**INFO_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,WT310,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number,C2QG19067V,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,F1.04,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2016,1,15,11,14,35,,,,,,,,,,,,,,,,,,,,,
Voltage Range,150,V,,,,,,,,,,,,,,,,,,,,,,,,,
Current Range,0.5,A,,,,,,,,,,,,,,,,,,,,,,,,,
Crest Factor,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Update Rate,0.25,S,,,,,,,,,,,,,,,,,,,,,,,,,
Standard,IEC62301 Ed.2(Auto),,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Time,300,,,,,,,,,,,,,,,,,,,,,,,,,,
Algorithm,LR,CA,SP1,SP2,SAE,,,,,,,,,,,,,,,,,,,,,,
Stop Factor,LR Stable,,,,,,,,,,,,,,,,,,,,,,,,,,
Valid Period,300,900,,,,,,,,,,,,,,,,,,,,,,,,,
**INFO_END**,,,,,,,,,,,,,,,,,,,,,,,,,,,
**DATA_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Test Voltage(V),Test Frequency(Hz),THD,Crest Factor U,Crest Factor I,Power(W),Accumulated Energy(Wh),Real Power Factor,Apparent Power(VA),TrendCount,LR-MeasurePower,LR-Threshold,CA-AverageMaximum,CA-AverageMinimum,CA-ThresholdMaximum,CA-ThresholdMinimum,SP1-MeasurePower,SP1-Threshold,SP2-MeasurePower,SP2-Threshold,SAE-MeasurePower,SAE-Threshold,Time (hr),Slope (W/hr),,,
26.25,119.81,59.973,0.076,1.419,6.339,1.359,0.010452,0.2013,6.754,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007291673,,,,
26.5,119.81,59.966,0.185,1.419,5.846,1.225,0.010537,0.1892,6.472,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007361117,,,,
26.75,119.81,59.981,0.057,1.419,6.128,1.309,0.010629,0.196,6.679,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007430562,,,,
27,119.81,59.967,0.147,1.419,6.003,1.329,0.010722,0.1973,6.734,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007500006,,,,
27.25,119.8,59.973,0.055,1.419,5.993,1.339,0.010815,0.1969,6.8,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007569451,,,,
27.5,119.8,59.967,0.071,1.418,6.544,1.253,0.010902,0.1918,6.534,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007638895,,,,
27.75,119.81,59.976,0.058,1.418,6.137,1.304,0.010993,0.1946,6.704,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.00770834,,,,
28,119.81,59.966,0.104,1.419,6.4,1.305,0.011084,0.1957,6.666,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007777784,,,,
28.25,119.81,59.972,0.19,1.419,6.263,1.356,0.011178,0.2012,6.74,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007847229,,,,
28.5,119.81,59.976,0.04,1.419,6.327,1.287,0.011267,0.1944,6.619,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007916673,,,,
28.75,119.81,59.976,0.131,1.419,6.452,1.315,0.011358,0.1982,6.634,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.007986118,,,,
29,119.8,59.972,0.041,1.418,6.121,1.29,0.011446,0.1951,6.611,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.008055562,,,,
29.25,119.81,59.966,0.06,1.419,5.555,1.09,0.011522,0.177,6.16,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.008125007,,,,
29.5,119.82,59.975,0.02,1.42,6.108,1.088,0.011599,0.1776,6.124,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.008194451,,,,
29.75,119.82,59.966,0.14,1.419,6.319,1.32,0.01169,0.1946,6.78,2,5.704014,0.013023,1.337,1.299568,1.305829,1.300616,9.527404,0.013023,9.527404,0.013023,9.187555,0.013026,0.008263896,,,,
30,119.81,59.976,0.185,1.418,6.37,1.351,0.011783,0.1996,6.769,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.00833334,,,,
30.25,119.81,59.966,0.041,1.419,6.283,1.29,0.011873,0.1949,6.615,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008402785,,,,
30.5,119.81,59.973,0.11,1.419,6.072,1.305,0.011964,0.1963,6.645,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008472229,,,,
30.75,119.8,59.966,0.052,1.419,5.893,1.324,0.012056,0.1991,6.647,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008541674,,,,
31,119.82,59.972,0.062,1.42,6.192,1.352,0.012149,0.1989,6.794,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008611118,,,,
31.25,119.82,59.976,0.044,1.419,5.89,1.252,0.012237,0.1915,6.535,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008680563,,,,
31.5,119.81,59.966,0.176,1.42,5.916,1.309,0.012328,0.1963,6.67,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008750007,,,,
31.75,119.81,59.976,0.165,1.419,5.995,1.344,0.012422,0.1977,6.796,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008819452,,,,
32,119.8,59.966,0.047,1.419,6.426,1.34,0.012516,0.1985,6.753,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008888896,,,,
32.25,119.81,59.966,0.125,1.419,6.391,1.216,0.012599,0.1879,6.47,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.008958341,,,,
32.5,119.81,59.973,0.058,1.419,6.152,1.307,0.012691,0.196,6.668,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009027785,,,,
32.75,119.82,59.966,0.063,1.419,6.085,1.346,0.012784,0.2004,6.715,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.00909723,,,,
33,119.82,59.972,0.058,1.419,6.158,1.345,0.012878,0.1993,6.748,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009166674,,,,
33.25,119.8,59.973,0.193,1.419,6.474,1.245,0.012965,0.1923,6.473,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009236119,,,,
33.5,119.8,59.976,0.142,1.418,6.098,1.298,0.013054,0.1959,6.626,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009305563,,,,
33.75,119.8,59.971,0.066,1.419,6.117,1.333,0.013147,0.1963,6.789,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009375008,,,,
34,119.81,59.973,0.153,1.419,6.051,1.339,0.01324,0.1985,6.745,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009444452,,,,
34.25,119.81,59.976,0.072,1.418,6.19,1.279,0.013329,0.1923,6.652,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009513897,,,,
34.5,119.82,59.972,0.108,1.418,6.28,1.287,0.013419,0.195,6.6,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009583341,,,,
34.75,119.81,59.966,0.069,1.419,5.955,1.321,0.01351,0.1987,6.648,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009652786,,,,
35,119.8,59.966,0.191,1.419,6.141,1.339,0.013603,0.1988,6.733,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.00972223,,,,
35.25,119.8,59.976,0.106,1.419,5.925,1.335,0.013695,0.2002,6.671,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009791675,,,,
35.5,119.81,59.966,0.076,1.418,5.657,1.202,0.013779,0.1873,6.417,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009861119,,,,
35.75,119.81,59.966,0.194,1.419,6.252,1.324,0.013871,0.1962,6.748,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.009930564,,,,
36,119.82,59.966,0.126,1.418,5.9,1.332,0.013964,0.1982,6.722,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010000008,,,,
36.25,119.82,59.963,0.162,1.418,6.264,1.351,0.014058,0.1981,6.821,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010069453,,,,
36.5,119.8,59.966,0.084,1.418,6.508,1.233,0.014144,0.1904,6.477,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010138897,,,,
36.75,119.8,59.972,0.175,1.418,5.963,1.299,0.014234,0.1959,6.631,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010208342,,,,
37,119.8,59.966,0.139,1.418,6.055,1.332,0.014327,0.1981,6.722,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010277786,,,,
37.25,119.81,59.966,0.041,1.418,5.896,1.356,0.014421,0.2014,6.734,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010347231,,,,
37.5,119.81,59.972,0.221,1.418,6.125,1.269,0.01451,0.1936,6.554,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010416675,,,,
37.75,119.81,59.966,0.14,1.418,5.864,1.304,0.0146,0.1966,6.631,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.01048612,,,,
38,119.81,59.972,0.125,1.418,6.054,1.291,0.01469,0.1952,6.61,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010555564,,,,
38.25,119.8,59.966,0.089,1.418,5.961,1.34,0.014784,0.1967,6.813,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010625009,,,,
38.5,119.8,59.966,0.14,1.418,6.114,1.31,0.014874,0.1964,6.668,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010694453,,,,
38.75,119.82,59.966,0.13,1.418,6.232,1.321,0.014965,0.1974,6.692,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010763898,,,,
39,119.81,59.976,0.086,1.418,6.074,1.294,0.015054,0.1957,6.614,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010833342,,,,
39.25,119.81,59.985,0.226,1.418,5.346,1.101,0.015131,0.1809,6.088,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010902787,,,,
39.5,119.81,59.968,0.134,1.418,6.016,1.092,0.015208,0.1782,6.128,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.010972231,,,,
39.75,119.8,59.966,0.099,1.418,6.264,1.334,0.015301,0.1991,6.699,3,3.96813,0.012992,1.336,1.296484,1.302984,1.297782,0.781463,0.012992,0.781463,0.012992,0.14256,0.012992,0.011041676,,,,
40,119.8,59.973,0.147,1.418,6.266,1.325,0.015392,0.1973,6.715,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.01111112,,,,
40.25,119.81,59.966,0.094,1.418,6.108,1.291,0.015483,0.1936,6.666,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011180565,,,,
40.5,119.82,59.972,0.191,1.419,5.791,1.301,0.015573,0.1959,6.638,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011250009,,,,
40.75,119.81,59.966,0.052,1.418,6.082,1.319,0.015665,0.1956,6.744,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011319454,,,,
41,119.81,59.976,0.215,1.419,6.192,1.349,0.015758,0.1989,6.782,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011388898,,,,
41.25,119.81,59.966,0.12,1.419,6.507,1.258,0.015846,0.1932,6.512,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011458343,,,,
41.5,119.8,59.966,0.065,1.418,6.268,1.305,0.015937,0.1962,6.651,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011527787,,,,
41.75,119.8,59.966,0.17,1.418,5.854,1.358,0.016031,0.2016,6.734,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011597232,,,,
42,119.82,59.967,0.067,1.417,5.966,1.353,0.016125,0.2,6.763,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011666676,,,,
42.25,119.82,59.972,0.205,1.418,6.029,1.211,0.016209,0.1879,6.448,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011736121,,,,
42.5,119.81,59.967,0.068,1.418,6.183,1.308,0.016301,0.1964,6.661,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011805565,,,,
42.75,119.81,59.976,0.189,1.418,6.006,1.345,0.016394,0.1981,6.793,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.01187501,,,,
43,119.8,59.976,0.064,1.418,6.19,1.337,0.016488,0.1985,6.733,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.011944454,,,,
43.25,119.81,59.973,0.087,1.418,6.354,1.238,0.016574,0.1922,6.442,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012013899,,,,
43.5,119.81,59.966,0.183,1.418,6.101,1.289,0.016663,0.1955,6.596,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012083343,,,,
43.75,119.82,59.973,0.086,1.418,6.25,1.346,0.016757,0.2015,6.677,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012152788,,,,
44,119.82,59.973,0.029,1.418,6.316,1.332,0.01685,0.1979,6.73,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012222232,,,,
44.25,119.8,59.966,0.049,1.418,6.632,1.286,0.01694,0.1937,6.638,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012291677,,,,
44.5,119.81,59.985,0.148,1.419,6.168,1.279,0.017029,0.1939,6.596,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012361121,,,,
44.75,119.8,59.976,0.054,1.419,6.241,1.314,0.01712,0.1953,6.73,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012430566,,,,
45,119.81,59.966,0.11,1.418,6.057,1.335,0.017213,0.1985,6.726,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.01250001,,,,
45.25,119.82,59.972,0.185,1.418,5.934,1.32,0.017304,0.1965,6.72,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012569455,,,,
45.5,119.82,59.967,0.062,1.418,5.987,1.305,0.017394,0.1957,6.667,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012638899,,,,
45.75,119.81,59.975,0.026,1.418,5.954,1.311,0.017485,0.1973,6.644,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012708344,,,,
46,119.8,59.966,0.04,1.418,5.88,1.321,0.017576,0.1973,6.694,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012777788,,,,
46.25,119.81,59.968,0.116,1.418,6.118,1.375,0.01767,0.2031,6.769,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012847233,,,,
46.5,119.81,59.977,0.064,1.418,6.067,1.275,0.017758,0.1941,6.567,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012916677,,,,
46.75,119.81,59.976,0.148,1.418,5.845,1.316,0.017848,0.1964,6.7,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.012986122,,,,
47,119.82,59.969,0.176,1.418,5.996,1.308,0.017937,0.196,6.671,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013055566,,,,
47.25,119.81,59.976,0.065,1.418,5.988,1.369,0.018031,0.1993,6.871,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013125011,,,,
47.5,119.8,59.976,0.041,1.419,5.867,1.233,0.018117,0.1906,6.467,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013194455,,,,
47.75,119.81,59.977,0.032,1.418,6.14,1.327,0.018209,0.199,6.667,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.0132639,,,,
48,119.81,59.969,0.106,1.418,5.966,1.331,0.018302,0.1985,6.704,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013333344,,,,
48.25,119.81,59.976,0.053,1.418,5.975,1.36,0.018396,0.2019,6.734,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013402789,,,,
48.5,119.82,59.959,0.181,1.418,5.978,1.204,0.018481,0.188,6.401,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013472233,,,,
48.75,119.82,59.976,0.165,1.418,6.147,1.324,0.018572,0.1967,6.733,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013541678,,,,
49,119.81,59.97,0.074,1.419,5.977,1.327,0.018664,0.1978,6.708,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013611122,,,,
49.25,119.8,59.964,0.06,1.419,6.174,1.342,0.018758,0.1975,6.795,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013680567,,,,
49.5,119.81,59.969,0.04,1.418,6.312,1.236,0.018845,0.1903,6.496,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013750011,,,,
49.75,119.82,59.977,0.151,1.419,6.079,1.311,0.018936,0.1959,6.693,4,0.869829,0.012987,1.30925,1.277647,1.299566,1.294378,1.916981,0.012987,1.916981,0.012987,1.799539,0.01298,0.013819456,,,,
50,119.81,59.969,0.059,1.418,6.142,1.316,0.019026,0.1966,6.696,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.0138889,,,,
50.25,119.81,59.988,0.195,1.419,6.162,1.356,0.019121,0.2012,6.738,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.013958345,,,,
50.5,119.81,59.969,0.133,1.419,6.274,1.275,0.01921,0.1935,6.591,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014027789,,,,
50.75,119.8,59.969,0.095,1.419,5.957,1.314,0.0193,0.1981,6.634,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014097234,,,,
51,119.8,59.965,0.081,1.419,6.045,1.286,0.019389,0.1947,6.605,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014166678,,,,
51.25,119.81,59.965,0.074,1.419,5.532,1.092,0.019465,0.1764,6.192,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014236123,,,,
51.5,119.82,59.98,0.165,1.419,5.739,1.1,0.019541,0.1786,6.158,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014305567,,,,
51.75,119.82,59.976,0.037,1.42,6.116,1.334,0.019634,0.1969,6.776,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014375012,,,,
52,119.81,59.969,0.192,1.419,6.274,1.327,0.019726,0.198,6.703,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014444456,,,,
52.25,119.8,59.976,0.113,1.419,6.128,1.31,0.019817,0.1978,6.626,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014513901,,,,
52.5,119.8,59.965,0.109,1.419,5.849,1.298,0.019907,0.1958,6.63,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014583345,,,,
52.75,119.81,59.957,0.1,1.419,6.011,1.348,0.019999,0.2012,6.702,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.01465279,,,,
53,119.82,59.965,0.085,1.419,6.088,1.344,0.020092,0.1984,6.773,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014722234,,,,
53.25,119.81,59.981,0.23,1.419,6.514,1.258,0.02018,0.1919,6.554,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014791679,,,,
53.5,119.81,59.969,0.082,1.418,6.139,1.305,0.020271,0.1964,6.641,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014861123,,,,
53.75,119.81,59.977,0.172,1.419,6.167,1.345,0.020365,0.1978,6.8,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.014930568,,,,
54,119.8,59.969,0.101,1.418,6.314,1.368,0.020458,0.2008,6.813,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.015000012,,,,
54.25,119.8,59.965,0.116,1.419,6.32,1.236,0.020543,0.1904,6.493,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.015069457,,,,
54.5,119.81,59.965,0.112,1.42,5.913,1.308,0.020634,0.1958,6.679,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.015138901,,,,
54.75,119.82,59.959,0.089,1.419,6.041,1.354,0.020729,0.2009,6.741,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.015208346,,,,
55,119.81,59.973,0.245,1.418,6.079,1.346,0.020823,0.1991,6.76,5,1.592279,0.013003,1.30166,1.19475,1.3026,1.2974,1.328146,0.013003,1.328146,0.013003,1.020863,0.013003,0.01527779,,,,
