0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
1:48:00,2,0.61,114.8,20.50,14.30,0.21858,9.1640,41.7133,-999.00,-999.00,-999.00,0,1.90,1.81,2.28,3.25,5.15,11.83,23.31,41.30,47.35,36.49,0,90.14,19.6
1:48:51,2,0.61,114.8,20.40,14.26,0.22070,8.9700,41.5233,-999.00,-999.00,-999.00,0,2.09,2.01,2.10,3.09,4.98,11.58,23.10,41.12,47.14,36.31,0,90.14,19.5
1:49:41,2,0.61,114.7,20.40,14.22,0.22267,8.8040,41.3300,-999.00,-999.00,-999.00,0,2.28,2.17,1.97,2.95,4.84,11.37,22.89,40.91,46.95,36.13,0,90.14,19.5
1:50:31,2,0.61,114.8,20.30,14.19,0.22465,8.6180,41.1333,-999.00,-999.00,-999.00,0,1.29,1.22,1.80,2.79,4.66,11.15,22.69,40.74,46.75,35.91,0,90.14,19.6
1:51:21,2,0.61,114.8,20.30,14.20,0.22662,8.4720,40.9600,-999.00,-999.00,-999.00,0,1.44,1.36,1.69,2.65,4.52,10.98,22.52,40.56,46.59,35.73,0,90.14,19.6
1:52:11,2,0.61,114.7,20.30,14.17,0.22858,8.2740,40.7467,-999.00,-999.00,-999.00,0,1.66,1.56,1.50,2.50,4.37,10.73,22.27,40.35,46.36,35.53,0,90.14,19.6
1:53:02,2,0.61,114.7,20.40,14.23,0.23055,8.1140,40.5633,-999.00,-999.00,-999.00,0,1.85,1.71,1.34,2.37,4.22,10.59,22.05,40.21,46.17,35.31,0,90.14,19.6
1:53:52,2,0.61,114.7,20.20,14.14,0.23252,7.9320,40.3633,-999.00,-999.00,-999.00,0,2.06,1.90,1.20,2.21,4.03,10.37,21.85,40.04,45.93,35.12,0,90.14,19.6
1:54:42,2,0.61,114.8,19.70,13.73,0.23461,7.7960,40.2433,-999.00,-999.00,-999.00,0,2.18,2.04,1.07,2.09,3.93,10.21,21.68,39.93,45.78,35.02,0,90.14,19.6
1:55:32,2,0.61,114.8,19.20,13.42,0.23648,7.5960,40.2000,-999.00,-999.00,-999.00,0,1.06,1.13,0.87,1.88,3.76,9.99,21.48,39.93,45.64,35.03,0,90.14,19.5
1:56:23,2,0.61,114.9,19.00,13.21,0.23833,7.3720,40.1767,-999.00,-999.00,-999.00,0,1.09,1.35,0.65,1.60,3.57,9.78,21.26,39.93,45.52,35.08,0,90.14,19.6
1:57:13,2,0.61,114.8,18.90,13.15,0.24015,7.1660,40.1733,-999.00,-999.00,-999.00,0,1.09,1.56,0.43,1.37,3.39,9.56,21.08,39.93,45.42,35.17,0,90.14,19.6
1:58:03,2,0.60,114.8,18.80,13.06,0.24197,6.9260,40.1733,-999.00,-999.00,-999.00,0,1.11,1.80,0.17,1.09,3.18,9.31,20.88,39.96,45.32,35.24,0,90.14,19.7
1:58:54,2,0.60,114.8,18.70,12.95,0.24376,6.6900,40.1700,-999.00,-999.00,-999.00,0,1.09,2.03,-0.11,0.81,2.97,9.11,20.67,39.98,45.20,35.33,0,90.14,19.8
1:59:44,2,0.60,114.8,18.60,12.90,0.24556,6.4060,40.1700,-999.00,-999.00,-999.00,0,1.09,2.32,-0.40,0.48,2.70,8.82,20.43,40.04,45.09,35.38,0,89.94,19.8
2:00:34,2,0.61,114.8,18.50,12.85,0.24735,6.1800,40.2200,-999.00,-999.00,-999.00,0,0.01,1.54,-0.64,0.19,2.49,8.62,20.24,40.12,45.02,35.52,0,89.94,19.8
2:01:24,2,0.61,114.8,18.40,12.78,0.24924,5.8860,40.2200,-999.00,-999.00,-999.00,0,0.01,1.83,-0.97,-0.14,2.19,8.34,20.01,40.12,44.93,35.61,0,89.94,19.8
2:02:15,2,0.61,114.8,18.30,12.73,0.25101,5.6240,40.2567,-999.00,-999.00,-999.00,0,0.03,2.09,-1.24,-0.48,1.96,8.08,19.80,40.20,44.86,35.71,0,89.94,19.8
2:03:05,2,0.61,114.8,18.20,12.69,0.25277,5.3320,40.2900,-999.00,-999.00,-999.00,0,0.06,2.39,-1.55,-0.86,1.66,7.85,19.56,40.26,44.79,35.82,0,89.94,19.8
2:03:55,2,0.61,114.8,18.20,12.66,0.25452,5.0600,40.3100,-999.00,-999.00,-999.00,0,0.08,2.66,-1.84,-1.15,1.39,7.57,19.33,40.32,44.70,35.91,0,89.94,19.8
2:04:45,2,0.61,114.9,18.00,12.55,0.25628,4.7840,40.3600,-999.00,-999.00,-999.00,0,0.13,2.93,-2.14,-1.50,1.14,7.30,19.12,40.39,44.65,36.04,0,89.94,19.7
2:05:35,2,0.61,114.9,18.00,12.52,0.25801,4.4900,40.3867,-999.00,-999.00,-999.00,0,0.21,1.82,-2.43,-1.83,0.85,7.02,18.84,40.46,44.56,36.14,0,89.94,19.7
2:06:25,2,0.61,114.8,17.90,12.49,0.25975,4.2140,40.4433,-999.00,-999.00,-999.00,0,0.25,2.11,-2.74,-2.16,0.56,6.77,18.64,40.53,44.54,36.26,0,89.94,19.8
2:07:16,2,0.61,114.8,17.80,12.40,0.26147,3.9100,40.4767,-999.00,-999.00,-999.00,0,0.29,2.40,-3.05,-2.49,0.23,6.48,18.38,40.59,44.47,36.37,0,89.94,19.7
2:08:06,2,0.61,114.9,18.10,12.54,0.26320,3.6340,40.5033,-999.00,-999.00,-999.00,0,0.31,2.70,-3.36,-2.80,-0.02,6.21,18.14,40.65,44.41,36.45,0,89.94,19.6
2:08:56,2,0.61,114.9,18.90,13.18,0.26513,3.4100,40.4233,-999.00,-999.00,-999.00,0,0.23,2.92,-3.64,-3.01,-0.24,6.09,17.85,40.59,44.30,36.38,0,89.94,19.7
2:09:46,2,0.61,114.8,19.10,13.30,0.26696,3.1700,40.2967,-999.00,-999.00,-999.00,0,0.11,3.16,-3.85,-3.26,-0.46,5.90,17.52,40.46,44.19,36.24,0,89.94,20.2
2:10:36,2,0.61,114.8,19.20,13.36,0.26881,3.0100,40.2000,-999.00,-999.00,-999.00,0,0.16,1.68,-3.97,-3.42,-0.67,5.79,17.32,40.36,44.11,36.13,0,89.94,20.5
2:11:27,2,0.61,114.8,19.30,13.37,0.27067,2.8180,40.0600,-999.00,-999.00,-999.00,0,0.30,1.87,-4.13,-3.60,-0.86,5.65,17.03,40.24,43.99,35.95,0,89.94,22.0
2:12:17,2,0.61,114.9,19.30,13.43,0.27253,2.6700,39.9133,-999.00,-999.00,-999.00,0,0.45,2.03,-4.26,-3.71,-1.02,5.55,16.79,40.08,43.87,35.79,0,89.94,21.5
2:13:08,2,0.61,114.8,19.30,13.44,0.27439,2.5000,39.7800,-999.00,-999.00,-999.00,0,0.58,2.19,-4.38,-3.86,-1.15,5.39,16.50,39.93,43.77,35.64,0,89.94,21.2
2:13:58,2,0.61,114.9,18.70,13.04,0.27637,2.3220,39.6500,-999.00,-999.00,-999.00,0,0.71,2.37,-4.49,-4.00,-1.33,5.22,16.21,39.80,43.65,35.50,0,89.94,21.1
2:14:49,2,0.61,114.9,18.10,12.60,0.27814,2.1860,39.6867,-999.00,-999.00,-999.00,0,0.68,2.50,-4.58,-4.08,-1.48,5.04,16.03,39.90,43.59,35.57,0,89.94,21.1
2:15:39,2,0.61,114.9,17.90,12.49,0.27988,1.9700,39.6900,-999.00,-999.00,-999.00,0,0.57,1.15,-4.79,-4.32,-1.64,4.82,15.78,39.90,43.54,35.63,0,89.94,21.1
2:16:29,2,0.61,114.9,17.80,12.36,0.28160,1.7560,39.7033,-999.00,-999.00,-999.00,0,0.55,1.37,-4.99,-4.55,-1.88,4.62,15.58,39.95,43.47,35.69,0,89.94,21.1
2:17:19,2,0.57,115.0,10.80,7.07,0.28321,1.5480,39.7467,-999.00,-999.00,-999.00,0,0.51,1.58,-5.21,-4.77,-2.07,4.41,15.38,40.03,43.44,35.77,0,89.94,21.1
2:18:09,2,0.57,115.0,10.70,7.02,0.28418,1.3240,39.7567,-999.00,-999.00,-999.00,0,0.50,1.80,-5.42,-5.02,-2.27,4.24,15.09,40.06,43.36,35.85,0,89.94,21.1
2:18:59,2,0.57,115.1,10.70,7.05,0.28516,1.1720,39.8133,-999.00,-999.00,-999.00,0,0.44,1.94,-5.56,-5.18,-2.36,4.09,14.87,40.12,43.36,35.96,0,89.94,21.1
2:19:50,2,0.57,115.0,10.80,7.11,0.28614,0.9800,39.8433,-999.00,-999.00,-999.00,0,0.41,2.14,-5.74,-5.37,-2.57,3.97,14.61,40.18,43.31,36.04,0,89.94,21.0
2:20:40,2,0.57,115.1,10.80,7.14,0.28720,0.8580,39.9167,-999.00,-999.00,-999.00,0,0.23,1.27,-5.87,-5.51,-2.66,3.92,14.41,40.26,43.31,36.18,0,89.94,21.0
2:21:30,2,0.57,115.1,10.80,7.10,0.28819,0.6800,39.9400,-999.00,-999.00,-999.00,0,0.26,1.45,-6.05,-5.65,-2.82,3.78,14.14,40.31,43.25,36.26,0,89.94,21.0
2:22:21,2,0.57,115.1,10.70,7.14,0.28918,0.5120,39.9933,-999.00,-999.00,-999.00,0,0.31,1.62,-6.22,-5.82,-2.96,3.66,13.90,40.37,43.24,36.37,0,89.94,21.0
2:23:11,2,0.57,115.1,10.80,7.09,0.29016,0.3940,40.0567,-999.00,-999.00,-999.00,0,0.37,1.74,-6.33,-5.89,-3.04,3.59,13.64,40.45,43.22,36.50,0,89.94,21.0
2:24:01,2,0.57,115.1,10.70,7.08,0.29115,0.2260,40.0833,-999.00,-999.00,-999.00,0,0.38,1.93,-6.47,-6.08,-3.22,3.49,13.41,40.51,43.17,36.57,0,89.94,21.0
2:24:51,2,0.57,115.1,10.70,7.13,0.29213,0.0980,40.1167,-999.00,-999.00,-999.00,0,0.43,2.02,-6.61,-6.20,-3.34,3.41,13.23,40.59,43.11,36.65,0,89.94,21.0
2:25:42,2,0.57,115.1,10.70,7.09,0.29311,-0.0580,40.1633,-999.00,-999.00,-999.00,0,0.32,1.00,-6.76,-6.33,-3.45,3.29,12.96,40.64,43.10,36.75,0,89.94,21.0
2:26:32,2,0.57,115.1,10.60,7.06,0.29409,-0.1620,40.2433,-999.00,-999.00,-999.00,0,0.39,1.12,-6.83,-6.43,-3.54,3.23,12.76,40.75,43.10,36.88,0,89.94,20.9
2:27:22,2,0.57,115.1,10.70,7.02,0.29514,-0.3100,40.2833,-999.00,-999.00,-999.00,0,0.43,1.27,-6.99,-6.57,-3.68,3.14,12.55,40.81,43.09,36.95,0,89.94,20.9
2:28:12,2,0.57,115.1,10.70,7.05,0.29611,-0.4460,40.3433,-999.00,-999.00,-999.00,0,0.49,1.40,-7.11,-6.68,-3.82,3.03,12.35,40.86,43.10,37.07,0,89.94,20.9
2:29:02,2,0.58,115.0,10.90,7.24,0.29711,-0.5320,40.3567,-999.00,-999.00,-999.00,0,0.50,1.49,-7.18,-6.72,-3.87,2.96,12.15,40.89,43.09,37.09,0,89.94,20.9
2:29:53,2,0.58,115.1,11.00,7.28,0.29812,-0.6400,40.3000,-999.00,-999.00,-999.00,0,0.44,1.60,-7.21,-6.77,-3.98,2.85,11.91,40.86,43.03,37.01,0,89.94,21.0
2:30:43,2,0.58,115.0,11.10,7.40,0.29914,-0.6840,40.2700,-999.00,-999.00,-999.00,0,0.14,0.76,-7.22,-6.74,-4.00,2.80,11.74,40.85,43.01,36.95,0,89.94,21.0
2:31:33,2,0.58,115.0,11.20,7.43,0.30017,-0.7460,40.1933,-999.00,-999.00,-999.00,0,0.06,0.83,-7.22,-6.72,-4.05,2.71,11.55,40.81,42.95,36.82,0,89.94,21.0
2:32:23,2,0.57,115.1,11.30,7.45,0.30120,-0.8160,40.0967,-999.00,-999.00,-999.00,0,0.03,0.89,-7.21,-6.72,-4.10,2.63,11.32,40.74,42.87,36.68,0,89.94,20.9
2:33:13,2,0.58,115.1,11.20,7.47,0.30223,-0.8300,40.0467,-999.00,-999.00,-999.00,0,0.08,0.91,-7.14,-6.69,-4.12,2.60,11.20,40.73,42.84,36.57,0,89.94,20.9
2:34:04,2,0.58,115.1,11.30,7.48,0.30335,-0.8760,39.9367,-999.00,-999.00,-999.00,0,0.19,0.96,-7.10,-6.64,-4.15,2.52,10.99,40.63,42.77,36.41,0,89.94,20.9
2:34:54,2,0.58,115.0,11.30,7.53,0.30439,-0.8840,39.8767,-999.00,-999.00,-999.00,0,0.26,0.96,-7.02,-6.55,-4.14,2.46,10.83,40.61,42.73,36.29,0,89.94,20.9
2:35:44,2,0.58,115.0,11.30,7.50,0.30544,-0.8940,39.7833,-999.00,-999.00,-999.00,0,0.50,0.25,-6.99,-6.45,-4.12,2.39,10.70,40.53,42.67,36.15,0,89.94,20.9
2:36:34,2,0.57,115.0,11.00,7.24,0.30645,-0.9240,39.7867,-999.00,-999.00,-999.00,0,0.50,0.28,-6.93,-6.39,-4.11,2.28,10.53,40.54,42.63,36.19,0,89.94,20.9
2:37:25,2,0.57,115.1,10.80,7.15,0.30744,-0.9100,39.8333,-999.00,-999.00,-999.00,0,0.45,0.27,-6.87,-6.28,-4.06,2.21,10.45,40.62,42.62,36.26,0,89.94,20.9
2:38:15,2,0.57,115.1,10.70,7.03,0.30843,-0.9480,39.8533,-999.00,-999.00,-999.00,0,0.43,0.31,-6.84,-6.28,-4.06,2.12,10.32,40.67,42.57,36.32,0,89.94,20.8
2:39:05,2,0.57,115.1,10.70,7.03,0.30940,-1.0000,39.8800,-999.00,-999.00,-999.00,0,0.40,0.36,-6.88,-6.26,-4.06,2.00,10.20,40.70,42.56,36.38,0,89.94,20.8
2:39:55,2,0.57,115.1,10.70,7.00,0.31037,-1.0400,39.9133,-999.00,-999.00,-999.00,0,0.37,0.40,-6.91,-6.25,-4.06,1.94,10.08,40.75,42.54,36.45,0,89.94,20.8
2:40:45,2,0.57,115.1,10.60,6.95,0.31134,-1.0880,39.9400,-999.00,-999.00,-999.00,0,0.10,0.19,-6.93,-6.25,-4.06,1.82,9.98,40.81,42.50,36.51,0,89.94,20.6
2:41:36,2,0.57,115.1,10.60,6.97,0.31231,-1.1720,39.9767,-999.00,-999.00,-999.00,0,0.13,0.27,-6.99,-6.28,-4.12,1.69,9.84,40.86,42.48,36.59,0,89.94,20.6
2:42:26,2,0.57,115.0,10.60,6.96,0.31334,-1.1880,40.0533,-999.00,-999.00,-999.00,0,0.21,0.29,-6.99,-6.26,-4.12,1.64,9.79,40.95,42.48,36.73,0,89.94,20.6
2:43:16,2,0.57,115.1,10.60,6.96,0.31430,-1.2600,40.0800,-999.00,-999.00,-999.00,0,0.24,0.36,-7.05,-6.31,-4.15,1.53,9.68,40.97,42.48,36.79,0,89.94,20.8
2:44:06,2,0.57,115.1,10.50,6.91,0.31526,-1.3240,40.1200,-999.00,-999.00,-999.00,0,0.28,0.43,-7.07,-6.38,-4.19,1.44,9.58,41.02,42.45,36.89,0,89.94,20.6
2:44:56,2,0.57,115.1,10.60,6.90,0.31622,-1.3660,40.1833,-999.00,-999.00,-999.00,0,0.34,0.47,-7.12,-6.39,-4.18,1.36,9.50,41.07,42.48,37.00,0,89.94,20.6
2:45:46,2,0.57,115.1,10.50,6.92,0.31717,-1.4320,40.2333,-999.00,-999.00,-999.00,0,0.32,0.39,-7.18,-6.44,-4.23,1.25,9.44,41.14,42.48,37.08,0,89.94,20.6
2:46:37,2,0.57,115.2,10.50,6.84,0.31813,-1.4980,40.3067,-999.00,-999.00,-999.00,0,0.39,0.46,-7.24,-6.48,-4.26,1.17,9.32,41.20,42.51,37.21,0,89.94,20.6
2:47:27,2,0.57,115.1,10.50,6.91,0.31908,-1.5400,40.3833,-999.00,-999.00,-999.00,0,0.47,0.50,-7.26,-6.50,-4.29,1.11,9.24,41.28,42.54,37.33,0,89.94,20.5
2:47:43,1,0.36,115.1,0.60,0.25,0.31951,-1.5780,40.4067,-999.00,-999.00,-999.00,0,0.49,0.54,-7.31,-6.53,-4.31,1.04,9.22,41.33,42.50,37.39,0,89.94,20.5
2:47:51,1,0.36,115.1,0.60,0.25,0.31951,-1.5780,40.4067,-999.00,-999.00,-999.00,0,0.49,0.54,-7.31,-6.53,-4.31,1.04,9.22,41.33,42.50,37.39,0,89.94,20.5
2:47:51,1,0.36,115.1,0.60,0.25,0.31951,-1.5780,40.4067,-999.00,-999.00,-999.00,0,0.49,0.54,-7.31,-6.53,-4.31,1.04,9.22,41.33,42.50,37.39,0,89.94,20.5
2:48:41,1,0.38,115.0,0.70,0.30,0.31955,-1.5600,40.4667,-999.00,-999.00,-999.00,0,0.55,0.52,-7.12,-6.49,-4.31,1.03,9.09,41.39,42.51,37.50,0,89.94,20.6
2:49:31,1,0.38,115.1,0.70,0.31,0.31959,-1.5040,40.5400,-999.00,-999.00,-999.00,0,0.63,0.46,-6.89,-6.39,-4.28,1.06,8.98,41.47,42.54,37.61,0,89.74,20.6
2:50:21,1,0.38,115.1,0.70,0.31,0.31963,-1.4720,40.5900,-999.00,-999.00,-999.00,0,0.40,0.11,-6.67,-6.31,-4.23,1.01,8.84,41.54,42.54,37.69,0,89.74,20.6
2:51:12,1,0.38,115.1,0.70,0.31,0.31968,-1.3860,40.6700,-999.00,-999.00,-999.00,0,0.48,0.03,-6.35,-6.25,-4.17,1.06,8.78,41.63,42.56,37.82,0,89.74,20.6
2:52:02,1,0.38,115.1,0.70,0.31,0.31972,-1.3380,40.7200,-999.00,-999.00,-999.00,0,0.53,0.03,-6.12,-6.14,-4.14,1.06,8.65,41.69,42.56,37.91,0,89.74,20.6
2:52:52,1,0.38,115.1,0.70,0.31,0.31976,-1.2700,40.7667,-999.00,-999.00,-999.00,0,0.58,0.10,-5.83,-6.06,-4.06,1.06,8.54,41.74,42.56,38.00,0,89.74,20.6
2:53:42,1,0.38,115.1,0.70,0.31,0.31981,-1.1920,40.8333,-999.00,-999.00,-999.00,0,0.65,0.18,-5.55,-5.94,-3.99,1.06,8.46,41.84,42.58,38.08,0,89.74,20.6
2:54:33,1,0.38,115.1,0.70,0.30,0.31985,-1.0720,40.9133,-999.00,-999.00,-999.00,0,0.73,0.30,-5.21,-5.79,-3.87,1.12,8.39,41.91,42.62,38.21,0,89.74,20.5
2:55:23,1,0.38,115.1,0.70,0.30,0.31989,-0.9940,40.9600,-999.00,-999.00,-999.00,0,0.39,0.50,-4.89,-5.65,-3.83,1.12,8.28,41.97,42.62,38.29,0,89.74,20.5
2:56:13,1,0.38,115.1,0.70,0.30,0.31993,-0.8480,41.0667,-999.00,-999.00,-999.00,0,0.50,0.64,-4.55,-5.46,-3.68,1.20,8.25,42.10,42.67,38.43,0,89.74,20.5
2:57:03,1,0.38,115.0,0.70,0.31,0.31998,-0.7480,41.1233,-999.00,-999.00,-999.00,0,0.56,0.75,-4.20,-5.32,-3.59,1.23,8.14,42.15,42.68,38.54,0,89.74,20.5
2:57:54,1,0.38,115.1,0.70,0.31,0.32002,-0.6340,41.1900,-999.00,-999.00,-999.00,0,0.63,0.87,-3.87,-5.17,-3.47,1.26,8.08,42.25,42.70,38.62,0,89.74,20.5
2:58:44,1,0.38,115.1,0.70,0.31,0.32006,-0.5020,41.2400,-999.00,-999.00,-999.00,0,0.67,0.99,-3.52,-4.96,-3.35,1.31,8.01,42.32,42.70,38.70,0,89.74,20.5
2:59:34,1,0.38,115.1,0.70,0.31,0.32011,-0.3820,41.2933,-999.00,-999.00,-999.00,0,0.73,1.11,-3.18,-4.78,-3.23,1.36,7.92,42.40,42.70,38.78,0,89.74,20.5
3:00:24,1,0.38,115.1,0.70,0.31,0.32015,-0.2200,41.3800,-999.00,-999.00,-999.00,0,0.43,0.81,-2.81,-4.57,-3.06,1.44,7.90,42.50,42.75,38.89,0,89.74,20.5
3:01:15,1,0.38,115.1,0.70,0.31,0.32019,-0.0820,41.4700,-999.00,-999.00,-999.00,0,0.52,0.94,-2.44,-4.38,-2.96,1.50,7.87,42.59,42.81,39.01,0,89.74,20.5
3:01:24,2,0.57,115.0,10.60,6.95,0.32029,-0.0320,41.4800,-999.00,-999.00,-999.00,0,0.53,0.99,-2.31,-4.31,-2.91,1.50,7.87,42.59,42.81,39.04,0,89.74,20.5
3:01:33,2,0.57,115.0,10.60,6.95,0.32029,-0.0320,41.4800,-999.00,-999.00,-999.00,0,0.53,0.99,-2.31,-4.31,-2.91,1.50,7.87,42.59,42.81,39.04,0,89.74,20.5
3:01:33,2,0.57,115.0,10.60,6.95,0.32029,-0.0320,41.4800,-999.00,-999.00,-999.00,0,0.53,0.99,-2.31,-4.31,-2.91,1.50,7.87,42.59,42.81,39.04,0,89.74,20.5
3:02:23,2,0.56,114.9,12.20,7.94,0.32138,0.0940,41.5167,-999.00,-999.00,-999.00,0,0.57,1.12,-2.19,-4.06,-2.72,1.63,7.81,42.65,42.81,39.09,0,89.74,20.5
3:03:13,2,0.56,114.9,12.00,7.71,0.32254,0.2400,41.5200,-999.00,-999.00,-999.00,0,0.57,1.27,-2.07,-3.78,-2.51,1.76,7.80,42.65,42.83,39.08,0,89.74,20.5
3:04:03,2,0.56,114.9,11.90,7.68,0.32360,0.3500,41.4933,-999.00,-999.00,-999.00,0,0.54,1.37,-2.02,-3.52,-2.33,1.83,7.79,42.59,42.84,39.05,0,89.95,20.4
3:04:54,2,0.57,115.0,11.90,7.72,0.32467,0.4520,41.4567,-999.00,-999.00,-999.00,0,0.51,1.48,-1.96,-3.32,-2.17,1.95,7.76,42.57,42.84,38.96,0,89.95,20.4
3:05:44,2,0.56,115.0,11.90,7.74,0.32574,0.5600,41.4367,-999.00,-999.00,-999.00,0,0.11,0.87,-1.87,-3.14,-2.00,2.06,7.75,42.56,42.86,38.89,0,89.95,20.4
3:06:34,2,0.56,115.1,11.80,7.80,0.32682,0.6460,41.3900,-999.00,-999.00,-999.00,0,0.07,0.96,-1.84,-2.94,-1.89,2.14,7.76,42.51,42.84,38.82,0,89.95,20.3
3:07:24,2,0.56,115.1,11.90,7.70,0.32790,0.7180,41.3200,-999.00,-999.00,-999.00,0,0.00,1.03,-1.81,-2.79,-1.73,2.21,7.71,42.44,42.83,38.69,0,89.95,20.3
3:08:14,2,0.56,115.1,12.00,7.82,0.32897,0.7900,41.2533,-999.00,-999.00,-999.00,0,0.07,1.10,-1.78,-2.63,-1.64,2.28,7.72,42.39,42.82,38.55,0,89.95,20.3
3:09:04,2,0.57,115.1,11.90,7.71,0.33005,0.8900,41.1900,-999.00,-999.00,-999.00,0,0.13,1.20,-1.72,-2.49,-1.52,2.42,7.76,42.32,42.81,38.44,0,89.95,20.3
3:09:55,2,0.57,115.1,12.00,7.82,0.33114,0.9520,41.1033,-999.00,-999.00,-999.00,0,0.22,1.26,-1.71,-2.35,-1.40,2.46,7.76,42.25,42.76,38.30,0,89.95,20.3
3:10:45,2,0.57,115.0,12.10,7.83,0.33230,1.0440,41.0567,-999.00,-999.00,-999.00,0,0.40,0.59,-1.63,-2.21,-1.28,2.55,7.79,42.18,42.79,38.20,0,89.95,20.3
3:11:35,2,0.56,115.0,11.90,7.83,0.33338,1.1160,40.9567,-999.00,-999.00,-999.00,0,0.49,0.66,-1.61,-2.06,-1.15,2.63,7.77,42.11,42.73,38.03,0,89.95,20.3
3:12:26,2,0.56,115.1,12.10,7.84,0.33447,1.1560,40.8700,-999.00,-999.00,-999.00,0,0.58,0.70,-1.60,-1.97,-1.07,2.65,7.77,42.03,42.69,37.89,0,89.95,20.3
3:13:16,2,0.56,115.0,12.00,7.82,0.33555,1.2120,40.7633,-999.00,-999.00,-999.00,0,0.69,0.76,-1.59,-1.86,-0.96,2.71,7.76,41.91,42.67,37.71,0,89.95,20.3
3:14:05,2,0.57,115.1,12.10,7.84,0.33664,1.3080,40.7033,-999.00,-999.00,-999.00,0,0.75,0.86,-1.54,-1.73,-0.83,2.82,7.82,41.87,42.63,37.61,0,89.95,20.3
3:14:57,2,0.57,115.0,12.10,7.83,0.33772,1.3800,40.6167,-999.00,-999.00,-999.00,0,0.84,0.93,-1.52,-1.61,-0.72,2.88,7.87,41.77,42.60,37.48,0,89.95,20.3
3:15:47,2,0.56,114.9,12.00,7.78,0.33888,1.4280,40.5033,-999.00,-999.00,-999.00,0,0.59,0.48,-1.49,-1.53,-0.65,2.94,7.87,41.68,42.54,37.29,0,89.95,20.3
3:16:37,2,0.56,114.8,12.20,7.81,0.33997,1.4700,40.4000,-999.00,-999.00,-999.00,0,0.70,0.52,-1.48,-1.46,-0.56,2.98,7.87,41.57,42.50,37.13,0,89.95,20.3
3:17:27,2,0.56,114.8,12.10,7.76,0.34105,1.5400,40.3267,-999.00,-999.00,-999.00,0,0.77,0.59,-1.48,-1.33,-0.45,3.09,7.87,41.49,42.48,37.01,0,89.95,20.3
3:18:18,2,0.56,114.8,12.20,7.77,0.34213,1.5780,40.2033,-999.00,-999.00,-999.00,0,0.88,0.62,-1.47,-1.28,-0.38,3.14,7.88,41.37,42.42,36.82,0,89.95,20.3
3:19:08,2,0.56,114.8,12.10,7.77,0.34321,1.6480,40.1067,-999.00,-999.00,-999.00,0,0.98,0.70,-1.41,-1.17,-0.27,3.20,7.89,41.29,42.35,36.68,0,89.95,20.3
3:19:58,2,0.56,114.8,12.20,7.86,0.34430,1.7060,40.0100,-999.00,-999.00,-999.00,0,1.09,0.75,-1.39,-1.09,-0.19,3.25,7.95,41.22,42.29,36.52,0,89.95,20.3
3:20:48,2,0.56,114.8,12.20,7.86,0.34539,1.7420,39.9100,-999.00,-999.00,-999.00,0,0.68,0.36,-1.38,-1.03,-0.12,3.29,7.95,41.09,42.26,36.38,0,89.95,20.3
3:21:38,2,0.56,115.0,12.10,7.83,0.34647,1.8120,39.8067,-999.00,-999.00,-999.00,0,0.78,0.43,-1.35,-0.93,-0.03,3.37,8.00,41.02,42.19,36.21,0,89.95,20.3
3:22:28,2,0.56,114.9,12.10,7.85,0.34756,1.8840,39.6967,-999.00,-999.00,-999.00,0,0.89,0.50,-1.28,-0.84,0.06,3.42,8.06,40.89,42.14,36.06,0,89.95,20.3
3:23:19,2,0.56,114.9,12.10,7.92,0.34872,1.9160,39.6000,-999.00,-999.00,-999.00,0,0.99,0.53,-1.28,-0.79,0.11,3.48,8.06,40.81,42.07,35.92,0,89.95,20.3
3:24:09,2,0.57,114.9,11.60,7.63,0.34979,1.9360,39.5633,-999.00,-999.00,-999.00,0,1.02,0.54,-1.28,-0.78,0.14,3.51,8.09,40.77,42.02,35.90,0,89.95,20.3
3:25:00,2,0.57,115.0,11.50,7.48,0.35084,1.9920,39.6067,-999.00,-999.00,-999.00,0,0.99,0.61,-1.28,-0.73,0.25,3.58,8.14,40.81,42.02,35.99,0,89.95,20.3
3:25:50,2,0.57,115.1,11.40,7.44,0.35187,1.9860,39.6100,-999.00,-999.00,-999.00,0,0.40,0.28,-1.33,-0.76,0.26,3.59,8.17,40.81,41.99,36.03,0,89.95,20.3
3:26:40,2,0.57,115.0,11.30,7.36,0.35290,1.9700,39.6033,-999.00,-999.00,-999.00,0,0.40,0.26,-1.41,-0.81,0.31,3.59,8.17,40.81,41.95,36.05,0,89.95,20.3
3:27:30,2,0.56,115.1,11.20,7.32,0.35392,2.0020,39.6800,-999.00,-999.00,-999.00,0,0.33,0.29,-1.42,-0.79,0.35,3.62,8.25,40.89,41.98,36.17,0,89.95,20.3
