0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,RoomTemp,Humidity
5:29:15,8,0.31,115.1,0.90,0.32,0.44792,11.40,59.04,-999.00,-999.00,-999.00,0,17.50,9.47,7.23,59.49,59.18,58.45,89.94,17.8
5:29:25,8,0.31,115.1,0.90,0.31,0.44793,11.47,59.03,-999.00,-999.00,-999.00,0,17.63,9.53,7.24,59.49,59.18,58.43,89.94,17.8
5:29:35,8,0.31,115.0,0.90,0.31,0.44794,11.58,59.04,-999.00,-999.00,-999.00,0,17.81,9.61,7.31,59.50,59.19,58.42,89.94,17.8
5:29:45,8,0.31,115.0,0.90,0.31,0.44794,11.64,59.05,-999.00,-999.00,-999.00,0,17.94,9.65,7.33,59.52,59.20,58.43,89.94,17.8
5:29:55,8,0.30,115.1,0.90,0.30,0.44795,11.75,59.04,-999.00,-999.00,-999.00,0,18.09,9.74,7.42,59.51,59.20,58.42,89.94,17.8
5:30:05,8,0.31,115.1,0.90,0.31,0.44796,11.88,59.08,-999.00,-999.00,-999.00,0,18.30,9.88,7.46,59.55,59.23,58.47,89.94,17.8
5:30:15,8,0.30,115.0,0.90,0.30,0.44797,11.95,59.07,-999.00,-999.00,-999.00,0,18.43,9.90,7.51,59.52,59.21,58.47,89.94,17.8
5:30:26,8,0.31,115.0,0.90,0.31,0.44798,12.05,59.05,-999.00,-999.00,-999.00,0,18.63,9.96,7.56,59.50,59.19,58.46,89.94,17.8
5:30:36,8,0.31,114.9,0.90,0.31,0.44799,12.15,59.05,-999.00,-999.00,-999.00,0,18.81,10.03,7.62,59.50,59.19,58.47,89.94,17.7
5:30:46,8,0.31,114.9,0.90,0.30,0.44800,12.29,59.09,-999.00,-999.00,-999.00,0,19.02,10.16,7.70,59.55,59.24,58.49,89.94,17.7
5:30:56,8,0.30,114.9,0.90,0.30,0.44800,12.36,59.07,-999.00,-999.00,-999.00,0,19.16,10.20,7.71,59.51,59.22,58.47,89.94,17.7
5:31:06,8,0.30,114.9,0.90,0.31,0.44801,12.48,59.08,-999.00,-999.00,-999.00,0,19.36,10.28,7.79,59.51,59.24,58.49,89.94,17.7
5:31:17,8,0.31,114.9,0.90,0.31,0.44802,12.59,59.08,-999.00,-999.00,-999.00,0,19.58,10.34,7.85,59.52,59.24,58.47,89.94,17.7
5:31:27,8,0.31,115.1,0.90,0.31,0.44803,12.71,59.09,-999.00,-999.00,-999.00,0,19.78,10.43,7.91,59.52,59.25,58.50,89.94,17.7
5:31:37,8,0.31,115.1,0.90,0.31,0.44804,12.80,59.11,-999.00,-999.00,-999.00,0,19.96,10.50,7.95,59.56,59.25,58.52,89.94,17.7
5:31:47,8,0.31,115.1,0.90,0.31,0.44805,12.95,59.13,-999.00,-999.00,-999.00,0,20.18,10.63,8.03,59.57,59.28,58.54,89.94,17.7
5:31:57,8,0.30,115.1,0.90,0.31,0.44806,13.03,59.12,-999.00,-999.00,-999.00,0,20.38,10.66,8.04,59.57,59.26,58.53,89.94,17.7
5:32:07,8,0.98,114.9,25.30,0.30,0.44851,13.15,59.10,-999.00,-999.00,-999.00,0,20.57,10.73,8.14,59.54,59.25,58.50,89.94,17.7
5:32:18,8,0.98,114.9,18.00,0.30,0.44928,13.49,59.15,-999.00,-999.00,-999.00,0,21.10,11.07,8.29,59.57,59.30,58.58,89.94,17.7
5:32:01,2,0.98,115.0,16.10,18.19,0.44968,13.59,59.13,-999.00,-999.00,-999.00,0,21.31,11.15,8.32,59.57,59.27,58.55,89.94,17.7
5:32:23,2,0.98,115.0,16.10,18.19,0.44968,13.59,59.13,-999.00,-999.00,-999.00,0,21.31,11.15,8.32,59.57,59.27,58.55,89.94,17.7
5:32:23,2,0.98,115.0,16.10,18.19,0.44968,13.59,59.13,-999.00,-999.00,-999.00,0,21.31,11.15,8.32,59.57,59.27,58.55,89.94,17.7
5:32:33,2,0.98,115.2,14.40,16.52,0.45019,13.96,59.14,-999.00,-999.00,-999.00,0,21.86,11.49,8.53,59.57,59.29,58.57,89.94,17.8
5:32:43,2,0.98,115.3,14.00,15.82,0.45051,14.24,59.13,-999.00,-999.00,-999.00,0,22.28,11.74,8.70,59.56,59.27,58.55,89.94,17.8
5:32:53,2,0.98,115.3,13.60,15.41,0.45097,14.58,59.16,-999.00,-999.00,-999.00,0,22.73,12.04,8.96,59.57,59.31,58.59,89.94,17.8
5:33:03,2,0.98,115.3,13.60,15.39,0.45143,14.85,59.16,-999.00,-999.00,-999.00,0,23.09,12.29,9.18,59.57,59.32,58.60,89.94,17.8
5:33:14,2,0.98,115.3,13.70,15.49,0.45189,15.23,59.15,-999.00,-999.00,-999.00,0,23.55,12.63,9.50,59.57,59.30,58.59,89.94,17.8
5:33:24,2,0.98,115.2,13.80,15.59,0.45235,15.48,59.13,-999.00,-999.00,-999.00,0,23.86,12.87,9.71,59.56,59.28,58.56,89.94,17.8
5:33:34,2,0.98,115.2,13.90,15.67,0.45282,15.75,59.16,-999.00,-999.00,-999.00,0,24.17,13.13,9.96,59.57,59.31,58.60,89.94,17.8
5:33:44,2,0.98,115.2,13.90,15.77,0.45329,16.02,59.13,-999.00,-999.00,-999.00,0,24.45,13.40,10.20,59.56,59.27,58.55,89.94,17.7
5:33:54,2,0.98,115.2,14.00,15.84,0.45376,16.26,59.17,-999.00,-999.00,-999.00,0,24.71,13.62,10.44,59.57,59.34,58.60,89.94,17.7
5:34:04,2,0.98,115.2,14.30,16.15,0.45407,16.45,59.16,-999.00,-999.00,-999.00,0,24.89,13.82,10.63,59.57,59.31,58.60,89.94,17.7
5:34:14,2,0.98,115.2,14.30,16.13,0.45455,16.70,59.16,-999.00,-999.00,-999.00,0,25.15,14.06,10.90,59.57,59.32,58.60,89.94,17.7
5:34:25,2,0.98,115.2,14.30,16.22,0.45503,16.92,59.17,-999.00,-999.00,-999.00,0,25.35,14.29,11.13,59.57,59.35,58.60,89.94,17.7
5:34:35,2,0.98,115.2,14.40,16.26,0.45551,17.13,59.16,-999.00,-999.00,-999.00,0,25.54,14.49,11.35,59.57,59.32,58.60,89.94,17.7
5:34:45,2,0.98,115.3,14.50,16.38,0.45600,17.34,59.17,-999.00,-999.00,-999.00,0,25.73,14.71,11.59,59.56,59.36,58.60,89.94,17.7
5:34:55,2,0.98,115.3,14.50,16.38,0.45648,17.52,59.17,-999.00,-999.00,-999.00,0,25.86,14.90,11.79,59.55,59.35,58.60,89.94,18.0
5:35:05,2,0.98,115.2,14.50,16.44,0.45681,17.73,59.14,-999.00,-999.00,-999.00,0,26.02,15.14,12.03,59.52,59.32,58.57,89.94,18.2
5:35:15,2,0.98,115.2,14.50,16.46,0.45729,17.90,59.16,-999.00,-999.00,-999.00,0,26.16,15.30,12.23,59.55,59.34,58.60,89.94,18.2
5:35:25,2,0.98,115.2,14.50,16.44,0.45778,18.07,59.17,-999.00,-999.00,-999.00,0,26.26,15.49,12.45,59.55,59.36,58.60,89.94,18.2
5:35:36,2,0.98,115.2,14.60,16.43,0.45827,18.26,59.16,-999.00,-999.00,-999.00,0,26.39,15.70,12.69,59.54,59.35,58.58,89.94,19.2
5:35:46,2,0.98,115.2,14.60,16.52,0.45876,18.44,59.14,-999.00,-999.00,-999.00,0,26.51,15.90,12.90,59.53,59.34,58.54,89.94,19.7
5:35:56,2,0.98,115.2,14.60,16.58,0.45926,18.57,59.13,-999.00,-999.00,-999.00,0,26.59,16.06,13.06,59.50,59.34,58.54,89.94,20.0
5:36:06,2,0.98,115.2,14.60,16.57,0.45958,18.75,59.13,-999.00,-999.00,-999.00,0,26.68,16.26,13.32,59.49,59.35,58.54,89.94,19.4
5:36:17,2,0.98,115.2,14.60,16.54,0.46024,18.90,59.13,-999.00,-999.00,-999.00,0,26.76,16.42,13.52,59.49,59.36,58.54,89.94,19.0
5:36:27,2,0.98,115.2,14.60,16.55,0.46057,19.02,59.11,-999.00,-999.00,-999.00,0,26.80,16.57,13.68,59.47,59.32,58.54,89.94,19.0
5:36:37,2,0.98,115.2,14.60,16.54,0.46106,19.13,59.11,-999.00,-999.00,-999.00,0,26.85,16.70,13.85,59.48,59.32,58.54,89.94,19.0
5:36:47,2,0.98,115.2,14.60,16.49,0.46155,19.28,59.10,-999.00,-999.00,-999.00,0,26.91,16.88,14.05,59.47,59.33,58.50,89.94,18.8
5:36:57,2,0.98,115.2,14.60,16.56,0.46204,19.41,59.07,-999.00,-999.00,-999.00,0,26.95,17.03,14.25,59.44,59.29,58.48,89.94,18.8
5:37:07,2,0.98,115.2,14.60,16.56,0.46254,19.58,59.10,-999.00,-999.00,-999.00,0,27.05,17.23,14.46,59.46,59.36,58.49,89.94,18.7
5:37:17,2,0.98,115.2,14.60,16.54,0.46303,19.66,59.08,-999.00,-999.00,-999.00,0,27.05,17.35,14.59,59.44,59.32,58.49,89.94,18.8
5:37:27,2,0.98,115.2,14.60,16.47,0.46352,19.79,59.08,-999.00,-999.00,-999.00,0,27.09,17.51,14.78,59.41,59.35,58.49,89.94,18.8
5:37:38,2,0.98,115.2,14.60,16.49,0.46384,19.93,59.07,-999.00,-999.00,-999.00,0,27.12,17.67,14.99,59.41,59.32,58.48,90.14,18.8
5:37:48,2,0.98,115.2,14.60,16.49,0.46433,20.03,59.05,-999.00,-999.00,-999.00,0,27.12,17.81,15.15,59.38,59.32,58.46,90.14,18.8
5:37:58,2,0.98,115.2,14.50,16.43,0.46482,20.13,59.05,-999.00,-999.00,-999.00,0,27.12,17.95,15.33,59.36,59.32,58.46,90.14,18.8
5:38:08,2,0.98,115.2,14.50,16.41,0.46531,20.23,59.04,-999.00,-999.00,-999.00,0,27.12,18.07,15.49,59.35,59.32,58.46,90.14,18.8
5:38:18,2,0.98,115.2,14.50,16.39,0.46580,20.31,59.04,-999.00,-999.00,-999.00,0,27.08,18.21,15.64,59.35,59.32,58.46,90.14,18.8
5:38:18,1,0.37,115.2,1.30,0.57,0.46584,20.35,59.04,-999.00,-999.00,-999.00,0,27.07,18.26,15.71,59.35,59.32,58.44,90.14,18.8
5:38:25,1,0.37,115.2,1.30,0.57,0.46584,20.35,59.04,-999.00,-999.00,-999.00,0,27.07,18.26,15.71,59.35,59.32,58.44,90.14,18.8
5:38:25,1,0.37,115.2,1.30,0.57,0.46584,20.35,59.04,-999.00,-999.00,-999.00,0,27.07,18.26,15.71,59.35,59.32,58.44,90.14,18.8
5:38:35,1,0.31,115.0,0.90,0.31,0.46585,20.41,59.03,-999.00,-999.00,-999.00,0,27.07,18.34,15.83,59.35,59.32,58.41,90.14,18.8
5:38:45,1,0.30,114.9,0.90,0.31,0.46586,20.48,59.03,-999.00,-999.00,-999.00,0,27.07,18.44,15.92,59.34,59.32,58.42,90.14,18.8
5:38:55,1,0.30,115.0,0.90,0.31,0.46587,20.56,59.03,-999.00,-999.00,-999.00,0,27.11,18.54,16.04,59.35,59.32,58.41,90.14,18.8
5:39:06,1,0.31,115.0,0.90,0.31,0.46587,20.63,59.03,-999.00,-999.00,-999.00,0,27.12,18.63,16.15,59.35,59.32,58.42,90.14,18.8
5:39:16,1,0.30,115.1,0.90,0.30,0.46588,20.68,59.03,-999.00,-999.00,-999.00,0,27.12,18.68,16.24,59.34,59.32,58.42,90.14,18.8
5:39:26,1,0.30,114.9,0.90,0.30,0.46589,20.75,59.04,-999.00,-999.00,-999.00,0,27.12,18.78,16.34,59.35,59.32,58.44,90.14,18.8
5:39:36,1,0.30,114.9,0.90,0.31,0.46590,20.80,59.05,-999.00,-999.00,-999.00,0,27.17,18.82,16.42,59.35,59.34,58.46,90.14,18.8
5:39:47,1,0.31,115.0,0.90,0.31,0.46591,20.87,59.05,-999.00,-999.00,-999.00,0,27.17,18.93,16.52,59.35,59.35,58.46,90.14,18.8
5:39:57,1,0.31,114.9,0.90,0.32,0.46592,20.93,59.05,-999.00,-999.00,-999.00,0,27.20,19.01,16.58,59.35,59.33,58.46,90.14,18.8
5:40:07,1,0.30,114.9,0.90,0.30,0.46593,20.98,59.05,-999.00,-999.00,-999.00,0,27.20,19.06,16.68,59.35,59.35,58.46,90.14,18.8
5:40:17,1,0.31,114.8,0.90,0.31,0.46594,21.03,59.06,-999.00,-999.00,-999.00,0,27.20,19.14,16.76,59.35,59.37,58.46,90.14,18.8
5:40:27,1,0.78,113.5,108.30,0.30,0.46791,21.10,59.06,-999.00,-999.00,-999.00,0,27.23,19.21,16.85,59.35,59.37,58.46,90.14,18.8
5:40:37,1,0.78,114.7,105.80,0.30,0.47076,21.19,59.07,-999.00,-999.00,-999.00,0,27.26,19.33,16.98,59.37,59.37,58.48,90.14,18.8
5:40:47,1,0.21,115.6,2.80,0.68,0.47131,21.28,59.08,-999.00,-999.00,-999.00,0,27.31,19.43,17.10,59.39,59.37,58.48,90.14,18.8
5:40:57,1,0.22,114.9,2.80,0.69,0.47133,21.35,59.08,-999.00,-999.00,-999.00,0,27.33,19.52,17.20,59.36,59.38,58.49,90.14,18.8
5:41:08,1,0.22,115.0,2.80,0.71,0.47134,21.51,59.07,-999.00,-999.00,-999.00,0,27.42,19.70,17.40,59.36,59.38,58.48,90.14,18.8
5:41:18,1,0.22,115.1,2.80,0.71,0.47136,21.63,59.07,-999.00,-999.00,-999.00,0,27.50,19.83,17.56,59.35,59.38,58.47,90.14,18.8
5:41:28,1,0.22,115.1,2.80,0.71,0.47138,21.73,59.07,-999.00,-999.00,-999.00,0,27.53,19.96,17.70,59.35,59.38,58.47,90.14,18.8
5:41:38,1,0.22,115.1,2.80,0.71,0.47140,21.85,59.06,-999.00,-999.00,-999.00,0,27.62,20.09,17.84,59.35,59.38,58.46,90.14,18.8
5:41:49,1,0.23,115.1,2.80,0.69,0.47143,21.96,59.06,-999.00,-999.00,-999.00,0,27.67,20.21,17.99,59.34,59.38,58.46,90.14,18.8
5:41:59,1,0.23,115.0,2.80,0.73,0.47145,22.09,59.06,-999.00,-999.00,-999.00,0,27.75,20.36,18.16,59.35,59.38,58.46,90.14,18.8
5:42:09,1,0.22,115.0,2.80,0.73,0.47147,22.19,59.06,-999.00,-999.00,-999.00,0,27.81,20.47,18.30,59.33,59.38,58.46,90.14,18.8
5:42:19,1,0.22,115.0,2.80,0.72,0.47148,22.31,59.06,-999.00,-999.00,-999.00,0,27.86,20.61,18.45,59.34,59.38,58.46,90.14,18.8
5:42:29,1,0.22,115.0,2.80,0.72,0.47150,22.42,59.04,-999.00,-999.00,-999.00,0,27.92,20.74,18.60,59.33,59.38,58.42,90.14,18.8
5:42:39,1,0.22,115.0,2.80,0.71,0.47153,22.54,59.04,-999.00,-999.00,-999.00,0,27.99,20.87,18.76,59.33,59.38,58.41,90.14,18.8
5:42:50,1,0.22,115.0,2.80,0.71,0.47155,22.66,59.02,-999.00,-999.00,-999.00,0,28.05,20.99,18.94,59.28,59.36,58.41,90.14,18.8
5:43:00,1,0.22,115.0,2.80,0.71,0.47157,22.76,59.03,-999.00,-999.00,-999.00,0,28.12,21.11,19.06,59.29,59.38,58.42,90.14,18.8
5:43:10,1,0.22,115.0,2.80,0.72,0.47159,22.90,59.01,-999.00,-999.00,-999.00,0,28.19,21.28,19.23,59.28,59.38,58.38,90.14,18.9
5:43:20,1,0.22,115.0,2.80,0.71,0.47160,23.01,58.98,-999.00,-999.00,-999.00,0,28.25,21.41,19.37,59.23,59.35,58.36,90.14,18.9
5:43:30,1,0.23,115.0,2.80,0.73,0.47163,23.12,58.98,-999.00,-999.00,-999.00,0,28.30,21.54,19.52,59.25,59.33,58.36,90.14,18.9
5:43:40,1,0.23,115.0,2.80,0.73,0.47165,23.22,58.96,-999.00,-999.00,-999.00,0,28.37,21.65,19.65,59.22,59.32,58.35,90.14,18.9
5:43:51,1,0.23,115.0,2.80,0.73,0.47167,23.34,58.96,-999.00,-999.00,-999.00,0,28.44,21.79,19.78,59.22,59.32,58.35,90.14,18.9
5:44:01,1,0.98,115.0,15.60,0.73,0.47211,23.47,58.96,-999.00,-999.00,-999.00,0,28.51,21.94,19.96,59.22,59.32,58.34,90.14,18.9
5:43:54,2,0.98,115.0,15.60,17.58,0.47211,23.47,58.96,-999.00,-999.00,-999.00,0,28.51,21.94,19.96,59.22,59.32,58.34,90.14,18.9
5:44:01,2,0.98,115.0,15.60,17.58,0.47211,23.47,58.96,-999.00,-999.00,-999.00,0,28.51,21.94,19.96,59.22,59.32,58.34,90.14,18.9
5:44:01,2,0.98,115.0,15.60,17.58,0.47211,23.47,58.96,-999.00,-999.00,-999.00,0,28.51,21.94,19.96,59.22,59.32,58.34,90.14,18.9
5:44:11,2,0.98,115.1,16.00,17.90,0.47264,23.56,58.95,-999.00,-999.00,-999.00,0,28.56,22.04,20.08,59.21,59.32,58.32,90.14,18.9
5:44:21,2,0.98,115.1,16.10,18.23,0.47317,23.66,58.95,-999.00,-999.00,-999.00,0,28.60,22.16,20.22,59.20,59.32,58.32,90.14,18.9
5:44:31,2,0.98,115.2,15.40,17.45,0.47371,23.77,58.94,-999.00,-999.00,-999.00,0,28.65,22.27,20.38,59.19,59.32,58.32,90.14,18.9
5:44:42,2,0.98,115.2,14.50,16.66,0.47421,23.83,58.94,-999.00,-999.00,-999.00,0,28.62,22.37,20.49,59.17,59.32,58.32,90.14,18.9
5:44:52,2,0.98,115.2,14.30,16.42,0.47453,23.91,58.92,-999.00,-999.00,-999.00,0,28.62,22.49,20.62,59.15,59.32,58.28,90.14,18.9
5:45:02,2,0.98,115.3,14.10,16.16,0.47501,23.98,58.91,-999.00,-999.00,-999.00,0,28.63,22.57,20.73,59.15,59.32,58.27,90.14,18.9
5:45:12,2,0.98,115.3,14.10,15.94,0.47549,24.00,58.91,-999.00,-999.00,-999.00,0,28.56,22.61,20.83,59.14,59.32,58.27,90.14,18.9
5:45:22,2,0.98,115.3,14.10,15.94,0.47596,24.07,58.92,-999.00,-999.00,-999.00,0,28.53,22.73,20.95,59.15,59.30,58.30,90.14,18.9
5:45:32,2,0.98,115.1,14.20,15.99,0.47643,24.12,58.89,-999.00,-999.00,-999.00,0,28.49,22.82,21.04,59.11,59.32,58.25,90.14,18.9
5:45:42,2,0.98,114.7,14.20,16.00,0.47691,24.14,58.86,-999.00,-999.00,-999.00,0,28.44,22.88,21.11,59.08,59.27,58.24,90.14,18.9
5:45:53,2,0.98,114.8,14.20,16.05,0.47739,24.15,58.86,-999.00,-999.00,-999.00,0,28.33,22.91,21.20,59.08,59.27,58.24,90.14,18.9
5:46:03,2,0.98,115.2,14.20,16.11,0.47771,24.18,58.86,-999.00,-999.00,-999.00,0,28.28,22.97,21.29,59.07,59.28,58.24,90.14,18.9
5:46:13,2,0.98,115.2,14.20,16.13,0.47818,24.16,58.84,-999.00,-999.00,-999.00,0,28.15,22.99,21.34,59.05,59.27,58.19,90.14,18.9
5:46:23,2,0.98,115.2,14.30,16.16,0.47866,24.18,58.84,-999.00,-999.00,-999.00,0,28.04,23.08,21.42,59.05,59.27,58.19,90.14,18.9
5:46:34,2,0.98,115.2,14.30,16.16,0.47914,24.16,58.83,-999.00,-999.00,-999.00,0,27.92,23.10,21.47,59.03,59.27,58.19,90.14,18.9
5:46:44,2,0.98,115.2,14.20,16.07,0.47962,24.16,58.81,-999.00,-999.00,-999.00,0,27.83,23.13,21.52,59.00,59.27,58.15,90.14,18.9
5:46:54,2,0.98,115.2,13.90,15.79,0.48010,24.16,58.80,-999.00,-999.00,-999.00,0,27.71,23.16,21.60,59.00,59.27,58.13,90.14,18.9
5:47:05,2,0.98,115.3,13.70,15.67,0.48057,24.16,58.80,-999.00,-999.00,-999.00,0,27.61,23.21,21.67,59.00,59.26,58.13,90.14,18.9
5:47:15,2,0.98,115.3,13.60,15.37,0.48103,24.12,58.78,-999.00,-999.00,-999.00,0,27.48,23.22,21.66,58.98,59.24,58.11,90.14,18.9
5:47:25,2,0.98,115.3,13.60,15.41,0.48148,24.09,58.77,-999.00,-999.00,-999.00,0,27.33,23.23,21.70,58.97,59.24,58.10,90.14,18.9
5:47:35,2,0.98,115.3,13.70,15.50,0.48179,24.07,58.76,-999.00,-999.00,-999.00,0,27.21,23.25,21.75,58.93,59.24,58.10,90.14,18.9
5:47:46,2,0.98,115.3,13.80,15.61,0.48225,24.07,58.75,-999.00,-999.00,-999.00,0,27.08,23.30,21.82,58.93,59.24,58.07,90.14,18.9
5:47:56,2,0.98,115.3,13.90,15.68,0.48271,24.03,58.74,-999.00,-999.00,-999.00,0,26.96,23.30,21.84,58.92,59.24,58.06,90.14,18.9
5:48:06,2,0.98,115.3,13.80,15.68,0.48318,23.96,58.73,-999.00,-999.00,-999.00,0,26.79,23.26,21.84,58.89,59.24,58.05,90.14,18.9
5:48:16,2,0.98,115.3,13.70,15.54,0.48364,23.98,58.69,-999.00,-999.00,-999.00,0,26.68,23.34,21.92,58.86,59.20,58.02,90.14,18.9
5:48:26,2,0.98,115.3,13.50,15.28,0.48410,23.92,58.68,-999.00,-999.00,-999.00,0,26.53,23.30,21.93,58.86,59.19,57.99,90.14,18.9
5:48:36,2,0.98,115.3,13.20,14.93,0.48455,23.89,58.68,-999.00,-999.00,-999.00,0,26.40,23.33,21.94,58.85,59.19,58.00,90.14,18.9
5:48:46,2,0.98,115.3,13.00,14.68,0.48484,23.84,58.67,-999.00,-999.00,-999.00,0,26.25,23.31,21.96,58.84,59.19,57.99,90.14,18.9
5:48:56,2,0.98,115.3,12.90,14.57,0.48528,23.76,58.66,-999.00,-999.00,-999.00,0,26.06,23.28,21.95,58.83,59.19,57.97,90.14,18.9
5:49:07,2,0.98,115.3,13.20,14.88,0.48572,23.72,58.65,-999.00,-999.00,-999.00,0,25.93,23.28,21.96,58.81,59.16,57.97,90.14,18.9
5:49:17,2,0.98,115.2,13.20,14.98,0.48617,23.66,58.63,-999.00,-999.00,-999.00,0,25.77,23.27,21.95,58.80,59.15,57.93,90.14,18.9
5:49:27,2,0.98,115.3,13.30,15.00,0.48661,23.63,58.61,-999.00,-999.00,-999.00,0,25.66,23.25,21.97,58.78,59.13,57.92,90.14,18.9
5:49:37,2,0.98,115.3,13.40,15.16,0.48705,23.57,58.61,-999.00,-999.00,-999.00,0,25.48,23.25,21.97,58.78,59.13,57.91,90.14,18.9
5:49:48,2,0.98,115.3,13.40,15.14,0.48750,23.51,58.58,-999.00,-999.00,-999.00,0,25.33,23.24,21.97,58.73,59.13,57.89,90.14,18.9
5:49:58,2,0.98,115.3,13.40,15.11,0.48781,23.45,58.57,-999.00,-999.00,-999.00,0,25.18,23.22,21.94,58.72,59.13,57.87,90.14,18.9
5:50:08,2,0.98,115.3,13.30,15.04,0.48826,23.39,58.58,-999.00,-999.00,-999.00,0,25.03,23.21,21.94,58.73,59.13,57.87,90.14,18.9
5:50:18,2,0.98,115.3,13.20,14.95,0.48870,23.33,58.57,-999.00,-999.00,-999.00,0,24.86,23.20,21.94,58.72,59.13,57.87,90.14,18.9
5:50:28,2,0.98,115.3,13.10,14.88,0.48915,23.23,58.54,-999.00,-999.00,-999.00,0,24.66,23.13,21.91,58.70,59.10,57.83,90.14,18.9
5:50:38,2,0.98,115.3,13.10,14.86,0.48959,23.16,58.54,-999.00,-999.00,-999.00,0,24.50,23.10,21.89,58.68,59.10,57.83,90.14,18.9
5:50:48,2,0.98,115.3,13.20,14.91,0.49003,23.12,58.52,-999.00,-999.00,-999.00,0,24.38,23.10,21.88,58.65,59.10,57.80,90.14,18.9
5:50:59,2,0.98,115.3,13.10,14.77,0.49047,23.04,58.50,-999.00,-999.00,-999.00,0,24.21,23.08,21.83,58.64,59.09,57.77,90.14,18.9
5:51:09,2,0.98,115.3,12.90,14.63,0.49076,22.98,58.48,-999.00,-999.00,-999.00,0,24.06,23.04,21.83,58.63,59.05,57.77,90.14,18.9
5:51:19,2,0.98,115.0,12.90,14.52,0.49120,22.91,58.48,-999.00,-999.00,-999.00,0,23.93,23.00,21.79,58.64,59.05,57.74,90.14,18.9
5:51:29,2,0.98,114.8,12.90,14.57,0.49163,22.82,58.46,-999.00,-999.00,-999.00,0,23.74,22.95,21.77,58.60,59.05,57.72,90.14,18.9
5:51:40,2,0.98,114.7,12.90,14.54,0.49206,22.74,58.44,-999.00,-999.00,-999.00,0,23.56,22.90,21.75,58.58,59.03,57.71,90.14,18.9
5:51:50,2,0.98,114.7,13.00,14.59,0.49249,22.66,58.44,-999.00,-999.00,-999.00,0,23.41,22.86,21.71,58.59,59.04,57.70,90.14,18.9
5:52:00,2,0.98,114.7,13.00,14.61,0.49293,22.57,58.43,-999.00,-999.00,-999.00,0,23.23,22.80,21.67,58.57,59.03,57.70,90.14,18.9
5:52:10,2,0.98,114.7,12.90,14.54,0.49336,22.50,58.43,-999.00,-999.00,-999.00,0,23.09,22.76,21.64,58.57,59.02,57.69,90.14,18.9
5:52:21,2,0.98,114.7,12.80,14.38,0.49379,22.42,58.40,-999.00,-999.00,-999.00,0,22.91,22.73,21.61,58.52,59.02,57.65,90.14,18.9
5:52:31,2,0.98,114.7,12.60,14.23,0.49422,22.33,58.39,-999.00,-999.00,-999.00,0,22.76,22.67,21.56,58.51,59.01,57.65,90.14,18.9
5:52:41,2,0.98,114.7,12.60,14.18,0.49450,22.23,58.36,-999.00,-999.00,-999.00,0,22.58,22.62,21.50,58.51,58.98,57.60,90.14,18.9
5:52:52,2,0.98,114.7,12.40,13.91,0.49492,22.14,58.34,-999.00,-999.00,-999.00,0,22.42,22.57,21.44,58.46,58.97,57.59,90.14,18.9
5:53:02,2,0.98,114.7,12.50,14.10,0.49534,22.06,58.33,-999.00,-999.00,-999.00,0,22.28,22.48,21.42,58.45,58.97,57.58,90.14,18.9
5:53:12,2,0.98,114.8,12.60,14.21,0.49576,21.97,58.34,-999.00,-999.00,-999.00,0,22.10,22.44,21.37,58.48,58.98,57.57,90.14,18.9
5:53:23,2,0.98,114.7,12.70,14.27,0.49618,21.88,58.30,-999.00,-999.00,-999.00,0,21.97,22.38,21.30,58.43,58.91,57.55,90.14,18.9
5:53:33,2,0.98,114.7,12.70,14.28,0.49660,21.79,58.30,-999.00,-999.00,-999.00,0,21.79,22.33,21.26,58.43,58.91,57.55,90.14,18.9
5:53:43,2,0.98,114.8,12.50,14.11,0.49703,21.70,58.30,-999.00,-999.00,-999.00,0,21.63,22.29,21.19,58.43,58.94,57.53,90.14,18.9
5:53:53,2,0.98,114.8,12.50,14.03,0.49744,21.61,58.27,-999.00,-999.00,-999.00,0,21.48,22.21,21.13,58.39,58.91,57.50,90.14,18.9
5:54:03,2,0.98,114.8,12.40,13.97,0.49772,21.51,58.26,-999.00,-999.00,-999.00,0,21.31,22.13,21.09,58.39,58.90,57.48,90.14,18.9
5:54:13,2,0.98,114.8,12.40,13.99,0.49813,21.41,58.22,-999.00,-999.00,-999.00,0,21.16,22.06,21.01,58.32,58.88,57.47,90.14,18.9
5:54:23,2,0.98,114.8,12.40,13.96,0.49855,21.32,58.24,-999.00,-999.00,-999.00,0,21.01,22.00,20.96,58.35,58.89,57.47,90.14,18.9
5:54:33,2,0.98,114.8,12.50,14.03,0.49897,21.21,58.19,-999.00,-999.00,-999.00,0,20.82,21.94,20.87,58.30,58.85,57.43,90.14,19.0
5:54:44,2,0.98,114.8,12.50,14.07,0.49938,21.13,58.20,-999.00,-999.00,-999.00,0,20.70,21.88,20.82,58.29,58.88,57.43,90.14,19.0
5:54:47,1,0.00,115.0,0,0,0.49955,21.02,58.19,-999.00,-999.00,-999.00,0,20.51,21.79,20.77,58.27,58.86,57.43,90.14,19.0
