0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
36:26:31,1,0.00,0,0,0,0,-3.13,48.55,-999.00,-999.00,-999.00,0,2.80,-5.56,-6.62,49.96,48.25,47.45,6.34235,89.94,21.0
36:27:21,1,0.00,0,0,0,0,-3.15,48.57,-999.00,-999.00,-999.00,0,2.78,-5.59,-6.63,50.01,48.25,47.44,9.24569,89.94,21.0
36:28:13,1,0.00,0,0,0,0,-3.16,48.59,-999.00,-999.00,-999.00,0,2.78,-5.59,-6.68,50.02,48.27,47.47,6.34235,89.94,21.0
36:29:03,1,0.00,0,0,0,0,-3.17,48.59,-999.00,-999.00,-999.00,0,2.77,-5.61,-6.68,50.02,48.29,47.46,9.24569,89.94,21.0
36:29:53,1,0.00,0,0,0,0,-3.21,48.59,-999.00,-999.00,-999.00,0,2.73,-5.65,-6.70,50.03,48.28,47.47,9.24569,89.94,21.0
36:30:43,1,0.00,0,0,0,0,-3.21,48.60,-999.00,-999.00,-999.00,0,2.73,-5.65,-6.71,50.02,48.31,47.46,6.34235,89.94,21.1
36:31:33,1,0.00,0,0,0,0,-3.21,48.60,-999.00,-999.00,-999.00,0,2.73,-5.65,-6.71,50.02,48.31,47.46,6.34235,89.94,21.1
36:32:25,1,0.00,0,0,0,0,-3.20,48.60,-999.00,-999.00,-999.00,0,2.77,-5.65,-6.71,50.03,48.31,47.46,9.24569,89.94,21.1
36:33:15,1,0.00,0,0,0,0,-3.19,48.61,-999.00,-999.00,-999.00,0,2.78,-5.65,-6.71,50.03,48.31,47.50,6.34235,89.94,21.1
36:34:05,1,0.00,0,0,0,0,-3.20,48.62,-999.00,-999.00,-999.00,0,2.78,-5.65,-6.72,50.04,48.31,47.51,1.35147,89.94,21.1
36:34:55,1,0.00,0,0,0,0,-3.21,48.62,-999.00,-999.00,-999.00,0,2.78,-5.68,-6.74,50.04,48.31,47.52,6.34235,89.94,21.1
36:35:45,1,0.00,0,0,0,0,-3.21,48.62,-999.00,-999.00,-999.00,0,2.78,-5.67,-6.73,50.04,48.31,47.52,6.34235,89.94,21.1
36:36:37,1,0.00,0,0,0,0,-3.21,48.63,-999.00,-999.00,-999.00,0,2.78,-5.70,-6.72,50.04,48.33,47.52,6.34235,89.94,21.1
36:37:27,1,0.00,0,0,0,0,-3.26,48.63,-999.00,-999.00,-999.00,0,2.73,-5.75,-6.77,50.04,48.33,47.52,6.34235,89.94,21.0
36:38:17,1,0.00,0,0,0,0,-3.33,48.63,-999.00,-999.00,-999.00,0,2.64,-5.80,-6.82,50.04,48.33,47.52,6.34235,89.94,21.0
36:39:07,1,0.00,0,0,0,0,-3.35,48.63,-999.00,-999.00,-999.00,0,2.62,-5.81,-6.87,50.04,48.33,47.52,6.34235,89.94,20.9
36:39:59,1,0.00,0,0,0,0,-3.33,48.63,-999.00,-999.00,-999.00,0,2.66,-5.81,-6.84,50.04,48.33,47.53,6.34235,89.94,20.9
36:40:49,1,0.00,0,0,0,0,-3.35,48.64,-999.00,-999.00,-999.00,0,2.63,-5.81,-6.87,50.04,48.33,47.56,6.34235,89.94,20.8
36:41:39,1,0.00,0,0,0,0,-3.32,48.67,-999.00,-999.00,-999.00,0,2.67,-5.81,-6.83,50.05,48.38,47.57,6.34235,89.94,20.8
36:42:29,1,0.00,0,0,0,0,-3.32,48.68,-999.00,-999.00,-999.00,0,2.67,-5.81,-6.83,50.09,48.39,47.57,9.24569,89.94,20.8
36:43:19,1,0.00,0,0,0,0,-3.33,48.69,-999.00,-999.00,-999.00,0,2.67,-5.81,-6.86,50.10,48.39,47.57,9.24569,90.14,20.8
36:44:11,1,0.00,0,0,0,0,-3.34,48.69,-999.00,-999.00,-999.00,0,2.64,-5.81,-6.85,50.10,48.39,47.58,9.24569,90.14,20.7
36:45:01,1,0.00,0,0,0,0,-3.37,48.69,-999.00,-999.00,-999.00,0,2.62,-5.84,-6.88,50.10,48.39,47.57,1.35147,90.14,20.7
36:45:51,1,0.00,0,0,0,0,-3.38,48.71,-999.00,-999.00,-999.00,0,2.62,-5.86,-6.89,50.10,48.42,47.60,6.34235,90.14,20.7
36:46:41,1,0.00,0,0,0,0,-3.38,48.70,-999.00,-999.00,-999.00,0,2.62,-5.87,-6.90,50.10,48.41,47.59,6.34235,90.14,20.7
36:47:31,1,0.00,0,0,0,0,-3.37,48.69,-999.00,-999.00,-999.00,0,2.62,-5.84,-6.89,50.10,48.39,47.58,6.34235,90.14,20.7
36:48:23,1,0.00,0,0,0,0,-3.37,48.68,-999.00,-999.00,-999.00,0,2.65,-5.86,-6.89,50.08,48.39,47.57,6.34235,90.14,20.7
36:49:13,1,0.00,0,0,0,0,-3.38,48.69,-999.00,-999.00,-999.00,0,2.64,-5.88,-6.90,50.09,48.40,47.59,6.34235,90.14,20.7
36:50:05,1,0.00,0,0,0,0,-3.38,48.71,-999.00,-999.00,-999.00,0,2.65,-5.89,-6.90,50.13,48.40,47.59,6.34235,90.14,20.7
36:50:55,1,0.00,0,0,0,0,-3.37,48.69,-999.00,-999.00,-999.00,0,2.67,-5.89,-6.90,50.11,48.40,47.57,9.24569,90.14,20.7
36:51:45,1,0.00,0,0,0,0,-3.37,48.73,-999.00,-999.00,-999.00,0,2.67,-5.89,-6.89,50.13,48.44,47.63,1.35147,90.14,20.7
36:52:35,1,0.00,0,0,0,0,-3.39,48.71,-999.00,-999.00,-999.00,0,2.63,-5.89,-6.90,50.11,48.40,47.61,6.34235,90.14,20.7
36:53:25,1,0.00,0,0,0,0,-3.40,48.70,-999.00,-999.00,-999.00,0,2.62,-5.89,-6.93,50.10,48.40,47.60,1.35147,90.14,20.7
36:54:17,1,0.00,0,0,0,0,-3.42,48.71,-999.00,-999.00,-999.00,0,2.62,-5.93,-6.95,50.10,48.42,47.60,6.34235,90.14,20.7
36:55:07,1,0.00,0,0,0,0,-3.40,48.72,-999.00,-999.00,-999.00,0,2.62,-5.90,-6.93,50.12,48.43,47.62,9.24569,90.14,20.7
36:55:57,1,0.00,0,0,0,0,-3.40,48.71,-999.00,-999.00,-999.00,0,2.64,-5.92,-6.93,50.12,48.42,47.60,6.34235,90.14,20.7
36:56:47,1,0.00,0,0,0,0,-3.39,48.71,-999.00,-999.00,-999.00,0,2.64,-5.90,-6.90,50.12,48.42,47.60,9.24569,90.14,20.7
36:57:37,1,0.00,0,0,0,0,-3.40,48.72,-999.00,-999.00,-999.00,0,2.66,-5.94,-6.91,50.15,48.42,47.60,6.34235,90.14,20.7
36:58:29,1,0.00,0,0,0,0,-3.38,48.72,-999.00,-999.00,-999.00,0,2.67,-5.90,-6.91,50.15,48.42,47.60,9.24569,90.14,20.7
36:59:19,1,0.00,0,0,0,0,-3.38,48.76,-999.00,-999.00,-999.00,0,2.67,-5.89,-6.91,50.17,48.49,47.63,6.34235,90.14,20.7
37:00:09,1,0.00,0,0,0,0,-3.38,48.73,-999.00,-999.00,-999.00,0,2.67,-5.90,-6.92,50.15,48.43,47.60,9.24569,90.14,20.7
37:00:59,1,0.00,0,0,0,0,-3.37,48.73,-999.00,-999.00,-999.00,0,2.69,-5.89,-6.90,50.15,48.43,47.60,9.24569,90.14,20.7
37:01:49,1,0.00,0,0,0,0,-3.36,48.76,-999.00,-999.00,-999.00,0,2.71,-5.88,-6.90,50.16,48.46,47.66,6.34235,90.14,20.7
37:02:41,1,0.00,0,0,0,0,-3.36,48.80,-999.00,-999.00,-999.00,0,2.70,-5.89,-6.90,50.18,48.50,47.71,9.24569,90.14,20.7
37:03:31,1,0.00,0,0,0,0,-3.35,48.81,-999.00,-999.00,-999.00,0,2.73,-5.88,-6.91,50.18,48.53,47.71,6.34235,89.94,20.7
37:04:21,1,0.00,0,0,0,0,-3.34,48.81,-999.00,-999.00,-999.00,0,2.73,-5.84,-6.91,50.18,48.53,47.72,6.34235,89.94,20.7
37:05:11,1,0.00,0,0,0,0,-3.32,48.85,-999.00,-999.00,-999.00,0,2.75,-5.80,-6.90,50.24,48.58,47.74,6.34235,89.94,20.7
37:06:03,1,0.00,0,0,0,0,-3.28,48.87,-999.00,-999.00,-999.00,0,2.78,-5.72,-6.90,50.24,48.58,47.79,6.34235,89.94,20.7
37:06:53,1,0.00,0,0,0,0,-3.24,48.88,-999.00,-999.00,-999.00,0,2.81,-5.65,-6.88,50.24,48.58,47.83,6.34235,89.94,20.7
37:07:43,1,0.00,0,0,0,0,-3.17,48.89,-999.00,-999.00,-999.00,0,2.86,-5.55,-6.82,50.24,48.58,47.85,6.34235,89.94,20.7
37:08:33,1,0.00,0,0,0,0,-3.07,48.92,-999.00,-999.00,-999.00,0,2.93,-5.44,-6.71,50.27,48.61,47.87,6.34235,89.94,20.7
37:09:23,1,0.00,0,0,0,0,-2.98,48.95,-999.00,-999.00,-999.00,0,3.00,-5.33,-6.61,50.29,48.64,47.93,9.24569,89.94,20.7
37:10:15,1,0.00,0,0,0,0,-2.88,48.97,-999.00,-999.00,-999.00,0,3.09,-5.21,-6.51,50.30,48.66,47.96,9.24569,89.94,20.7
37:11:05,1,0.00,0,0,0,0,-2.74,49.00,-999.00,-999.00,-999.00,0,3.17,-5.03,-6.36,50.34,48.67,48.00,9.24569,89.94,20.7
37:11:55,1,0.00,0,0,0,0,-2.63,49.03,-999.00,-999.00,-999.00,0,3.23,-4.89,-6.22,50.34,48.69,48.06,9.24569,89.94,20.7
37:12:47,1,0.00,0,0,0,0,-2.47,49.05,-999.00,-999.00,-999.00,0,3.35,-4.69,-6.08,50.34,48.74,48.08,9.24569,89.94,20.7
37:13:37,1,0.00,0,0,0,0,-2.31,49.09,-999.00,-999.00,-999.00,0,3.49,-4.52,-5.89,50.40,48.75,48.12,9.24569,89.94,20.7
37:14:27,1,0.00,0,0,0,0,-2.10,49.11,-999.00,-999.00,-999.00,0,3.74,-4.29,-5.75,50.40,48.78,48.15,9.24569,89.94,20.7
37:15:17,1,0.00,0,0,0,0,-1.87,49.14,-999.00,-999.00,-999.00,0,4.02,-4.08,-5.56,50.42,48.80,48.20,6.34235,89.94,20.7
37:16:07,1,0.00,0,0,0,0,-1.59,49.17,-999.00,-999.00,-999.00,0,4.43,-3.83,-5.37,50.45,48.81,48.26,6.34235,89.94,20.7
37:16:59,1,0.00,0,0,0,0,-1.27,49.19,-999.00,-999.00,-999.00,0,4.87,-3.53,-5.15,50.46,48.83,48.29,6.34235,89.94,20.7
37:17:49,1,0.00,0,0,0,0,-0.88,49.24,-999.00,-999.00,-999.00,0,5.38,-3.18,-4.84,50.51,48.88,48.34,9.24569,89.94,20.7
37:18:39,1,0.00,0,0,0,0,-0.51,49.25,-999.00,-999.00,-999.00,0,5.89,-2.84,-4.58,50.51,48.88,48.35,9.24569,89.94,20.7
37:19:29,1,0.00,0,0,0,0,-0.13,49.29,-999.00,-999.00,-999.00,0,6.42,-2.51,-4.30,50.51,48.93,48.42,1.35147,89.94,20.7
37:20:19,1,0.00,0,0,0,0,0.26,49.32,-999.00,-999.00,-999.00,0,6.98,-2.16,-4.05,50.56,48.96,48.45,9.24569,90.14,20.7
37:21:11,1,0.00,0,0,0,0,0.72,49.34,-999.00,-999.00,-999.00,0,7.58,-1.73,-3.70,50.57,48.97,48.48,6.34235,90.14,20.7
37:22:01,1,0.00,0,0,0,0,1.15,49.38,-999.00,-999.00,-999.00,0,8.19,-1.31,-3.42,50.58,49.03,48.52,6.34235,90.14,20.7
37:22:51,1,0.00,0,0,0,0,1.66,49.41,-999.00,-999.00,-999.00,0,8.89,-0.88,-3.04,50.60,49.06,48.57,6.34235,90.14,20.7
37:23:41,1,0.00,0,0,0,0,2.15,49.48,-999.00,-999.00,-999.00,0,9.62,-0.45,-2.72,50.66,49.10,48.67,6.34235,90.14,20.7
37:24:31,1,0.00,0,0,0,0,2.72,49.51,-999.00,-999.00,-999.00,0,10.51,0.02,-2.36,50.68,49.15,48.70,6.34235,90.14,20.6
37:25:23,1,0.00,0,0,0,0,3.39,49.53,-999.00,-999.00,-999.00,0,11.63,0.54,-1.99,50.68,49.17,48.75,6.34235,90.14,20.6
37:26:13,1,0.00,0,0,0,0,4.10,49.57,-999.00,-999.00,-999.00,0,12.85,1.05,-1.61,50.73,49.21,48.78,9.24569,90.14,20.6
37:27:03,1,0.00,0,0,0,0,4.89,49.61,-999.00,-999.00,-999.00,0,14.23,1.63,-1.18,50.76,49.24,48.84,9.24569,90.14,20.6
37:27:53,1,0.00,0,0,0,0,5.75,49.65,-999.00,-999.00,-999.00,0,15.76,2.23,-0.74,50.80,49.26,48.90,6.34235,90.14,20.6
37:28:43,1,0.00,0,0,0,0,7.41,49.68,-999.00,-999.00,-999.00,0,17.96,4.10,0.17,50.81,49.29,48.93,6.34235,90.14,20.6
37:29:35,1,0.00,0,0,0,0,9.81,49.71,-999.00,-999.00,-999.00,0,20.28,7.13,2.01,50.81,49.35,48.97,6.34235,90.14,20.6
37:30:25,1,0.00,0,0,0,0,11.44,49.76,-999.00,-999.00,-999.00,0,21.57,9.25,3.50,50.87,49.37,49.04,9.24569,90.14,20.6
37:31:15,1,0.00,0,0,0,0,12.76,49.78,-999.00,-999.00,-999.00,0,22.43,10.96,4.88,50.86,49.42,49.05,1.35147,90.14,20.6
37:32:05,1,0.00,0,0,0,0,13.86,49.74,-999.00,-999.00,-999.00,0,23.01,12.39,6.18,50.81,49.38,49.03,9.24569,90.14,20.6
37:32:55,1,0.00,0,0,0,0,14.78,49.75,-999.00,-999.00,-999.00,0,23.36,13.60,7.37,50.81,49.40,49.03,6.34235,90.14,20.6
37:33:47,1,0.00,0,0,0,0,15.53,49.77,-999.00,-999.00,-999.00,0,23.50,14.59,8.49,50.81,49.44,49.05,6.34235,90.14,20.6
37:34:37,1,0.00,0,0,0,0,16.05,49.78,-999.00,-999.00,-999.00,0,23.40,15.32,9.42,50.82,49.47,49.06,9.24569,90.14,20.6
37:35:27,1,0.00,0,0,0,0,16.42,49.77,-999.00,-999.00,-999.00,0,23.15,15.88,10.22,50.81,49.45,49.04,6.34235,90.14,20.5
37:36:19,1,0.00,0,0,0,0,16.67,49.78,-999.00,-999.00,-999.00,0,22.79,16.27,10.95,50.81,49.49,49.05,9.24569,90.14,20.5
37:37:09,1,0.00,0,0,0,0,16.72,49.78,-999.00,-999.00,-999.00,0,22.23,16.43,11.51,50.81,49.49,49.03,6.34235,90.14,20.5
37:37:59,1,0.00,0,0,0,0,16.62,49.74,-999.00,-999.00,-999.00,0,21.54,16.40,11.93,50.79,49.43,49.00,6.34235,90.14,20.5
37:38:49,1,0.00,0,0,0,0,16.45,49.75,-999.00,-999.00,-999.00,0,20.78,16.29,12.27,50.79,49.46,49.00,6.34235,90.14,20.5
37:39:39,1,0.00,0,0,0,0,16.22,49.72,-999.00,-999.00,-999.00,0,20.04,16.11,12.52,50.79,49.43,48.93,6.34235,90.14,20.5
37:40:31,1,0.00,0,0,0,0,15.91,49.67,-999.00,-999.00,-999.00,0,19.24,15.82,12.68,50.74,49.38,48.89,9.24569,90.14,20.5
37:41:21,1,0.00,0,0,0,0,15.55,49.67,-999.00,-999.00,-999.00,0,18.40,15.47,12.79,50.73,49.38,48.89,6.34235,90.14,20.5
37:42:11,1,0.00,0,0,0,0,15.16,49.63,-999.00,-999.00,-999.00,0,17.59,15.08,12.80,50.69,49.35,48.85,9.24569,90.14,20.5
37:43:01,1,0.00,0,0,0,0,14.76,49.60,-999.00,-999.00,-999.00,0,16.83,14.66,12.80,50.68,49.32,48.80,6.34235,90.14,20.5
37:43:51,1,0.00,0,0,0,0,14.32,49.59,-999.00,-999.00,-999.00,0,16.03,14.24,12.69,50.65,49.33,48.78,6.34235,90.14,20.5
37:44:43,1,0.00,0,0,0,0,13.85,49.56,-999.00,-999.00,-999.00,0,15.25,13.76,12.55,50.65,49.29,48.75,6.34235,90.14,20.4
37:45:33,1,0.00,0,0,0,0,13.31,49.49,-999.00,-999.00,-999.00,0,14.40,13.19,12.33,50.59,49.21,48.68,9.24569,90.34,20.5
37:46:23,1,0.00,0,0,0,0,12.79,49.47,-999.00,-999.00,-999.00,0,13.60,12.64,12.12,50.59,49.19,48.64,9.24569,90.34,20.5
37:47:13,1,0.00,0,0,0,0,12.30,49.42,-999.00,-999.00,-999.00,0,12.87,12.14,11.90,50.57,49.13,48.57,9.24569,90.34,20.5
37:48:05,1,0.00,0,0,0,0,11.79,49.37,-999.00,-999.00,-999.00,0,12.12,11.59,11.65,50.51,49.09,48.50,6.34235,90.34,20.5
37:48:55,1,0.00,0,0,0,0,11.29,49.31,-999.00,-999.00,-999.00,0,11.43,11.08,11.35,50.47,49.03,48.42,6.34235,90.34,20.5
37:49:45,1,0.00,0,0,0,0,10.80,49.28,-999.00,-999.00,-999.00,0,10.77,10.55,11.08,50.46,48.99,48.40,6.34235,90.14,20.5
37:50:35,1,0.00,0,0,0,0,10.30,49.23,-999.00,-999.00,-999.00,0,10.14,10.02,10.75,50.43,48.94,48.32,9.24569,90.14,20.5
37:51:25,1,0.00,0,0,0,0,9.81,49.17,-999.00,-999.00,-999.00,0,9.52,9.50,10.42,50.37,48.88,48.26,6.34235,90.14,20.5
37:52:17,1,0.00,0,0,0,0,9.31,49.12,-999.00,-999.00,-999.00,0,8.89,8.96,10.08,50.34,48.83,48.20,9.24569,90.14,20.5
37:53:07,1,0.00,0,0,0,0,8.82,49.09,-999.00,-999.00,-999.00,0,8.29,8.45,9.73,50.32,48.80,48.15,6.34235,90.14,20.6
37:53:57,1,0.00,0,0,0,0,8.34,49.04,-999.00,-999.00,-999.00,0,7.70,7.96,9.37,50.29,48.75,48.07,9.24569,90.14,20.6
37:54:49,1,0.00,0,0,0,0,7.89,48.98,-999.00,-999.00,-999.00,0,7.17,7.45,9.05,50.24,48.69,48.01,6.34235,90.14,20.6
37:55:39,1,0.00,0,0,0,0,7.37,48.95,-999.00,-999.00,-999.00,0,6.57,6.91,8.64,50.21,48.66,47.98,6.34235,90.14,20.6
37:56:29,1,0.00,0,0,0,0,6.92,48.89,-999.00,-999.00,-999.00,0,6.02,6.46,8.28,50.18,48.61,47.89,6.34235,90.14,20.6
37:57:19,1,0.00,0,0,0,0,6.44,48.81,-999.00,-999.00,-999.00,0,5.51,5.93,7.89,50.10,48.53,47.79,9.24569,90.14,20.6
37:58:09,1,0.00,0,0,0,0,6.03,48.77,-999.00,-999.00,-999.00,0,5.03,5.51,7.54,50.10,48.47,47.74,9.24569,90.14,20.6
37:59:01,1,0.00,0,0,0,0,5.50,48.71,-999.00,-999.00,-999.00,0,4.47,4.94,7.09,50.04,48.41,47.68,6.34235,90.14,20.6
37:59:51,1,0.00,0,0,0,0,5.05,48.63,-999.00,-999.00,-999.00,0,3.96,4.47,6.73,49.99,48.32,47.58,9.24569,90.14,20.6
38:00:41,1,0.00,0,0,0,0,4.61,48.59,-999.00,-999.00,-999.00,0,3.50,4.00,6.33,49.94,48.28,47.55,6.34235,89.94,20.6
38:01:31,1,0.00,0,0,0,0,4.21,48.55,-999.00,-999.00,-999.00,0,3.07,3.58,5.99,49.91,48.25,47.50,6.34235,89.94,20.7
38:02:21,1,0.00,0,0,0,0,3.80,48.51,-999.00,-999.00,-999.00,0,2.64,3.14,5.61,49.91,48.19,47.42,6.34235,89.94,20.7
38:03:13,1,0.00,0,0,0,0,3.38,48.44,-999.00,-999.00,-999.00,0,2.21,2.69,5.25,49.85,48.10,47.36,9.24569,89.94,20.7
38:04:03,1,0.00,0,0,0,0,2.96,48.39,-999.00,-999.00,-999.00,0,1.78,2.22,4.89,49.82,48.06,47.30,6.34235,89.94,20.7
38:04:53,1,0.00,0,0,0,0,2.56,48.32,-999.00,-999.00,-999.00,0,1.39,1.79,4.51,49.75,47.98,47.24,9.24569,89.94,20.7
38:05:43,1,0.00,0,0,0,0,2.19,48.23,-999.00,-999.00,-999.00,0,1.02,1.40,4.15,49.67,47.89,47.12,6.34235,89.94,20.7
38:06:33,1,0.00,0,0,0,0,1.85,48.16,-999.00,-999.00,-999.00,0,0.68,1.04,3.82,49.62,47.82,47.05,6.34235,89.94,20.7
38:07:25,1,0.00,0,0,0,0,1.51,48.12,-999.00,-999.00,-999.00,0,0.34,0.67,3.51,49.58,47.77,47.00,6.34235,89.94,20.7
38:08:15,1,0.00,0,0,0,0,1.17,48.08,-999.00,-999.00,-999.00,0,-0.02,0.34,3.18,49.55,47.74,46.95,6.34235,89.94,20.7
38:09:05,1,0.00,0,0,0,0,0.77,48.00,-999.00,-999.00,-999.00,0,-0.42,-0.08,2.80,49.49,47.64,46.87,6.34235,89.94,20.7
38:09:55,1,0.00,0,0,0,0,0.45,47.91,-999.00,-999.00,-999.00,0,-0.70,-0.43,2.48,49.43,47.54,46.76,6.34235,89.94,20.7
38:10:45,1,0.00,0,0,0,0,0.16,47.86,-999.00,-999.00,-999.00,0,-1.01,-0.71,2.20,49.38,47.49,46.71,6.34235,89.94,20.7
38:11:37,1,0.00,0,0,0,0,-0.16,47.82,-999.00,-999.00,-999.00,0,-1.30,-1.05,1.86,49.36,47.47,46.64,9.24569,89.94,20.7
38:12:27,1,0.00,0,0,0,0,-0.48,47.72,-999.00,-999.00,-999.00,0,-1.62,-1.37,1.56,49.28,47.35,46.54,6.34235,89.94,20.7
38:13:17,1,0.00,0,0,0,0,-0.78,47.70,-999.00,-999.00,-999.00,0,-1.90,-1.70,1.26,49.27,47.34,46.50,6.34235,89.94,20.7
38:14:07,1,0.00,0,0,0,0,-1.09,47.62,-999.00,-999.00,-999.00,0,-2.20,-2.02,0.94,49.21,47.23,46.42,6.34235,89.94,20.7
38:14:57,1,0.00,0,0,0,0,-1.36,47.53,-999.00,-999.00,-999.00,0,-2.45,-2.28,0.65,49.12,47.16,46.32,6.34235,89.94,20.7
38:15:49,1,0.00,0,0,0,0,-1.64,47.48,-999.00,-999.00,-999.00,0,-2.74,-2.57,0.38,49.08,47.09,46.26,9.24569,89.94,20.7
38:16:39,1,0.00,0,0,0,0,-1.91,47.41,-999.00,-999.00,-999.00,0,-2.98,-2.87,0.13,49.05,47.00,46.19,6.34235,89.94,20.6
38:17:29,1,0.00,0,0,0,0,-2.19,47.33,-999.00,-999.00,-999.00,0,-3.22,-3.16,-0.19,48.96,46.94,46.08,6.34235,89.94,20.6
38:18:19,1,0.00,0,0,0,0,-2.44,47.28,-999.00,-999.00,-999.00,0,-3.47,-3.42,-0.43,48.93,46.88,46.03,9.24569,89.94,20.6
38:19:09,1,0.00,0,0,0,0,-2.67,47.21,-999.00,-999.00,-999.00,0,-3.70,-3.66,-0.66,48.87,46.80,45.95,6.34235,89.94,20.5
38:20:01,1,0.00,0,0,0,0,-2.94,47.14,-999.00,-999.00,-999.00,0,-3.96,-3.93,-0.94,48.81,46.74,45.87,6.34235,89.94,20.5
38:20:51,1,0.00,0,0,0,0,-3.18,47.08,-999.00,-999.00,-999.00,0,-4.17,-4.17,-1.19,48.78,46.66,45.79,9.24569,89.94,20.5
38:21:41,1,0.00,0,0,0,0,-3.41,46.98,-999.00,-999.00,-999.00,0,-4.38,-4.43,-1.43,48.68,46.56,45.70,6.34235,89.94,20.5
38:22:31,1,0.00,0,0,0,0,-3.63,46.94,-999.00,-999.00,-999.00,0,-4.58,-4.64,-1.67,48.64,46.52,45.65,6.34235,89.94,20.5
38:23:21,1,0.00,0,0,0,0,-3.84,46.83,-999.00,-999.00,-999.00,0,-4.78,-4.85,-1.88,48.57,46.39,45.53,6.34235,90.14,20.3
38:24:13,1,0.00,0,0,0,0,-4.01,46.77,-999.00,-999.00,-999.00,0,-4.94,-5.03,-2.06,48.51,46.33,45.46,1.35147,90.14,20.3
38:25:03,1,0.00,0,0,0,0,-4.21,46.69,-999.00,-999.00,-999.00,0,-5.13,-5.22,-2.29,48.43,46.25,45.38,6.34235,90.14,20.3
38:25:53,1,0.00,0,0,0,0,-4.47,46.62,-999.00,-999.00,-999.00,0,-5.37,-5.50,-2.55,48.38,46.16,45.32,1.35147,90.14,20.3
38:26:43,1,0.00,0,0,0,0,-4.65,46.55,-999.00,-999.00,-999.00,0,-5.55,-5.67,-2.74,48.31,46.11,45.24,6.34235,90.14,20.3
38:27:33,1,0.00,0,0,0,0,-4.82,46.47,-999.00,-999.00,-999.00,0,-5.72,-5.84,-2.91,48.29,46.00,45.13,6.34235,90.14,20.3
38:28:25,1,0.00,0,0,0,0,-5.02,46.41,-999.00,-999.00,-999.00,0,-5.88,-6.07,-3.12,48.20,45.93,45.10,6.34235,90.14,20.3
38:29:15,1,0.00,0,0,0,0,-5.29,46.38,-999.00,-999.00,-999.00,0,-6.12,-6.37,-3.39,48.18,45.92,45.04,1.35147,90.14,20.3
38:30:05,1,0.00,0,0,0,0,-5.48,46.33,-999.00,-999.00,-999.00,0,-6.31,-6.52,-3.60,48.15,45.86,44.99,6.34235,90.14,20.3
38:30:55,1,0.00,0,0,0,0,-5.70,46.26,-999.00,-999.00,-999.00,0,-6.55,-6.74,-3.81,48.09,45.79,44.91,1.35147,90.14,20.3
38:31:45,1,0.00,0,0,0,0,-5.86,46.23,-999.00,-999.00,-999.00,0,-6.70,-6.90,-3.99,48.07,45.75,44.88,6.34235,90.14,20.3
38:32:37,1,0.00,0,0,0,0,-6.04,46.13,-999.00,-999.00,-999.00,0,-6.88,-7.07,-4.17,47.96,45.65,44.77,1.35147,90.14,20.3
38:33:27,1,0.00,0,0,0,0,-6.25,46.04,-999.00,-999.00,-999.00,0,-7.09,-7.27,-4.38,47.89,45.57,44.66,6.34235,90.14,20.3
38:34:17,1,0.00,0,0,0,0,-6.39,45.99,-999.00,-999.00,-999.00,0,-7.24,-7.41,-4.53,47.86,45.49,44.61,6.34235,90.14,20.3
38:35:07,1,0.00,0,0,0,0,-6.52,45.90,-999.00,-999.00,-999.00,0,-7.38,-7.51,-4.67,47.76,45.42,44.51,6.34235,90.14,20.3
38:35:57,1,0.00,0,0,0,0,-6.67,45.85,-999.00,-999.00,-999.00,0,-7.55,-7.65,-4.82,47.74,45.37,44.44,6.34235,90.14,20.3
38:36:49,1,0.00,0,0,0,0,-6.81,45.76,-999.00,-999.00,-999.00,0,-7.68,-7.80,-4.96,47.63,45.28,44.36,9.24569,90.14,20.3
38:37:39,1,0.00,0,0,0,0,-6.96,45.71,-999.00,-999.00,-999.00,0,-7.82,-7.94,-5.11,47.60,45.22,44.30,6.34235,90.14,20.2
38:38:29,1,0.00,0,0,0,0,-7.11,45.63,-999.00,-999.00,-999.00,0,-7.99,-8.05,-5.30,47.51,45.15,44.22,6.34235,90.14,20.2
38:39:19,1,0.00,0,0,0,0,-7.26,45.56,-999.00,-999.00,-999.00,0,-8.16,-8.20,-5.43,47.46,45.05,44.17,6.34235,90.14,20.3
38:40:11,1,0.00,0,0,0,0,-7.40,45.49,-999.00,-999.00,-999.00,0,-8.29,-8.33,-5.57,47.41,44.97,44.08,9.24569,90.14,20.3
38:41:01,1,0.00,0,0,0,0,-7.54,45.41,-999.00,-999.00,-999.00,0,-8.45,-8.49,-5.69,47.32,44.90,44.00,6.34235,90.14,20.3
38:41:51,1,0.00,0,0,0,0,-7.66,45.33,-999.00,-999.00,-999.00,0,-8.55,-8.61,-5.83,47.27,44.82,43.90,6.34235,90.14,20.3
38:42:42,1,0.00,0,0,0,0,-7.80,45.25,-999.00,-999.00,-999.00,0,-8.69,-8.71,-6.01,47.20,44.73,43.83,6.34235,90.14,20.3
