0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
64:20:07,4,1.00,115.0,26.40,30.30,5.50535,-1.34,51.18,-999.00,-999.00,-999.00,0,2.28,-2.62,-3.68,52.33,51.04,50.18,0,89.94,18.6,42.25
64:20:57,4,1.00,115.0,26.40,30.28,5.50985,-1.11,51.19,-999.00,-999.00,-999.00,0,2.58,-2.40,-3.51,52.33,51.04,50.20,0,89.94,18.7,42.25
64:21:48,4,1.00,115.0,26.40,30.29,5.51405,-0.86,51.24,-999.00,-999.00,-999.00,0,2.95,-2.18,-3.36,52.36,51.09,50.26,0,89.94,18.7,42.25
64:22:38,4,1.00,115.1,26.40,30.32,5.51825,-0.57,51.28,-999.00,-999.00,-999.00,0,3.35,-1.90,-3.16,52.37,51.13,50.34,0,89.94,18.7,42.25
64:23:28,4,1.00,115.1,26.40,30.33,5.52245,-0.26,51.29,-999.00,-999.00,-999.00,0,3.77,-1.60,-2.95,52.38,51.14,50.34,0.84764,89.94,18.7,42.25
64:24:18,4,1.00,115.2,26.40,30.34,5.52666,0.06,51.36,-999.00,-999.00,-999.00,0,4.17,-1.28,-2.72,52.41,51.21,50.45,0,89.74,18.7,42.25
64:25:09,4,1.00,115.1,26.40,30.33,5.53086,0.47,51.40,-999.00,-999.00,-999.00,0,4.74,-0.90,-2.44,52.43,51.25,50.51,0,89.74,18.7,42.25
64:25:59,4,1.00,115.0,26.40,30.29,5.53506,0.83,51.45,-999.00,-999.00,-999.00,0,5.21,-0.54,-2.17,52.46,51.31,50.59,0.84764,89.74,18.7,42.25
64:26:49,4,1.00,115.1,26.40,30.29,5.53956,1.22,51.50,-999.00,-999.00,-999.00,0,5.75,-0.17,-1.91,52.52,51.37,50.62,0,89.74,18.7,42.25
64:27:40,4,1.00,115.0,26.30,30.27,5.54376,1.60,51.54,-999.00,-999.00,-999.00,0,6.29,0.18,-1.66,52.53,51.39,50.70,0,89.74,18.7,42.25
64:28:30,4,1.00,115.0,26.30,30.27,5.54795,2.06,51.56,-999.00,-999.00,-999.00,0,6.91,0.61,-1.34,52.55,51.40,50.73,0.84764,89.74,18.7,42.25
64:29:21,4,1.00,115.0,26.30,30.26,5.55214,2.49,51.62,-999.00,-999.00,-999.00,0,7.52,1.02,-1.06,52.59,51.47,50.81,0,89.74,18.8,42.25
64:30:11,4,1.00,115.0,26.30,30.27,5.55634,3.00,51.66,-999.00,-999.00,-999.00,0,8.26,1.49,-0.74,52.63,51.52,50.84,0,89.74,18.8,42.25
64:30:34,8,0.30,115.0,0.90,0.30,5.55859,3.36,51.65,-999.00,-999.00,-999.00,0,8.80,1.80,-0.53,52.60,51.51,50.85,0,89.74,18.8,42.25
64:30:42,8,0.30,115.0,0.90,0.30,5.55859,3.36,51.65,-999.00,-999.00,-999.00,0,8.80,1.80,-0.53,52.60,51.51,50.85,0,89.74,18.8,42.25
64:30:42,8,0.30,115.0,0.90,0.30,5.55859,3.36,51.65,-999.00,-999.00,-999.00,0,8.80,1.80,-0.53,52.60,51.51,50.85,0,89.74,18.8,42.25
64:31:32,8,0.30,114.8,0.90,0.30,5.55863,3.91,51.73,-999.00,-999.00,-999.00,0,9.68,2.28,-0.23,52.66,51.57,50.95,0,89.74,18.8,42.25
64:32:22,8,0.30,114.8,0.90,0.30,5.55867,4.52,51.76,-999.00,-999.00,-999.00,0,10.66,2.78,0.13,52.68,51.64,50.97,0.84764,89.74,18.8,42.25
64:33:13,8,0.30,114.8,0.90,0.30,5.55871,5.21,51.78,-999.00,-999.00,-999.00,0,11.80,3.32,0.52,52.68,51.64,51.03,0.84764,89.74,18.8,42.25
64:34:03,8,0.30,114.8,0.90,0.30,5.55876,5.93,51.84,-999.00,-999.00,-999.00,0,13.06,3.85,0.88,52.74,51.67,51.11,0,89.74,18.7,42.25
64:34:53,8,0.99,115.2,16.50,0.30,5.56039,7.10,51.86,-999.00,-999.00,-999.00,0,14.89,4.88,1.52,52.79,51.67,51.11,0.84764,89.74,18.7,42.25
64:34:31,2,0.98,115.3,15.00,16.85,5.56075,7.52,51.88,-999.00,-999.00,-999.00,0,15.50,5.33,1.73,52.79,51.71,51.13,0.84764,89.74,18.7,42.25
64:35:03,2,0.98,115.3,15.00,16.85,5.56075,7.52,51.88,-999.00,-999.00,-999.00,0,15.50,5.33,1.73,52.79,51.71,51.13,0.84764,89.74,18.7,42.25
64:35:03,2,0.98,115.3,15.00,16.85,5.56075,7.52,51.88,-999.00,-999.00,-999.00,0,15.50,5.33,1.73,52.79,51.71,51.13,0.84764,89.74,18.7,42.25
64:35:53,2,0.99,114.9,13.90,15.81,5.56313,9.31,51.94,-999.00,-999.00,-999.00,0,17.83,7.13,2.97,52.82,51.78,51.22,0,89.74,18.7,42.25
64:36:44,2,0.98,114.9,14.20,16.05,5.56533,10.68,51.97,-999.00,-999.00,-999.00,0,19.36,8.58,4.10,52.87,51.80,51.24,0.84764,89.74,18.6,42.25
64:37:34,2,0.99,115.3,14.30,16.28,5.56758,11.76,51.96,-999.00,-999.00,-999.00,0,20.37,9.77,5.13,52.87,51.79,51.22,0,89.95,18.6,42.25
64:38:25,2,0.98,115.2,14.50,16.46,5.56984,12.69,51.97,-999.00,-999.00,-999.00,0,21.08,10.88,6.10,52.88,51.81,51.22,0.84764,89.95,18.6,42.25
64:39:15,2,0.99,115.2,14.50,16.45,5.57213,13.47,52.01,-999.00,-999.00,-999.00,0,21.62,11.78,7.00,52.91,51.86,51.25,0.84764,89.95,18.5,42.25
64:40:05,2,0.98,115.2,14.40,16.24,5.57440,14.16,51.95,-999.00,-999.00,-999.00,0,21.96,12.67,7.84,52.85,51.81,51.19,0,89.95,18.4,42.25
64:40:55,2,0.99,115.2,14.20,16.09,5.57664,14.73,51.97,-999.00,-999.00,-999.00,0,22.15,13.40,8.65,52.88,51.86,51.17,0,89.95,18.4,42.25
64:41:45,2,0.98,115.2,14.10,15.95,5.57903,15.21,51.97,-999.00,-999.00,-999.00,0,22.16,14.08,9.38,52.88,51.86,51.17,0.84764,90.14,18.4,42.25
64:42:35,2,0.99,115.2,13.90,15.75,5.58122,15.55,52.00,-999.00,-999.00,-999.00,0,22.03,14.59,10.04,52.90,51.92,51.17,0,90.14,18.4,42.25
64:43:25,2,0.98,115.2,12.90,14.62,5.58334,15.77,51.98,-999.00,-999.00,-999.00,0,21.75,14.97,10.59,52.88,51.92,51.13,0.84764,90.14,18.3,42.25
64:44:16,2,0.98,115.2,12.90,14.65,5.58533,15.94,51.97,-999.00,-999.00,-999.00,0,21.39,15.33,11.11,52.88,51.92,51.11,0.84764,90.14,18.3,42.25
64:45:06,2,0.98,115.3,12.80,14.56,5.58738,15.95,51.96,-999.00,-999.00,-999.00,0,20.88,15.48,11.48,52.88,51.92,51.08,0.84764,90.14,18.3,42.25
64:45:56,2,0.98,115.3,12.20,13.86,5.58933,15.94,51.90,-999.00,-999.00,-999.00,0,20.38,15.62,11.83,52.83,51.87,50.99,0.84764,90.14,18.3,42.25
64:46:47,2,0.98,114.8,12.50,14.14,5.59128,15.89,51.89,-999.00,-999.00,-999.00,0,19.81,15.69,12.16,52.84,51.86,50.97,0,90.14,18.3,42.25
64:47:37,2,0.98,114.8,11.90,13.47,5.59319,15.75,51.90,-999.00,-999.00,-999.00,0,19.15,15.69,12.40,52.88,51.86,50.95,0,90.14,18.3,42.25
64:48:27,2,0.98,114.8,11.80,13.35,5.59518,15.57,51.85,-999.00,-999.00,-999.00,0,18.50,15.62,12.59,52.85,51.83,50.86,0.84764,90.14,18.3,42.25
64:49:18,2,0.98,114.9,11.70,13.17,5.59702,15.37,51.81,-999.00,-999.00,-999.00,0,17.88,15.49,12.75,52.82,51.81,50.81,0,90.14,18.3,42.25
64:50:08,2,0.98,114.9,11.50,13.02,5.59884,15.10,51.79,-999.00,-999.00,-999.00,0,17.20,15.29,12.82,52.82,51.81,50.75,0,90.14,18.3,42.25
64:50:58,2,0.98,114.9,11.50,13.02,5.60064,14.85,51.77,-999.00,-999.00,-999.00,0,16.54,15.13,12.89,52.81,51.76,50.73,0,90.34,18.3,42.25
64:51:49,2,0.98,114.9,11.40,12.88,5.60243,14.55,51.71,-999.00,-999.00,-999.00,0,15.85,14.87,12.94,52.79,51.73,50.62,0.84764,90.34,18.2,42.25
64:52:39,2,0.98,114.9,11.30,12.75,5.60420,14.21,51.69,-999.00,-999.00,-999.00,0,15.13,14.59,12.92,52.79,51.70,50.59,0,90.34,18.2,42.25
64:53:29,2,0.98,114.9,11.20,12.66,5.60597,13.89,51.66,-999.00,-999.00,-999.00,0,14.47,14.30,12.89,52.79,51.67,50.53,0.84764,90.34,18.2,42.25
64:54:19,2,0.98,114.9,11.10,12.57,5.60784,13.55,51.62,-999.00,-999.00,-999.00,0,13.82,14.00,12.83,52.75,51.65,50.46,0.84764,90.34,18.2,42.25
64:55:09,2,0.98,115.0,11.10,12.49,5.60958,13.21,51.57,-999.00,-999.00,-999.00,0,13.18,13.69,12.76,52.70,51.60,50.41,0.84764,90.34,18.2,42.25
64:56:00,2,0.98,114.9,11.00,12.42,5.61130,12.84,51.52,-999.00,-999.00,-999.00,0,12.54,13.34,12.64,52.68,51.56,50.32,0.84764,90.34,18.2,42.25
64:56:50,2,0.98,114.9,11.00,12.34,5.61302,12.46,51.49,-999.00,-999.00,-999.00,0,11.90,12.95,12.53,52.68,51.53,50.26,0.84764,90.34,18.2,42.25
64:57:41,2,0.98,114.9,10.90,12.25,5.61472,12.05,51.46,-999.00,-999.00,-999.00,0,11.26,12.54,12.36,52.67,51.51,50.20,0.84764,90.34,18.3,42.25
64:58:31,2,0.98,114.9,10.80,12.16,5.61642,11.67,51.42,-999.00,-999.00,-999.00,0,10.68,12.15,12.19,52.66,51.45,50.14,0.84764,90.34,18.3,42.25
64:59:21,2,0.98,114.9,10.70,12.10,5.61809,11.28,51.37,-999.00,-999.00,-999.00,0,10.07,11.76,12.01,52.66,51.41,50.05,0,90.34,18.3,42.25
65:00:11,2,0.98,114.9,10.70,12.03,5.61976,10.86,51.32,-999.00,-999.00,-999.00,0,9.48,11.34,11.77,52.60,51.37,49.98,0.84764,90.34,18.3,42.25
65:01:01,2,0.98,114.9,10.60,11.95,5.62155,10.50,51.28,-999.00,-999.00,-999.00,0,8.93,10.96,11.61,52.60,51.31,49.93,0,90.34,18.3,42.25
65:01:51,2,0.98,114.9,10.50,11.85,5.62319,10.09,51.25,-999.00,-999.00,-999.00,0,8.38,10.51,11.39,52.60,51.26,49.90,0,90.34,18.3,42.25
65:02:41,2,0.98,114.9,10.40,11.76,5.62482,9.71,51.20,-999.00,-999.00,-999.00,0,7.86,10.09,11.18,52.55,51.24,49.82,0,90.34,18.3,42.25
65:03:32,2,0.98,114.9,10.40,11.67,5.62645,9.34,51.14,-999.00,-999.00,-999.00,0,7.35,9.68,10.99,52.52,51.17,49.72,0,90.34,18.3,42.25
65:04:22,2,0.98,114.9,10.30,11.59,5.62806,8.94,51.10,-999.00,-999.00,-999.00,0,6.86,9.24,10.72,52.52,51.12,49.65,0.84764,90.34,18.3,42.25
65:05:12,2,0.98,114.9,10.20,11.52,5.62966,8.55,51.06,-999.00,-999.00,-999.00,0,6.37,8.80,10.47,52.46,51.09,49.63,0.84764,90.14,18.4,42.25
65:06:03,2,0.98,114.9,10.20,11.44,5.63126,8.15,51.01,-999.00,-999.00,-999.00,0,5.87,8.36,10.23,52.45,51.03,49.55,0.84764,90.14,18.4,42.25
65:06:53,2,0.98,114.8,10.10,11.35,5.63283,7.80,50.95,-999.00,-999.00,-999.00,0,5.41,7.95,10.03,52.39,50.96,49.49,0,90.14,18.4,42.25
65:07:43,2,0.98,114.8,10.00,11.27,5.63451,7.42,50.89,-999.00,-999.00,-999.00,0,4.93,7.54,9.79,52.38,50.90,49.40,0,90.14,18.4,42.25
65:08:33,2,0.98,114.9,10.00,11.21,5.63607,7.07,50.88,-999.00,-999.00,-999.00,0,4.48,7.17,9.55,52.37,50.90,49.38,0,90.14,18.4,42.25
65:09:23,2,0.98,114.9,9.90,11.15,5.63762,6.72,50.83,-999.00,-999.00,-999.00,0,4.03,6.79,9.33,52.31,50.82,49.35,0,90.14,18.4,42.25
65:10:13,2,0.98,115.1,9.90,11.13,5.63916,6.38,50.78,-999.00,-999.00,-999.00,0,3.62,6.41,9.12,52.28,50.82,49.24,0,90.14,18.4,42.25
65:11:04,2,0.98,115.2,9.90,11.10,5.64071,6.02,50.74,-999.00,-999.00,-999.00,0,3.20,6.01,8.85,52.24,50.76,49.22,0.84764,90.14,18.4,42.25
65:11:54,2,0.98,115.3,9.80,11.08,5.64224,5.70,50.69,-999.00,-999.00,-999.00,0,2.81,5.68,8.60,52.20,50.74,49.14,0.84764,90.14,18.4,42.25
65:12:45,2,0.98,115.2,9.80,11.04,5.64378,5.33,50.65,-999.00,-999.00,-999.00,0,2.38,5.29,8.33,52.19,50.66,49.11,0,90.14,18.5,42.25
65:13:35,2,0.98,115.2,9.80,10.99,5.64541,5.02,50.61,-999.00,-999.00,-999.00,0,2.04,4.93,8.10,52.16,50.63,49.05,0.84764,90.14,18.5,42.25
65:14:25,2,0.98,115.2,9.70,10.93,5.64693,4.71,50.53,-999.00,-999.00,-999.00,0,1.66,4.58,7.89,52.11,50.52,48.95,0.84764,89.94,18.5,42.25
65:15:15,2,0.98,115.2,9.70,10.89,5.64844,4.38,50.48,-999.00,-999.00,-999.00,0,1.30,4.22,7.61,52.06,50.48,48.90,0,89.94,18.6,42.25
65:16:05,2,0.98,115.2,9.60,10.85,5.64995,4.09,50.43,-999.00,-999.00,-999.00,0,1.00,3.89,7.37,52.03,50.42,48.83,0.84764,89.94,18.5,42.25
65:16:56,2,0.98,115.2,9.60,10.81,5.65145,3.79,50.39,-999.00,-999.00,-999.00,0,0.66,3.56,7.16,52.02,50.36,48.80,0.84764,89.94,18.5,42.25
65:17:46,2,0.98,115.2,9.60,10.75,5.65294,3.47,50.35,-999.00,-999.00,-999.00,0,0.32,3.19,6.91,51.97,50.33,48.74,0.84764,89.94,18.5,42.25
65:18:36,2,0.98,115.2,9.60,10.76,5.65444,3.20,50.30,-999.00,-999.00,-999.00,0,0.03,2.88,6.69,51.96,50.27,48.67,0.84764,89.94,18.5,42.25
65:19:26,2,0.98,115.2,9.50,10.64,5.65592,2.93,50.22,-999.00,-999.00,-999.00,0,-0.26,2.58,6.46,51.89,50.19,48.57,0.84764,89.94,18.5,42.25
65:20:17,2,0.98,115.1,9.50,10.66,5.65739,2.67,50.17,-999.00,-999.00,-999.00,0,-0.54,2.28,6.27,51.83,50.13,48.56,0.84764,89.94,18.5,42.25
65:21:07,2,0.98,115.0,9.40,10.51,5.65896,2.40,50.13,-999.00,-999.00,-999.00,0,-0.81,1.96,6.05,51.83,50.09,48.48,0.84764,89.94,18.5,42.25
65:21:57,2,0.97,115.0,9.40,10.58,5.66042,2.17,50.09,-999.00,-999.00,-999.00,0,-1.05,1.71,5.85,51.78,50.05,48.45,0,89.94,18.5,42.25
65:22:47,2,0.98,115.0,9.20,10.38,5.66188,1.91,50.05,-999.00,-999.00,-999.00,0,-1.31,1.41,5.64,51.76,49.99,48.39,0.84764,89.94,18.5,42.25
65:23:37,2,0.98,115.0,9.30,10.47,5.66332,1.69,50.01,-999.00,-999.00,-999.00,0,-1.52,1.16,5.42,51.75,49.94,48.34,0,89.94,18.5,42.25
65:24:27,2,0.98,114.9,9.20,10.35,5.66477,1.40,49.97,-999.00,-999.00,-999.00,0,-1.81,0.84,5.18,51.70,49.91,48.31,0.84764,89.94,18.5,42.25
65:25:18,2,0.98,114.9,9.40,10.33,5.66620,1.13,49.90,-999.00,-999.00,-999.00,0,-2.17,0.58,4.98,51.63,49.85,48.22,0.84764,89.94,18.5,42.25
65:26:09,2,0.98,114.9,9.20,10.33,5.66765,1.34,49.87,-999.00,-999.00,-999.00,0,-1.48,0.60,4.89,51.63,49.80,48.19,0,89.94,18.5,42.25
65:26:59,2,0.98,114.9,9.30,10.41,5.66918,1.16,49.85,-999.00,-999.00,-999.00,0,-1.67,0.44,4.72,51.61,49.78,48.17,0,89.94,18.6,42.25
65:27:49,2,0.98,114.9,9.30,10.37,5.67063,0.98,49.79,-999.00,-999.00,-999.00,0,-1.88,0.26,4.57,51.56,49.73,48.08,0,89.94,18.7,42.25
65:28:39,2,0.98,114.9,9.30,10.40,5.67206,1.07,49.74,-999.00,-999.00,-999.00,0,-1.48,0.25,4.45,51.52,49.65,48.04,0,89.94,18.7,42.25
65:29:29,2,0.98,114.9,9.30,10.42,5.67351,0.92,49.70,-999.00,-999.00,-999.00,0,-1.67,0.12,4.32,51.48,49.63,47.98,0,89.94,18.9,42.25
65:30:19,2,0.98,114.9,9.30,10.37,5.67495,0.77,49.65,-999.00,-999.00,-999.00,0,-1.83,-0.00,4.15,51.44,49.59,47.93,0,89.94,18.9,42.25
65:31:09,2,0.98,114.9,9.30,10.46,5.67639,0.58,49.61,-999.00,-999.00,-999.00,0,-2.07,-0.19,4.01,51.41,49.52,47.90,0,89.94,18.8,42.25
65:31:59,2,0.98,114.9,9.20,10.34,5.67783,0.37,49.56,-999.00,-999.00,-999.00,0,-2.33,-0.41,3.85,51.37,49.50,47.82,0.84764,89.94,18.8,42.25
65:32:49,2,0.98,114.9,9.30,10.46,5.67928,0.16,49.51,-999.00,-999.00,-999.00,0,-2.55,-0.64,3.68,51.34,49.40,47.78,0.84764,89.94,18.8,42.25
65:33:40,2,0.98,114.9,9.20,10.29,5.68071,-0.03,49.45,-999.00,-999.00,-999.00,0,-2.76,-0.87,3.55,51.28,49.36,47.70,0,89.94,18.8,42.25
65:34:30,2,0.98,114.9,9.30,10.41,5.68225,-0.22,49.41,-999.00,-999.00,-999.00,0,-2.96,-1.07,3.38,51.28,49.31,47.64,0.84764,89.94,18.7,42.25
65:35:20,2,0.98,114.7,9.20,10.19,5.68367,-0.39,49.35,-999.00,-999.00,-999.00,0,-3.15,-1.26,3.24,51.23,49.23,47.58,0.84764,89.94,18.7,42.25
65:36:11,2,0.97,114.9,9.00,10.12,5.68508,-0.72,49.33,-999.00,-999.00,-999.00,0,-3.40,-1.67,2.92,51.20,49.23,47.57,0.84764,89.94,18.7,42.25
65:37:01,2,0.97,114.9,8.90,9.97,5.68648,-0.91,49.31,-999.00,-999.00,-999.00,0,-3.58,-1.89,2.74,51.20,49.19,47.54,0.84764,89.94,18.7,42.25
65:37:51,2,0.97,114.9,9.10,10.14,5.68786,-1.14,49.26,-999.00,-999.00,-999.00,0,-3.83,-2.13,2.55,51.15,49.13,47.49,0.84764,89.94,18.7,42.25
65:38:42,2,0.97,114.9,9.00,10.09,5.68927,-1.33,49.23,-999.00,-999.00,-999.00,0,-4.02,-2.33,2.37,51.12,49.11,47.47,0.84764,89.94,18.7,42.25
65:39:32,2,0.97,114.9,9.10,10.15,5.69066,-1.50,49.18,-999.00,-999.00,-999.00,0,-4.22,-2.52,2.23,51.09,49.06,47.38,0,89.94,18.7,42.25
65:40:23,2,0.97,114.9,9.00,10.11,5.69217,-1.66,49.11,-999.00,-999.00,-999.00,0,-4.42,-2.66,2.09,51.01,48.98,47.35,0,89.94,18.7,42.25
65:41:13,2,0.97,115.0,9.00,10.10,5.69356,-1.81,49.05,-999.00,-999.00,-999.00,0,-4.56,-2.83,1.95,50.95,48.95,47.25,0,89.94,18.7,42.25
65:42:03,2,0.97,115.0,9.00,10.09,5.69497,-1.99,49.00,-999.00,-999.00,-999.00,0,-4.75,-3.02,1.81,50.93,48.85,47.21,0.84764,89.94,18.7,42.25
65:42:53,2,0.97,115.0,8.90,10.00,5.69636,-2.14,48.99,-999.00,-999.00,-999.00,0,-4.93,-3.16,1.67,50.93,48.87,47.18,0,89.94,18.7,42.25
65:43:43,2,0.97,114.9,9.00,10.08,5.69776,-2.27,48.92,-999.00,-999.00,-999.00,0,-5.09,-3.30,1.57,50.87,48.79,47.10,0.84764,89.94,18.6,42.25
65:44:33,2,0.97,114.9,8.80,9.87,5.69914,-2.46,48.88,-999.00,-999.00,-999.00,0,-5.22,-3.51,1.36,50.82,48.76,47.07,0,89.94,18.6,42.25
65:45:24,2,0.97,114.9,9.00,10.06,5.70052,-2.62,48.84,-999.00,-999.00,-999.00,0,-5.38,-3.68,1.21,50.79,48.72,47.02,0,90.14,18.6,42.25
65:46:14,2,0.97,115.0,8.70,9.74,5.70199,-2.77,48.81,-999.00,-999.00,-999.00,0,-5.53,-3.84,1.07,50.78,48.68,46.97,0.84764,90.14,18.6,42.25
65:47:04,2,0.97,114.9,8.90,9.96,5.70335,-2.90,48.75,-999.00,-999.00,-999.00,0,-5.66,-3.97,0.94,50.72,48.60,46.94,0.84764,90.14,18.6,42.25
65:47:55,2,0.97,114.9,8.70,9.76,5.70473,-3.05,48.69,-999.00,-999.00,-999.00,0,-5.79,-4.12,0.77,50.67,48.55,46.86,0.84764,90.14,18.6,42.25
65:48:45,2,0.97,114.9,8.80,9.87,5.70608,-3.19,48.66,-999.00,-999.00,-999.00,0,-5.93,-4.28,0.64,50.64,48.49,46.84,0,90.14,18.6,42.25
65:49:35,2,0.97,115.0,8.80,9.85,5.70745,-3.32,48.63,-999.00,-999.00,-999.00,0,-6.06,-4.41,0.50,50.60,48.47,46.81,0.84764,90.14,18.6,42.25
65:50:26,2,0.97,115.0,8.70,9.79,5.70880,-3.48,48.57,-999.00,-999.00,-999.00,0,-6.22,-4.54,0.33,50.57,48.41,46.74,0,90.14,18.6,42.25
65:51:16,2,0.97,115.0,8.80,9.88,5.71017,-3.60,48.52,-999.00,-999.00,-999.00,0,-6.32,-4.67,0.19,50.51,48.36,46.69,0,90.14,18.6,42.25
65:52:07,2,0.97,115.0,8.70,9.70,5.71162,-3.73,48.49,-999.00,-999.00,-999.00,0,-6.45,-4.81,0.06,50.46,48.34,46.66,0.84764,90.14,18.6,42.25
65:52:57,2,0.97,114.9,8.80,9.88,5.71298,-3.87,48.44,-999.00,-999.00,-999.00,0,-6.60,-4.93,-0.08,50.43,48.29,46.61,0.84764,90.14,18.6,42.25
65:53:47,2,0.97,114.9,8.50,9.52,5.71432,-4.00,48.41,-999.00,-999.00,-999.00,0,-6.70,-5.04,-0.25,50.42,48.26,46.55,0,90.14,18.6,42.25
65:54:37,2,0.97,114.9,8.70,9.76,5.71566,-4.13,48.37,-999.00,-999.00,-999.00,0,-6.84,-5.16,-0.38,50.38,48.21,46.52,0,90.14,18.6,42.25
65:55:27,2,0.97,115.0,8.60,9.66,5.71701,-4.23,48.33,-999.00,-999.00,-999.00,0,-6.92,-5.25,-0.52,50.32,48.18,46.48,0.84764,90.14,18.6,42.25
65:56:17,2,0.97,115.0,8.50,9.57,5.71833,-4.36,48.31,-999.00,-999.00,-999.00,0,-7.08,-5.31,-0.68,50.29,48.17,46.46,0.84764,90.14,18.6,42.25
65:57:07,2,0.98,115.0,8.60,9.67,5.71967,-4.46,48.27,-999.00,-999.00,-999.00,0,-7.14,-5.41,-0.82,50.29,48.12,46.41,0,90.14,18.6,42.25
65:57:58,2,0.98,115.0,8.40,9.39,5.72099,-4.57,48.23,-999.00,-999.00,-999.00,0,-7.27,-5.46,-0.97,50.24,48.07,46.39,0.84764,90.14,18.8,42.25
65:58:48,2,0.97,115.0,8.60,9.63,5.72240,-4.68,48.19,-999.00,-999.00,-999.00,0,-7.36,-5.55,-1.12,50.19,48.04,46.33,0.84764,89.94,18.8,42.25
65:59:39,2,0.97,115.0,8.30,9.29,5.72372,-4.79,48.18,-999.00,-999.00,-999.00,0,-7.48,-5.61,-1.29,50.18,48.04,46.33,0.84764,89.94,18.8,42.25
66:00:29,2,0.97,115.0,8.50,9.46,5.72502,-4.89,48.14,-999.00,-999.00,-999.00,0,-7.58,-5.64,-1.44,50.14,47.99,46.28,0.84764,89.94,18.8,42.25
66:01:19,2,0.97,114.9,8.40,9.43,5.72634,-5.00,48.09,-999.00,-999.00,-999.00,0,-7.69,-5.73,-1.57,50.07,47.93,46.26,0.84764,89.94,18.8,42.25
66:02:09,2,0.97,114.9,8.30,9.28,5.72762,-5.11,48.08,-999.00,-999.00,-999.00,0,-7.79,-5.80,-1.75,50.05,47.93,46.25,0,89.94,18.8,42.25
66:02:59,2,0.97,114.9,8.50,9.47,5.72892,-5.19,48.04,-999.00,-999.00,-999.00,0,-7.85,-5.86,-1.86,50.02,47.91,46.19,0,89.94,18.8,42.25
66:03:50,2,0.97,114.9,8.10,9.08,5.73021,-5.30,48.01,-999.00,-999.00,-999.00,0,-7.98,-5.89,-2.02,49.99,47.85,46.19,0,89.94,18.8,42.25
66:04:40,2,0.97,114.9,8.40,9.34,5.73157,-5.38,47.99,-999.00,-999.00,-999.00,0,-8.04,-5.94,-2.15,49.96,47.85,46.17,0.84764,89.94,18.7,42.25
66:05:30,2,0.97,114.9,8.30,9.26,5.73287,-5.50,47.95,-999.00,-999.00,-999.00,0,-8.15,-6.02,-2.34,49.92,47.80,46.14,0.84764,89.94,18.7,42.25
66:06:21,2,0.97,114.9,8.20,9.13,5.73413,-5.58,47.93,-999.00,-999.00,-999.00,0,-8.22,-6.07,-2.45,49.89,47.79,46.11,0,89.94,18.7,42.25
66:07:11,2,0.97,114.9,8.30,9.30,5.73541,-5.69,47.91,-999.00,-999.00,-999.00,0,-8.29,-6.16,-2.62,49.88,47.76,46.08,0.84764,89.94,18.7,42.25
66:08:01,2,0.97,114.9,8.00,8.89,5.73667,-5.79,47.88,-999.00,-999.00,-999.00,0,-8.38,-6.22,-2.78,49.87,47.73,46.05,0.84764,89.94,18.7,42.25
66:08:51,2,0.97,115.0,8.20,9.16,5.73792,-5.90,47.84,-999.00,-999.00,-999.00,0,-8.48,-6.30,-2.91,49.82,47.70,46.00,0.84764,89.94,18.7,42.25
66:09:41,2,0.97,115.0,8.20,9.12,5.73920,-5.96,47.80,-999.00,-999.00,-999.00,0,-8.51,-6.33,-3.05,49.77,47.66,45.97,0.84764,89.94,18.7,42.25
66:10:32,2,0.97,115.0,8.00,8.95,5.74043,-6.08,47.80,-999.00,-999.00,-999.00,0,-8.61,-6.41,-3.21,49.76,47.65,45.99,0.84764,89.94,18.6,42.25
66:11:22,2,0.97,115.0,8.20,9.17,5.74178,-6.17,47.75,-999.00,-999.00,-999.00,0,-8.67,-6.48,-3.35,49.72,47.59,45.93,0.84764,89.94,18.6,42.25
66:12:13,2,0.97,114.9,7.90,8.78,5.74303,-6.25,47.73,-999.00,-999.00,-999.00,0,-8.73,-6.52,-3.49,49.69,47.58,45.92,0.84764,89.94,18.6,42.25
66:13:03,2,0.97,115.0,8.10,8.98,5.74426,-6.34,47.70,-999.00,-999.00,-999.00,0,-8.81,-6.57,-3.65,49.69,47.54,45.86,0,89.94,18.6,42.25
66:13:53,2,0.97,115.0,8.10,9.05,5.74552,-6.43,47.67,-999.00,-999.00,-999.00,0,-8.87,-6.63,-3.79,49.63,47.52,45.86,0,89.94,18.6,42.25
66:14:43,2,0.97,115.0,7.90,8.81,5.74674,-6.49,47.66,-999.00,-999.00,-999.00,0,-8.93,-6.68,-3.87,49.63,47.50,45.84,0.84764,89.94,18.6,42.25
66:15:33,2,0.97,115.0,8.10,9.06,5.74798,-6.62,47.64,-999.00,-999.00,-999.00,0,-9.03,-6.76,-4.08,49.62,47.47,45.82,0.84764,89.94,18.6,42.25
