0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V (Y * 1.0),Amps A,Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Comp. Shell Top,Comp. Shell Bttm,Comp. Shell OLP,Comp. Lead Com.,Overload Lead,Overload case,TSD2 Case,Run Cap. Case,Cond. Fan Case,Cond. Fan Lead,SpplyCordStrainRlf,SpplyCordSeparation,IM Water Valve,Ambient Left,Left Side Wall,Top,Rear Wall,Right Side Wall,Floor,Fresh Food Mid,Frzr Air Mid,Evap. Fan Case,Evap. Fan Lead,Heater lead wire,HeaterMoldedTermnl,LeadClosest Heater,FlammableMaterialClosest to H,TCO,Ambient Right,Liner Adj IM,IM mold near htr,Humidity
1:22:24,8,0.53,121.755,0.4655,2.9913,0.07078,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:22:34,8,0.53,121.754,0.4628,2.9810,0.07087,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:22:44,8,0.53,121.746,0.4628,2.9860,0.07096,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.2
1:22:55,8,0.53,121.740,0.4647,2.9981,0.07104,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.57,0.02,-1.49,9.2
1:23:05,8,0.53,121.756,0.4648,2.9888,0.07113,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.2
1:23:15,8,0.53,121.763,0.4637,2.9820,0.07122,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.2
1:23:25,8,0.53,121.762,0.4648,2.9898,0.07131,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.59,0.02,-1.49,9.2
1:23:35,8,0.53,121.766,0.4645,2.9887,0.07137,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.2
1:23:45,8,0.53,121.754,0.4631,2.9863,0.07146,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.2
1:23:56,8,0.53,121.731,0.4645,3.0006,0.07155,-0.21,41.25,109.31,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.57,0.02,-1.49,9.2
1:24:06,8,0.53,121.706,0.4644,2.9980,0.07164,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:24:16,8,0.53,121.703,0.4641,2.9952,0.07173,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.2
1:24:26,8,0.53,121.697,0.4654,3.0036,0.07182,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.56,0.02,-1.49,9.2
1:24:36,8,0.53,121.706,0.4645,3.0028,0.07187,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.59,0.02,-1.49,9.3
1:24:47,8,0.53,121.727,0.4641,2.9990,0.07196,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:24:57,8,0.53,121.716,0.4653,3.0040,0.07205,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:25:07,8,0.53,121.713,0.4640,3.0002,0.07214,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:25:17,8,0.53,121.709,0.4639,2.9966,0.07223,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.10,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.3
1:25:28,8,0.53,121.711,0.4633,2.9960,0.07232,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.3
1:25:38,8,0.53,121.709,0.4629,2.9926,0.07241,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:25:48,8,0.53,121.732,0.4625,2.9827,0.07250,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.3
1:25:58,8,0.53,121.758,0.4631,2.9848,0.07259,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.3
1:26:09,8,0.53,121.762,0.4629,2.9954,0.07265,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:26:19,8,0.53,121.744,0.4642,3.0018,0.07273,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:26:29,8,0.53,121.730,0.4640,2.9995,0.07282,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:26:39,8,0.53,121.732,0.4631,2.9954,0.07291,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.3
1:26:49,8,0.53,121.724,0.4652,3.0064,0.07300,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:26:59,8,0.53,121.710,0.4638,2.9945,0.07309,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:27:09,8,0.53,121.708,0.4643,2.9963,0.07315,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:27:20,8,0.53,121.704,0.4646,2.9959,0.07324,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:27:30,8,0.53,121.708,0.4649,2.9901,0.07333,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:27:40,8,0.53,121.710,0.4649,2.9950,0.07342,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:27:50,8,0.53,121.714,0.4629,2.9946,0.07351,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:28:01,8,0.53,121.732,0.4629,2.9950,0.07360,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.58,0.02,-1.49,9.3
1:28:11,8,0.53,121.733,0.4629,2.9940,0.07368,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:28:21,8,0.53,121.747,0.4634,2.9944,0.07377,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:28:32,8,0.53,121.726,0.4635,2.9955,0.07386,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.04,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:28:42,8,0.53,121.716,0.4643,2.9984,0.07395,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:28:52,8,0.53,121.706,0.4647,2.9956,0.07401,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:29:02,8,0.53,121.710,0.4641,2.9988,0.07410,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:29:13,8,0.53,121.706,0.4643,2.9979,0.07419,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:29:23,8,0.53,121.712,0.4638,2.9998,0.07428,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:29:33,8,0.53,121.716,0.4650,2.9963,0.07437,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.3
1:29:43,8,0.53,121.709,0.4659,3.0046,0.07446,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:29:53,8,0.53,121.703,0.4644,2.9999,0.07455,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:30:03,8,0.53,121.701,0.4643,2.9919,0.07460,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.3
1:30:13,8,0.53,121.702,0.4648,2.9901,0.07469,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.63,0.02,-1.49,9.3
1:30:24,8,0.53,121.710,0.4649,2.9962,0.07478,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:30:34,8,0.53,121.717,0.4642,2.9875,0.07487,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:30:44,8,0.53,121.714,0.4652,2.9927,0.07496,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:30:54,8,0.53,121.719,0.4637,3.0002,0.07505,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:31:05,8,0.53,121.744,0.4620,2.9881,0.07514,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:31:15,8,0.53,121.737,0.4629,2.9948,0.07520,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:31:25,8,0.53,121.738,0.4648,3.0051,0.07529,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:31:35,8,0.53,121.740,0.4638,3.0015,0.07538,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:31:46,8,0.53,121.766,0.4630,2.9917,0.07547,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:31:56,8,0.53,121.781,0.4631,2.9898,0.07555,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:32:06,8,0.53,121.786,0.4634,2.9876,0.07564,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:32:16,8,0.53,121.789,0.4630,2.9965,0.07573,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:32:27,8,0.53,121.757,0.4644,3.0001,0.07582,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:32:37,8,0.53,121.738,0.4639,2.9983,0.07591,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:32:47,8,0.53,121.737,0.4640,2.9990,0.07597,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:32:58,8,0.53,121.744,0.4634,2.9969,0.07609,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.65,0.02,-1.49,9.4
1:33:08,8,0.53,121.738,0.4644,2.9927,0.07615,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:33:18,8,0.53,121.730,0.4643,2.9992,0.07624,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:33:28,8,0.53,121.738,0.4633,2.9994,0.07633,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:33:39,8,0.53,121.772,0.4631,2.9881,0.07641,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.09,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:33:49,8,0.53,121.799,0.4632,2.9882,0.07650,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:33:59,8,0.53,121.800,0.4625,2.9876,0.07659,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:34:09,8,0.53,121.775,0.4633,2.9980,0.07668,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.07,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:34:19,8,0.53,121.765,0.4628,2.9968,0.07674,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:34:29,8,0.53,121.761,0.4623,2.9922,0.07683,-0.21,41.25,109.32,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.05,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.60,0.02,-1.49,9.4
1:34:39,8,0.53,121.763,0.4637,2.9993,0.07692,-0.21,41.25,109.34,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.62,0.02,-1.49,9.4
1:34:50,8,0.53,121.762,0.4632,2.9983,0.07701,-0.21,41.25,109.33,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.06,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
1:35:00,8,0.53,121.773,0.4618,2.9873,0.07710,-0.21,41.25,109.35,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,109.08,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.61,0.02,-1.49,9.4
