Elapsed Time,Board Address,UpperElement,LowerElement,Compressor,Fan,SetPoint,T2(TankSensor),T3A(EvapIn),T3B(EvapOut),T4(CompressorDischarge),T5(Ambient),Current,Voltage,EEV,Hex,Com Err Count,Vrms,Irms,P(kWatts),Energy(Wh),Pres_HI1 (P1),Pres_HI2 (P2),Pres_LOW (P3),HEATER_TOP,HEATER_BOT,T_Shell,Tc_1,Tc_2,Tc_3,Tc_4,Tc_5,Tc_6,Tc_down,T_Shell_2,T_Shell_3,T_Shell_4,RTD_IN,RTD_OUT,RTD_AMB,WATT_HOURS,GALLONS,FLOW(GPM),T_Shell_Raw,Tc_1_Raw,Tc_2_Raw,Tc_3_Raw,Tc_4_Raw,Tc_5_Raw,Tc_6_Raw,Tc_down_Raw,T_Shell_2_Raw,T_Shell_3_Raw,T_Shell_4_Raw,UE Relay,LE Relay
41.656250,128,0,0,1,0,140,119.600000,64.700000,66.600000,116.300000,72.500000,2.600000,242.000000,80.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xAC_0x02_0x87_0x02_0x9A_0x04_0x8B_0x02_0xD5_0x1A_0x00_0xF2_0x00_0x50_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.620000,0.002104,0.502000,9.000000,-97.92,-125.42,-40.11,1.00,1.00,214745087.90,121.30,121.30,121.40,121.20,121.10,121.30,118.20,285.40,560.00,-214738534.30,117.60,114.30,66.40,9.00,50.97,0.00,214745087.900000,121.300000,121.300000,121.400000,121.200000,121.100000,121.300000,118.200000,285.400000,560.000000,-214738534.300000,0,0
MSG: ,Run, t =,41.955078
MSG: ,SetMode, t =,41.960937
MSG: ,Stabilize, t =,45.303711
14392.070312,128,0,0,1,0,140,134.200000,48.200000,58.400000,144.600000,68.100000,2.500000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE2_0x02_0x48_0x05_0xA6_0x02_0xA9_0x19_0x00_0xF1_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.100000,0.001982,0.474000,3331.000000,-117.30,-88.92,-55.11,1.00,1.00,214745087.90,136.10,130.30,102.40,100.70,97.30,92.30,71.20,-141.70,156.10,-214738534.30,106.50,93.00,66.10,3331.00,38.90,0.00,214745087.900000,136.100000,130.300000,102.400000,100.700000,97.300000,92.300000,71.200000,-141.700000,156.100000,-214738534.300000,0,0
14402.124023,128,0,0,1,0,140,134.100000,48.200000,57.900000,144.600000,68.300000,2.600000,239.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE2_0x02_0x43_0x05_0xA6_0x02_0xAB_0x1A_0x00_0xEF_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.920000,0.001988,0.475000,3332.000000,-121.67,-88.42,-56.99,1.00,1.00,214745087.90,136.10,130.30,102.40,100.70,97.30,92.30,71.10,-214738534.30,-214738534.30,-214738534.30,105.30,93.00,66.10,3332.00,38.90,0.00,214745087.900000,136.100000,130.300000,102.400000,100.700000,97.300000,92.300000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14412.122070,128,0,0,1,0,140,134.100000,48.400000,58.200000,144.600000,68.100000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE4_0x02_0x46_0x05_0xA6_0x02_0xA9_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.890000,0.002005,0.479000,3333.000000,-102.42,-114.55,-45.11,1.00,1.00,214745087.90,136.00,130.20,102.50,100.80,97.30,92.50,71.20,120.40,-214738534.30,-214738534.30,105.40,92.80,66.20,3333.00,38.90,0.00,214745087.900000,136.000000,130.200000,102.500000,100.800000,97.300000,92.500000,71.200000,120.400000,-214738534.300000,-214738534.300000,0,0
14422.066406,128,0,0,1,0,140,134.200000,48.200000,58.100000,144.800000,68.100000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE2_0x02_0x45_0x05_0xA8_0x02_0xA9_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.010000,0.001979,0.473000,3335.000000,-91.42,-128.05,-36.80,1.00,1.00,214745087.90,135.90,130.10,102.60,100.80,97.40,92.50,71.20,-214738534.30,-214738534.30,305.30,106.50,92.30,66.20,3335.00,38.90,0.00,214745087.900000,135.900000,130.100000,102.600000,100.800000,97.400000,92.500000,71.200000,-214738534.300000,-214738534.300000,305.300000,0,0
14432.124023,128,0,0,1,0,140,134.000000,48.000000,58.100000,145.000000,68.300000,2.500000,239.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE0_0x02_0x45_0x05_0xAA_0x02_0xAB_0x19_0x00_0xEF_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.920000,0.001996,0.477000,3336.000000,-115.30,-92.80,-50.24,1.00,1.00,214745087.90,136.10,130.20,102.60,100.90,97.50,92.60,71.20,-291.90,-214738534.30,-214738534.30,105.80,92.10,66.10,3336.00,38.90,0.00,214745087.900000,136.100000,130.200000,102.600000,100.900000,97.500000,92.600000,71.200000,-291.900000,-214738534.300000,-214738534.300000,0,0
14442.119141,128,0,0,1,0,140,134.100000,48.400000,58.200000,144.800000,68.100000,2.500000,240.000000,118.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE4_0x02_0x46_0x05_0xA8_0x02_0xA9_0x19_0x00_0xF0_0x00_0x76_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.740000,0.001998,0.477000,3337.000000,-112.05,-101.42,-55.42,1.00,1.00,214745087.90,136.10,130.20,102.70,101.00,97.60,92.60,71.20,-214738534.30,-214738534.30,-214738534.30,106.20,91.90,66.20,3337.00,38.90,0.00,214745087.900000,136.100000,130.200000,102.700000,101.000000,97.600000,92.600000,71.200000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14452.125000,128,0,0,1,0,140,134.100000,48.200000,58.100000,144.800000,68.600000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE2_0x02_0x45_0x05_0xA8_0x02_0xAE_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.710000,0.001986,0.474000,3339.000000,-97.05,-126.30,-35.99,1.00,1.00,214745087.90,136.10,130.10,102.80,101.00,97.60,92.70,71.20,210.70,214745087.90,99.70,106.50,91.90,66.20,3339.00,38.90,0.00,214745087.900000,136.100000,130.100000,102.800000,101.000000,97.600000,92.700000,71.200000,210.700000,214745087.900000,99.700000,0,0
14462.124023,128,0,0,1,0,140,134.100000,48.200000,58.200000,144.800000,68.100000,2.500000,241.000000,118.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE2_0x02_0x46_0x05_0xA8_0x02_0xA9_0x19_0x00_0xF1_0x00_0x76_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.010000,0.001987,0.475000,3340.000000,-102.17,-114.80,-38.92,1.00,1.00,214745087.90,136.00,130.20,102.90,101.10,97.70,92.80,71.30,-214738534.30,-214738534.30,-214738534.30,106.80,92.30,66.20,3340.00,38.90,0.00,214745087.900000,136.000000,130.200000,102.900000,101.100000,97.700000,92.800000,71.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14472.123047,128,0,0,1,0,140,133.900000,48.400000,58.200000,144.800000,68.100000,2.500000,240.000000,118.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3B_0x01_0xE4_0x02_0x46_0x05_0xA8_0x02_0xA9_0x19_0x00_0xF0_0x00_0x76_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.860000,0.002001,0.478000,3341.000000,-118.30,-91.17,-50.42,1.00,1.00,214745087.90,136.00,130.10,102.90,101.10,97.80,92.80,71.20,57.70,-214738534.30,-214738534.30,107.40,92.40,66.20,3341.00,38.90,0.00,214745087.900000,136.000000,130.100000,102.900000,101.100000,97.800000,92.800000,71.200000,57.700000,-214738534.300000,-214738534.300000,0,0
14482.066406,128,0,0,1,0,140,134.100000,48.400000,58.100000,145.200000,68.400000,2.600000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE4_0x02_0x45_0x05_0xAC_0x02_0xAC_0x1A_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.770000,0.001989,0.475000,3343.000000,-123.80,-91.80,-55.49,1.00,1.00,214745087.90,136.00,130.10,102.90,101.20,97.80,92.90,71.30,-214738534.30,-214738534.30,-214738534.30,107.90,92.60,66.20,3343.00,38.90,0.00,214745087.900000,136.000000,130.100000,102.900000,101.200000,97.800000,92.900000,71.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14492.128906,128,0,0,1,0,140,134.200000,48.400000,58.200000,145.000000,68.000000,2.500000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE4_0x02_0x46_0x05_0xAA_0x02_0xA8_0x19_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.980000,0.002000,0.478000,3344.000000,-116.55,-94.92,-57.05,1.00,1.00,214745087.90,136.00,130.10,102.90,101.20,97.80,92.90,71.20,-214738534.30,-214738534.30,-214738534.30,108.00,92.40,66.20,3344.00,38.90,0.00,214745087.900000,136.000000,130.100000,102.900000,101.200000,97.800000,92.900000,71.200000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14502.119141,128,0,0,1,0,140,134.000000,48.500000,57.900000,145.000000,68.300000,2.500000,240.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE5_0x02_0x43_0x05_0xAA_0x02_0xAB_0x19_0x00_0xF0_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.620000,0.002016,0.481000,3345.000000,-111.05,-109.67,-49.24,1.00,1.00,214745087.90,135.80,130.10,103.00,101.30,97.90,93.00,71.30,-214738534.30,-214738534.30,-214738534.30,107.50,92.40,66.20,3345.00,38.90,0.00,214745087.900000,135.800000,130.100000,103.000000,101.300000,97.900000,93.000000,71.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14512.124023,128,0,0,1,0,140,134.100000,48.400000,57.600000,145.000000,68.100000,2.600000,240.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE4_0x02_0x40_0x05_0xAA_0x02_0xA9_0x1A_0x00_0xF0_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.770000,0.002023,0.483000,3347.000000,-101.80,-116.42,-44.30,1.00,1.00,214745087.90,136.00,130.10,103.10,101.40,98.00,93.00,71.30,300.30,-133.10,-214738534.30,107.40,92.40,66.20,3347.00,38.90,0.00,214745087.900000,136.000000,130.100000,103.100000,101.400000,98.000000,93.000000,71.300000,300.300000,-133.100000,-214738534.300000,0,0
14522.128906,128,0,0,1,0,140,134.100000,48.400000,57.400000,145.000000,68.300000,2.500000,240.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE4_0x02_0x3E_0x05_0xAA_0x02_0xAB_0x19_0x00_0xF0_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.560000,0.002004,0.478000,3348.000000,-97.80,-126.92,-36.86,1.00,1.00,214745087.90,135.90,130.00,103.10,101.40,98.00,93.10,71.30,225.70,214745087.90,-106.10,105.90,92.80,66.20,3348.00,38.90,0.00,214745087.900000,135.900000,130.000000,103.100000,101.400000,98.000000,93.100000,71.300000,225.700000,214745087.900000,-106.100000,0,0
14532.122070,128,0,0,1,0,140,134.100000,48.600000,57.600000,145.000000,68.400000,2.500000,241.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE6_0x02_0x40_0x05_0xAA_0x02_0xAC_0x19_0x00_0xF1_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.650000,0.001990,0.475000,3349.000000,-92.05,-127.30,-36.30,1.00,1.00,214745087.90,135.80,130.00,103.20,101.40,98.10,93.10,71.30,-214738534.30,-214738534.30,178.20,107.40,92.90,66.20,3349.00,38.90,0.00,214745087.900000,135.800000,130.000000,103.200000,101.400000,98.100000,93.100000,71.300000,-214738534.300000,-214738534.300000,178.200000,0,0
14542.139648,128,0,0,1,0,140,134.000000,48.600000,57.600000,145.000000,68.300000,2.600000,240.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE6_0x02_0x40_0x05_0xAA_0x02_0xAB_0x1A_0x00_0xF0_0x00_0x72_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.860000,0.001997,0.477000,3351.000000,-94.92,-130.68,-35.74,1.00,1.00,214745087.90,136.00,130.00,103.20,101.50,98.20,93.20,71.30,-214738534.30,-214738534.30,-214738534.30,107.80,92.70,66.20,3351.00,38.90,0.00,214745087.900000,136.000000,130.000000,103.200000,101.500000,98.200000,93.200000,71.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14552.127930,128,0,0,1,0,140,134.000000,48.500000,56.900000,145.000000,68.400000,2.600000,241.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE5_0x02_0x39_0x05_0xAA_0x02_0xAC_0x1A_0x00_0xF1_0x00_0x72_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.770000,0.001989,0.475000,3352.000000,-95.42,-130.43,-35.61,1.00,1.00,214745087.90,135.90,130.00,103.30,101.60,98.20,93.30,71.30,-214738534.30,-214738534.30,-214738534.30,106.70,92.60,66.20,3352.00,38.90,0.00,214745087.900000,135.900000,130.000000,103.300000,101.600000,98.200000,93.300000,71.300000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14562.120117,128,0,0,1,0,140,134.100000,48.600000,56.900000,145.000000,68.100000,2.500000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE6_0x02_0x39_0x05_0xAA_0x02_0xA9_0x19_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.860000,0.001993,0.476000,3353.000000,-92.05,-128.80,-36.17,1.00,1.00,214745087.90,136.00,130.00,103.40,101.60,98.20,93.30,71.40,-214738534.30,-214738534.30,-214738534.30,106.70,92.50,66.20,3353.00,38.90,0.00,214745087.900000,136.000000,130.000000,103.400000,101.600000,98.200000,93.300000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14572.124023,128,0,0,1,0,140,134.000000,48.600000,56.800000,145.000000,68.300000,2.600000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE6_0x02_0x38_0x05_0xAA_0x02_0xAB_0x1A_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.980000,0.001996,0.477000,3355.000000,-96.67,-126.05,-35.99,1.00,1.00,214745087.90,135.60,129.90,103.40,101.70,98.30,93.40,71.30,34.00,374.10,219.50,106.40,92.60,66.20,3355.00,38.90,0.00,214745087.900000,135.600000,129.900000,103.400000,101.700000,98.300000,93.400000,71.300000,34.000000,374.100000,219.500000,0,0
14582.126953,128,0,0,1,0,140,134.000000,48.500000,56.900000,145.000000,68.400000,2.500000,242.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE5_0x02_0x39_0x05_0xAA_0x02_0xAC_0x19_0x00_0xF2_0x00_0x70_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.220000,0.002019,0.483000,3356.000000,-101.92,-115.80,-44.30,1.00,1.00,214745087.90,135.70,129.90,103.50,101.70,98.40,93.40,71.40,381.40,87.70,-214738534.30,106.10,92.60,66.20,3356.00,38.90,0.00,214745087.900000,135.700000,129.900000,103.500000,101.700000,98.400000,93.400000,71.400000,381.400000,87.700000,-214738534.300000,0,0
14592.122070,128,0,0,1,0,140,134.000000,48.600000,56.900000,145.000000,68.000000,2.600000,241.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE6_0x02_0x39_0x05_0xAA_0x02_0xA8_0x1A_0x00_0xF1_0x00_0x70_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.680000,0.002019,0.482000,3357.000000,-114.42,-105.42,-53.05,1.00,1.00,214745087.90,135.80,130.00,103.50,101.80,98.40,93.50,71.40,-214738534.30,-214738534.30,-214738534.30,106.70,92.40,66.20,3357.00,38.90,0.00,214745087.900000,135.800000,130.000000,103.500000,101.800000,98.400000,93.500000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14602.073242,128,0,0,1,0,140,133.900000,48.500000,57.100000,145.200000,68.400000,2.500000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3B_0x01_0xE5_0x02_0x3B_0x05_0xAC_0x02_0xAC_0x19_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.950000,0.002000,0.478000,3359.000000,-115.80,-95.42,-57.11,1.00,1.00,214745087.90,135.70,129.90,103.60,101.90,98.50,93.60,71.40,-214738534.30,-214738534.30,-214738534.30,107.10,92.40,66.10,3359.00,38.90,0.00,214745087.900000,135.700000,129.900000,103.600000,101.900000,98.500000,93.600000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14612.123047,128,0,0,1,0,140,134.300000,48.600000,57.300000,145.000000,68.000000,2.600000,242.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE6_0x02_0x3D_0x05_0xAA_0x02_0xA8_0x1A_0x00_0xF2_0x00_0x70_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.130000,0.001995,0.477000,3360.000000,-116.67,-93.80,-57.42,1.00,1.00,214745087.90,135.80,129.90,103.60,101.90,98.50,93.60,71.40,-214738534.30,-214738534.30,-214738534.30,107.80,92.80,66.20,3360.00,38.90,0.00,214745087.900000,135.800000,129.900000,103.600000,101.900000,98.500000,93.600000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14622.134766,128,0,0,1,0,140,134.000000,48.500000,57.400000,145.200000,68.400000,2.500000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE5_0x02_0x3E_0x05_0xAC_0x02_0xAC_0x19_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.860000,0.002010,0.480000,3361.000000,-114.05,-102.42,-55.11,1.00,1.00,214745087.90,136.00,129.90,103.70,101.90,98.50,93.70,71.40,-214738534.30,-214738534.30,-214738534.30,105.70,93.30,66.20,3361.00,38.90,0.00,214745087.900000,136.000000,129.900000,103.700000,101.900000,98.500000,93.700000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14632.125977,128,0,0,1,0,140,134.000000,48.500000,57.700000,145.200000,68.100000,2.500000,242.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE5_0x02_0x41_0x05_0xAC_0x02_0xA9_0x19_0x00_0xF2_0x00_0x70_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.100000,0.002012,0.481000,3363.000000,-109.92,-110.05,-48.49,1.00,1.00,214745087.90,136.00,129.80,103.80,102.00,98.60,93.70,71.40,-214738534.30,-214738534.30,-214738534.30,105.60,93.30,66.20,3363.00,38.90,0.00,214745087.900000,136.000000,129.800000,103.800000,102.000000,98.600000,93.700000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14642.126953,128,0,0,1,0,140,134.000000,48.400000,57.600000,145.400000,68.300000,2.600000,241.000000,112.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE4_0x02_0x40_0x05_0xAE_0x02_0xAB_0x1A_0x00_0xF1_0x00_0x70_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.130000,0.002016,0.482000,3364.000000,-110.92,-108.67,-50.24,1.00,1.00,214745087.90,136.00,129.80,103.90,102.10,98.70,93.80,71.40,-214738534.30,-214738534.30,-214738534.30,106.50,93.30,66.20,3364.00,38.90,0.00,214745087.900000,136.000000,129.800000,103.900000,102.100000,98.700000,93.800000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14652.119141,128,0,0,1,0,140,134.000000,48.400000,58.200000,145.200000,68.400000,2.500000,242.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE4_0x02_0x46_0x05_0xAC_0x02_0xAC_0x19_0x00_0xF2_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.010000,0.001992,0.476000,3365.000000,-121.67,-89.17,-58.17,1.00,1.00,214745087.90,135.90,129.80,103.90,102.10,98.80,93.90,71.40,-214738534.30,-214738534.30,-214738534.30,105.70,92.90,66.20,3365.00,38.90,0.00,214745087.900000,135.900000,129.800000,103.900000,102.100000,98.800000,93.900000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14662.068359,128,0,0,1,0,140,133.900000,48.400000,58.200000,145.600000,68.400000,2.600000,242.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3B_0x01_0xE4_0x02_0x46_0x05_0xB0_0x02_0xAC_0x1A_0x00_0xF2_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.830000,0.001989,0.475000,3367.000000,-122.55,-92.05,-55.74,1.00,1.00,214745087.90,136.00,129.80,103.90,102.20,98.90,94.00,71.40,-214738534.30,-214738534.30,-214738534.30,105.10,93.10,66.20,3367.00,38.90,0.00,214745087.900000,136.000000,129.800000,103.900000,102.200000,98.900000,94.000000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14672.124023,128,0,0,1,0,140,134.000000,48.200000,58.600000,145.800000,68.300000,2.500000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3C_0x01_0xE2_0x02_0x4A_0x05_0xB2_0x02_0xAB_0x19_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.680000,0.001994,0.476000,3368.000000,-121.92,-92.30,-55.55,1.00,1.00,214745087.90,135.70,129.80,103.90,102.20,98.90,94.00,71.40,-214738534.30,-214738534.30,-214738534.30,107.50,93.00,66.20,3368.00,38.90,0.00,214745087.900000,135.700000,129.800000,103.900000,102.200000,98.900000,94.000000,71.400000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14682.121094,128,0,0,1,0,140,133.900000,48.200000,58.600000,145.600000,68.100000,2.500000,242.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3B_0x01_0xE2_0x02_0x4A_0x05_0xB0_0x02_0xA9_0x19_0x00_0xF2_0x00_0x72_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.770000,0.001985,0.474000,3369.000000,-120.80,-88.80,-56.67,1.00,1.00,214745087.90,135.70,129.80,104.10,102.30,99.00,94.00,71.50,-214738534.30,-201.40,-214738534.30,107.00,92.50,66.20,3369.00,38.90,0.00,214745087.900000,135.700000,129.800000,104.100000,102.300000,99.000000,94.000000,71.500000,-214738534.300000,-201.400000,-214738534.300000,0,0
