0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HREF,LREF,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,FC door bin,FF door bin,Setra Pressure 0-500,Setra Pressure -14.7 to 200,RoomTemp,Humidity
10:58:12,2,0.98,115.1,10.940,11.43,0.7965,2.38,31.87,-999.00,-999.00,-999.00,0,2.38,31.87,1.16,34.69,-10.0000,-18.9940,90.20,29.3,-10.0000
10:58:22,2,0.98,115.1,10.120,12.64,0.7969,2.38,31.89,-999.00,-999.00,-999.00,0,2.38,31.89,1.16,34.66,-10.0000,-18.9940,90.20,29.3,-10.0000
10:58:32,2,0.98,115.1,11.170,12.33,0.7973,2.38,31.82,-999.00,-999.00,-999.00,0,2.38,31.82,1.14,34.64,-10.0000,-18.9511,90.20,29.3,-10.0000
10:58:43,2,0.98,115.2,10.110,11.40,0.7976,2.38,31.86,-999.00,-999.00,-999.00,0,2.38,31.86,1.11,34.65,-9.9000,-18.9940,90.20,29.3,-9.9000
10:58:53,2,0.98,115.2,10.920,12.62,0.7980,2.38,31.85,-999.00,-999.00,-999.00,0,2.38,31.85,1.01,34.56,-10.0000,-18.9940,90.20,29.3,-10.0000
10:59:03,2,0.98,115.2,10.870,12.30,0.7983,2.38,31.85,-999.00,-999.00,-999.00,0,2.38,31.85,0.98,34.61,-10.0000,-18.9940,90.20,29.3,-10.0000
10:59:13,2,0.98,115.2,10.090,11.38,0.7986,2.38,31.84,-999.00,-999.00,-999.00,0,2.38,31.84,0.89,34.59,-10.0000,-18.9940,90.20,29.3,-10.0000
10:59:23,2,0.98,115.2,11.120,12.28,0.7989,2.38,31.81,-999.00,-999.00,-999.00,0,2.38,31.81,0.91,34.52,-9.9000,-18.9940,90.20,29.3,-9.9000
10:59:33,2,0.98,115.2,10.860,11.36,0.7993,2.38,31.85,-999.00,-999.00,-999.00,0,2.38,31.85,0.89,34.62,-9.9000,-18.9940,90.20,29.2,-9.9000
10:59:44,2,0.98,115.2,11.140,12.60,0.7996,2.38,31.83,-999.00,-999.00,-999.00,0,2.38,31.83,0.79,34.54,-10.0000,-18.9940,90.20,29.2,-10.0000
10:59:54,2,0.98,115.2,10.850,12.27,0.8000,2.38,31.83,-999.00,-999.00,-999.00,0,2.38,31.83,0.73,34.56,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:04,2,0.98,115.2,10.140,11.45,0.8003,2.38,31.78,-999.00,-999.00,-999.00,0,2.38,31.78,0.60,34.49,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:14,2,0.98,115.3,11.080,12.54,0.8006,2.38,31.78,-999.00,-999.00,-999.00,0,2.38,31.78,0.54,34.50,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:24,2,0.98,115.3,10.740,12.15,0.8009,2.38,31.77,-999.00,-999.00,-999.00,0,2.38,31.77,0.43,34.56,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:35,2,0.98,115.2,9.880,12.11,0.8013,2.38,31.82,-999.00,-999.00,-999.00,0,2.38,31.82,0.34,34.70,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:45,2,0.98,115.3,10.600,11.12,0.8016,2.38,31.80,-999.00,-999.00,-999.00,0,2.38,31.80,0.23,34.85,-10.0000,-18.9940,90.20,29.2,-10.0000
11:00:55,2,0.98,115.3,9.780,11.03,0.8020,2.38,31.79,-999.00,-999.00,-999.00,0,2.38,31.79,0.04,34.91,-10.0000,-18.9511,90.20,29.2,-10.0000
11:01:05,2,0.98,115.3,10.780,11.89,0.8023,2.38,31.78,-999.00,-999.00,-999.00,0,2.38,31.78,-0.05,35.01,-10.0000,-18.9940,90.20,29.2,-10.0000
11:01:15,2,0.98,115.3,10.480,10.93,0.8027,2.38,31.80,-999.00,-999.00,-999.00,0,2.38,31.80,-0.12,35.09,-10.0000,-18.9940,90.20,29.2,-10.0000
11:01:25,2,0.98,115.2,9.630,12.11,0.8030,2.38,31.81,-999.00,-999.00,-999.00,0,2.38,31.81,-0.23,35.17,-9.9000,-18.9511,90.20,29.2,-9.9000
11:01:35,2,0.98,115.2,10.510,11.89,0.8033,2.38,31.81,-999.00,-999.00,-999.00,0,2.38,31.81,-0.28,35.24,-10.0000,-18.9940,90.20,29.2,-10.0000
11:01:46,2,0.98,115.3,9.570,10.78,0.8036,2.38,31.81,-999.00,-999.00,-999.00,0,2.38,31.81,-0.43,35.31,-10.0000,-18.9940,90.20,29.2,-10.0000
11:01:56,2,0.98,115.3,10.590,11.97,0.8039,2.38,31.81,-999.00,-999.00,-999.00,0,2.38,31.81,-0.53,35.35,-10.0000,-18.9940,90.20,29.2,-10.0000
11:02:06,2,0.98,115.3,10.290,11.62,0.8043,2.38,31.85,-999.00,-999.00,-999.00,0,2.38,31.85,-0.62,35.47,-9.9000,-18.9511,90.20,29.1,-9.9000
11:02:16,2,0.98,115.3,10.520,11.61,0.8046,2.38,31.84,-999.00,-999.00,-999.00,0,2.38,31.84,-0.69,35.53,-9.9000,-18.9940,90.20,29.1,-9.9000
11:02:26,2,0.98,115.3,10.230,10.66,0.8049,2.38,31.85,-999.00,-999.00,-999.00,0,2.38,31.85,-0.85,35.62,-10.0000,-18.9940,90.20,29.1,-10.0000
11:02:36,2,0.98,115.3,9.440,11.87,0.8053,2.38,31.89,-999.00,-999.00,-999.00,0,2.38,31.89,-0.95,35.68,-10.0000,-18.9940,90.20,29.1,-10.0000
11:02:46,2,0.98,115.3,10.460,11.55,0.8055,2.38,31.86,-999.00,-999.00,-999.00,0,2.38,31.86,-1.04,35.73,-10.0000,-18.9940,90.20,29.1,-10.0000
11:02:56,2,0.98,115.1,10.240,10.61,0.8058,2.38,31.88,-999.00,-999.00,-999.00,0,2.38,31.88,-1.19,35.76,-9.9000,-18.9511,90.20,29.1,-9.9000
11:03:07,2,0.98,114.8,10.480,11.80,0.8062,2.38,31.88,-999.00,-999.00,-999.00,0,2.38,31.88,-1.30,35.81,-10.0000,-18.9940,90.20,29.1,-10.0000
11:03:17,2,0.98,114.8,10.190,11.46,0.8065,2.38,31.88,-999.00,-999.00,-999.00,0,2.38,31.88,-1.44,35.84,-10.0000,-18.9940,90.20,29.1,-10.0000
11:03:27,2,0.98,114.8,9.390,10.52,0.8068,2.38,31.90,-999.00,-999.00,-999.00,0,2.38,31.90,-1.60,35.89,-10.0000,-18.9940,90.20,29.1,-10.0000
11:03:38,2,0.98,114.8,10.470,11.78,0.8072,2.38,31.87,-999.00,-999.00,-999.00,0,2.38,31.87,-1.71,35.91,-10.0000,-18.9940,90.20,29.1,-10.0000
11:03:48,2,0.98,114.8,10.160,11.42,0.8075,2.38,31.91,-999.00,-999.00,-999.00,0,2.38,31.91,-1.73,35.98,-10.0000,-18.9940,90.20,29.1,-10.0000
11:03:58,2,0.98,114.8,9.320,11.37,0.8077,2.38,31.90,-999.00,-999.00,-999.00,0,2.38,31.90,-1.83,36.01,-9.9000,-18.9940,90.20,29.1,-9.9000
11:04:08,2,0.98,114.8,10.080,10.45,0.8081,2.38,31.89,-999.00,-999.00,-999.00,0,2.38,31.89,-1.99,36.02,-10.0000,-18.9940,90.20,29.1,-10.0000
11:04:18,2,0.98,114.8,9.260,11.65,0.8084,2.38,31.93,-999.00,-999.00,-999.00,0,2.38,31.93,-2.01,36.08,-10.0000,-18.9940,90.20,29.1,-10.0000
11:04:28,2,0.98,114.8,10.300,11.31,0.8087,2.38,31.92,-999.00,-999.00,-999.00,0,2.38,31.92,-2.06,36.12,-10.0000,-18.9940,90.20,29.1,-10.0000
11:04:38,2,0.98,114.8,10.050,10.39,0.8090,2.38,31.93,-999.00,-999.00,-999.00,0,2.38,31.93,-2.20,36.16,-10.0000,-18.9940,90.20,29.1,-10.0000
11:04:48,2,0.98,114.8,9.260,11.30,0.8094,2.38,31.93,-999.00,-999.00,-999.00,0,2.38,31.93,-2.30,36.19,-9.9000,-18.9940,90.20,29.1,-9.9000
11:04:59,2,0.98,114.8,10.030,10.37,0.8097,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,-2.42,36.24,-10.0000,-18.9940,90.20,29.1,-10.0000
11:05:09,2,0.98,114.8,9.280,11.57,0.8099,2.38,31.96,-999.00,-999.00,-999.00,0,2.38,31.96,-2.55,36.25,-10.0000,-18.9940,90.20,29.1,-10.0000
11:05:19,2,0.98,114.8,10.290,11.58,0.8102,2.38,31.96,-999.00,-999.00,-999.00,0,2.38,31.96,-2.68,36.30,-10.0000,-18.9940,90.20,29.1,-10.0000
11:05:29,2,0.98,114.9,10.030,11.27,0.8106,2.38,31.98,-999.00,-999.00,-999.00,0,2.38,31.98,-2.75,36.34,-10.0000,-18.9940,90.20,29.1,-10.0000
11:05:40,2,0.98,114.8,9.210,11.21,0.8109,2.38,31.98,-999.00,-999.00,-999.00,0,2.38,31.98,-2.91,36.36,-10.0000,-18.9940,90.20,29.1,-10.0000
11:05:50,2,0.98,114.8,9.950,10.29,0.8112,2.38,31.95,-999.00,-999.00,-999.00,0,2.38,31.95,-3.04,36.37,-9.9000,-18.9940,90.20,29.1,-9.9000
11:06:00,2,0.98,114.8,9.110,10.20,0.8115,-1.78,31.97,-999.00,-999.00,-999.00,0,-1.78,31.97,-3.13,36.40,-10.0000,-18.9940,90.20,29.1,-10.0000
11:06:10,2,0.98,114.8,10.160,11.12,0.8119,-3.34,31.99,-999.00,-999.00,-999.00,0,-3.34,31.99,-3.21,36.45,-10.0000,-18.9511,90.20,29.1,-10.0000
11:06:20,2,0.98,114.8,9.900,10.19,0.8121,-3.56,31.99,-999.00,-999.00,-999.00,0,-3.56,31.99,-3.31,36.46,-9.9000,-18.9511,90.20,29.1,-9.9000
11:06:30,2,0.98,114.8,9.120,11.15,0.8124,-4.17,31.98,-999.00,-999.00,-999.00,0,-4.17,31.98,-3.28,36.54,-9.9000,-18.9511,90.20,29.1,-9.9000
11:06:40,2,0.98,114.8,9.890,10.21,0.8127,-3.95,32.03,-999.00,-999.00,-999.00,0,-3.95,32.03,-3.39,36.57,-10.0000,-18.9940,90.20,29.1,-10.0000
11:06:50,2,0.98,114.8,9.160,10.26,0.8130,-3.62,32.04,-999.00,-999.00,-999.00,0,-3.62,32.04,-3.59,36.60,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:01,2,0.98,114.8,10.230,11.12,0.8134,-3.60,32.01,-999.00,-999.00,-999.00,0,-3.60,32.01,-3.76,36.60,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:11,2,0.98,114.8,9.910,10.21,0.8137,-3.68,32.04,-999.00,-999.00,-999.00,0,-3.68,32.04,-3.82,36.64,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:21,2,0.98,114.8,9.140,11.07,0.8140,-3.75,32.04,-999.00,-999.00,-999.00,0,-3.75,32.04,-3.84,36.69,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:31,2,0.98,114.8,9.800,11.01,0.8142,-3.82,32.05,-999.00,-999.00,-999.00,0,-3.82,32.05,-3.90,36.73,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:42,2,0.97,114.8,9.050,10.13,0.8145,-3.93,32.02,-999.00,-999.00,-999.00,0,-3.93,32.02,-4.10,36.72,-10.0000,-18.9940,90.20,29.1,-10.0000
11:07:52,2,0.98,114.8,10.060,11.03,0.8149,-3.97,32.07,-999.00,-999.00,-999.00,0,-3.97,32.07,-4.14,36.80,-10.0000,-18.9940,90.20,29.1,-10.0000
11:08:02,2,0.98,114.8,9.810,10.08,0.8152,-4.07,32.09,-999.00,-999.00,-999.00,0,-4.07,32.09,-4.23,36.83,-10.0000,-18.9511,90.20,29.1,-10.0000
11:08:12,2,0.97,114.8,9.010,11.29,0.8155,-4.58,32.06,-999.00,-999.00,-999.00,0,-4.58,32.06,-4.38,36.84,-10.0000,-18.9940,90.20,29.1,-10.0000
11:08:22,2,0.98,114.8,9.790,10.99,0.8158,-4.58,32.09,-999.00,-999.00,-999.00,0,-4.58,32.09,-4.42,36.88,-10.0000,-18.9940,90.20,29.1,-10.0000
11:08:32,2,0.97,114.8,9.000,10.07,0.8161,-5.14,32.10,-999.00,-999.00,-999.00,0,-5.14,32.10,-4.55,36.92,-10.0000,-18.9511,90.20,29.1,-10.0000
11:08:42,2,0.98,114.8,10.060,11.31,0.8165,-4.66,32.11,-999.00,-999.00,-999.00,0,-4.66,32.11,-4.69,36.95,-10.0000,-18.9940,90.20,29.1,-10.0000
11:08:53,2,0.98,114.8,9.760,10.96,0.8167,-4.59,32.12,-999.00,-999.00,-999.00,0,-4.59,32.12,-4.71,36.97,-10.0000,-18.9940,90.20,29.1,-10.0000
11:09:03,2,0.98,114.8,9.030,10.92,0.8170,-4.58,32.12,-999.00,-999.00,-999.00,0,-4.58,32.12,-4.82,36.99,-10.0000,-18.9940,90.20,29.1,-10.0000
11:09:07,1,0.77,114.9,1.370,1.22,0.8172,-4.63,32.12,-999.00,-999.00,-999.00,0,-4.63,32.12,-4.86,37.01,-9.9000,-18.9511,90.20,29.1,-9.9000
11:09:13,1,0.77,114.9,1.370,1.22,0.8172,-4.63,32.12,-999.00,-999.00,-999.00,0,-4.63,32.12,-4.86,37.01,-9.9000,-18.9511,90.20,29.1,-9.9000
11:09:13,1,0.77,114.9,1.370,1.22,0.8172,-4.63,32.12,-999.00,-999.00,-999.00,0,-4.63,32.12,-4.86,37.01,-9.9000,-18.9511,90.20,29.1,-9.9000
11:09:23,1,0.29,115.1,0.870,0.30,0.8172,-4.63,32.17,-999.00,-999.00,-999.00,0,-4.63,32.17,-4.41,37.09,-10.0000,-18.9940,90.20,29.1,-10.0000
11:09:33,1,0.84,115.1,1.590,1.21,0.8173,-4.63,32.15,-999.00,-999.00,-999.00,0,-4.63,32.15,-3.91,37.09,-10.0000,-18.9940,90.20,29.1,-10.0000
11:09:43,1,0.77,115.2,1.370,0.29,0.8173,-4.63,32.17,-999.00,-999.00,-999.00,0,-4.63,32.17,-3.54,37.11,-10.0000,-18.9940,90.20,29.1,-10.0000
11:09:53,1,0.29,115.1,0.870,1.22,0.8173,-4.63,32.18,-999.00,-999.00,-999.00,0,-4.63,32.18,-3.20,37.14,-10.0000,-18.9940,90.20,29.1,-10.0000
11:10:03,1,0.77,115.2,1.370,0.30,0.8173,-4.63,32.19,-999.00,-999.00,-999.00,0,-4.63,32.19,-2.90,37.18,-10.0000,-18.9940,90.20,29.1,-10.0000
11:10:13,1,0.29,115.2,0.870,0.29,0.8174,-4.63,32.23,-999.00,-999.00,-999.00,0,-4.63,32.23,-2.65,37.21,-10.0000,-18.9940,90.20,29.1,-10.0000
11:10:23,1,0.84,115.2,1.590,1.21,0.8174,-4.63,32.25,-999.00,-999.00,-999.00,0,-4.63,32.25,-2.45,37.24,-10.0000,-18.9940,90.20,29.1,-10.0000
11:10:34,1,0.77,115.2,1.370,0.29,0.8174,-4.63,32.25,-999.00,-999.00,-999.00,0,-4.63,32.25,-2.31,37.26,-10.0000,-18.9940,90.20,29.1,-10.0000
11:10:44,1,0.29,115.2,0.870,1.53,0.8175,-4.63,32.26,-999.00,-999.00,-999.00,0,-4.63,32.26,-2.15,37.30,-10.0000,-18.9511,90.20,29.1,-10.0000
11:10:54,1,0.77,115.2,1.370,1.22,0.8175,-4.63,32.26,-999.00,-999.00,-999.00,0,-4.63,32.26,-2.03,37.33,-9.9000,-18.9940,90.20,29.1,-9.9000
11:11:04,1,0.29,115.2,0.870,0.29,0.8175,-4.63,32.25,-999.00,-999.00,-999.00,0,-4.63,32.25,-1.92,37.32,-10.0000,-18.9940,90.20,29.1,-10.0000
11:11:14,1,0.84,114.9,1.580,1.21,0.8175,-4.63,32.25,-999.00,-999.00,-999.00,0,-4.63,32.25,-1.77,37.35,-10.0000,-18.9940,90.20,29.1,-10.0000
11:11:24,1,0.77,114.9,1.360,0.29,0.8176,-4.63,32.27,-999.00,-999.00,-999.00,0,-4.63,32.27,-1.69,37.42,-10.0000,-18.9940,90.20,29.1,-10.0000
11:11:34,1,0.29,114.9,0.870,1.21,0.8176,-4.63,32.28,-999.00,-999.00,-999.00,0,-4.63,32.28,-1.63,37.40,-9.9000,-18.9511,90.20,29.1,-9.9000
11:11:44,1,0.77,114.9,1.370,0.29,0.8176,-4.63,32.30,-999.00,-999.00,-999.00,0,-4.63,32.30,-1.51,37.46,-10.0000,-18.9940,90.20,29.1,-10.0000
11:11:55,1,0.29,114.9,0.870,0.29,0.8176,-4.63,32.28,-999.00,-999.00,-999.00,0,-4.63,32.28,-1.43,37.45,-10.0000,-18.9940,90.20,29.1,-10.0000
11:12:05,1,0.83,114.9,1.580,1.21,0.8177,-4.63,32.33,-999.00,-999.00,-999.00,0,-4.63,32.33,-1.33,37.49,-10.0000,-18.9940,90.20,29.1,-10.0000
11:12:15,1,0.77,114.9,1.370,0.29,0.8177,-4.63,32.36,-999.00,-999.00,-999.00,0,-4.63,32.36,-1.22,37.56,-10.0000,-18.9940,90.20,29.1,-10.0000
11:12:25,1,0.29,114.8,0.880,0.29,0.8177,-4.63,32.36,-999.00,-999.00,-999.00,0,-4.63,32.36,-1.14,37.59,-10.0000,-18.9940,90.20,29.1,-10.0000
11:12:36,1,0.77,114.9,1.370,0.29,0.8178,-4.63,32.37,-999.00,-999.00,-999.00,0,-4.63,32.37,-1.07,37.60,-10.0000,-18.9940,90.20,29.2,-10.0000
11:12:46,1,0.29,114.9,0.870,0.29,0.8178,-4.63,32.37,-999.00,-999.00,-999.00,0,-4.63,32.37,-0.97,37.63,-10.0000,-18.9940,90.20,29.2,-10.0000
11:12:56,1,0.84,114.9,1.580,1.21,0.8178,-4.63,32.38,-999.00,-999.00,-999.00,0,-4.63,32.38,-0.94,37.61,-10.0000,-18.9940,90.20,29.2,-10.0000
11:13:06,1,0.77,114.9,1.370,0.29,0.8178,-4.63,32.40,-999.00,-999.00,-999.00,0,-4.63,32.40,-0.79,37.69,-9.9000,-18.9940,90.20,29.2,-9.9000
11:13:16,1,0.29,114.9,0.870,1.21,0.8179,-4.63,32.43,-999.00,-999.00,-999.00,0,-4.63,32.43,-0.71,37.71,-10.0000,-18.9940,90.20,29.2,-10.0000
11:13:26,1,0.77,114.9,1.370,1.21,0.8179,-4.63,32.42,-999.00,-999.00,-999.00,0,-4.63,32.42,-0.67,37.72,-10.0000,-18.9940,90.20,29.2,-10.0000
11:13:36,1,0.29,114.9,0.870,0.29,0.8179,-4.63,32.42,-999.00,-999.00,-999.00,0,-4.63,32.42,-0.56,37.72,-9.9000,-18.9940,90.20,29.2,-9.9000
11:13:47,1,0.84,114.9,1.580,1.21,0.8179,-4.63,32.41,-999.00,-999.00,-999.00,0,-4.63,32.41,-0.49,37.75,-10.0000,-18.9940,90.20,29.2,-10.0000
11:13:57,1,0.77,114.9,1.370,0.29,0.8180,-4.63,32.41,-999.00,-999.00,-999.00,0,-4.63,32.41,-0.42,37.80,-10.0000,-18.9940,90.20,29.2,-10.0000
11:14:07,1,0.29,114.9,0.870,1.21,0.8180,-4.63,32.50,-999.00,-999.00,-999.00,0,-4.63,32.50,-0.28,37.84,-10.0000,-18.9940,90.20,29.2,-10.0000
11:14:17,1,0.77,114.9,1.360,1.21,0.8180,-4.63,32.51,-999.00,-999.00,-999.00,0,-4.63,32.51,-0.23,37.86,-10.0000,-18.9940,90.20,29.2,-10.0000
11:14:28,1,0.29,114.9,0.870,0.29,0.8181,-4.63,32.49,-999.00,-999.00,-999.00,0,-4.63,32.49,-0.15,37.87,-10.0000,-18.9940,90.20,29.2,-10.0000
11:14:38,1,0.83,114.9,1.590,1.21,0.8181,-4.63,32.50,-999.00,-999.00,-999.00,0,-4.63,32.50,-0.05,37.90,-10.0000,-18.9940,90.20,29.2,-10.0000
11:14:48,1,0.77,114.9,1.360,0.29,0.8181,-4.63,32.51,-999.00,-999.00,-999.00,0,-4.63,32.51,0.01,37.88,-10.0000,-18.9940,90.20,29.3,-10.0000
11:14:58,1,0.29,114.9,0.870,1.21,0.8181,-4.63,32.53,-999.00,-999.00,-999.00,0,-4.63,32.53,0.11,37.94,-9.9000,-18.9940,90.00,29.3,-9.9000
11:15:08,1,0.77,114.9,1.370,0.29,0.8182,-4.63,32.51,-999.00,-999.00,-999.00,0,-4.63,32.51,0.15,37.95,-10.0000,-18.9940,90.00,29.3,-10.0000
11:15:18,1,0.29,114.8,0.870,0.29,0.8182,-4.63,32.55,-999.00,-999.00,-999.00,0,-4.63,32.55,0.27,37.99,-10.0000,-18.9940,90.00,29.3,-10.0000
11:15:28,1,0.84,114.8,1.580,1.21,0.8182,-4.63,32.57,-999.00,-999.00,-999.00,0,-4.63,32.57,0.34,38.01,-10.0000,-18.9940,90.00,29.3,-10.0000
11:15:38,1,0.77,114.8,1.360,0.30,0.8182,-4.63,32.55,-999.00,-999.00,-999.00,0,-4.63,32.55,0.41,38.03,-10.0000,-18.9940,90.00,29.3,-10.0000
11:15:48,1,0.29,114.8,0.870,1.21,0.8183,-4.63,32.60,-999.00,-999.00,-999.00,0,-4.63,32.60,0.53,38.08,-10.0000,-18.9940,90.00,29.3,-10.0000
11:15:58,1,0.77,114.8,1.370,1.21,0.8183,-4.63,32.56,-999.00,-999.00,-999.00,0,-4.63,32.56,0.58,38.06,-10.0000,-18.9940,90.00,29.3,-10.0000
11:16:09,1,0.30,114.8,0.870,0.30,0.8183,-4.63,32.60,-999.00,-999.00,-999.00,0,-4.63,32.60,0.66,38.10,-10.0000,-18.9511,90.00,29.3,-10.0000
11:16:19,1,0.84,114.8,1.580,1.21,0.8183,-4.63,32.63,-999.00,-999.00,-999.00,0,-4.63,32.63,0.77,38.14,-10.0000,-18.9940,90.00,29.3,-10.0000
11:16:29,1,0.77,114.8,1.360,0.29,0.8184,-4.63,32.68,-999.00,-999.00,-999.00,0,-4.63,32.68,0.87,38.18,-10.0000,-18.9940,90.00,29.3,-10.0000
11:16:40,1,0.29,114.8,0.870,0.30,0.8184,-4.63,32.66,-999.00,-999.00,-999.00,0,-4.63,32.66,0.88,38.16,-10.0000,-18.9940,90.00,29.3,-10.0000
11:16:50,1,0.77,114.8,1.370,1.21,0.8184,-4.63,32.67,-999.00,-999.00,-999.00,0,-4.63,32.67,0.97,38.22,-10.0000,-18.9940,90.00,29.3,-10.0000
11:17:00,1,0.29,114.8,0.870,0.29,0.8184,-4.63,32.69,-999.00,-999.00,-999.00,0,-4.63,32.69,1.01,38.20,-10.0000,-18.9940,90.00,29.3,-10.0000
11:17:10,1,0.84,114.8,1.580,1.21,0.8185,-4.63,32.71,-999.00,-999.00,-999.00,0,-4.63,32.71,1.09,38.22,-10.0000,-18.9940,90.00,29.3,-10.0000
11:17:20,1,0.77,114.8,1.370,0.29,0.8185,-4.63,32.71,-999.00,-999.00,-999.00,0,-4.63,32.71,1.18,38.27,-9.9000,-18.9511,90.00,29.3,-9.9000
11:17:30,1,0.29,114.8,0.870,0.29,0.8185,-4.63,32.70,-999.00,-999.00,-999.00,0,-4.63,32.70,1.23,38.26,-10.0000,-18.9940,90.00,29.3,-10.0000
11:17:40,1,0.77,114.8,1.360,1.20,0.8186,-4.63,32.77,-999.00,-999.00,-999.00,0,-4.63,32.77,1.37,38.33,-10.0000,-18.9940,90.00,29.3,-10.0000
11:17:50,1,0.29,114.8,0.880,0.30,0.8186,-4.63,32.74,-999.00,-999.00,-999.00,0,-4.63,32.74,1.40,38.30,-10.0000,-18.9940,90.00,29.3,-10.0000
11:18:01,1,0.84,114.7,1.580,1.21,0.8186,-4.63,32.78,-999.00,-999.00,-999.00,0,-4.63,32.78,1.50,38.37,-9.9000,-18.9940,90.00,29.3,-9.9000
11:18:11,1,0.77,114.7,1.370,0.30,0.8186,-4.63,32.78,-999.00,-999.00,-999.00,0,-4.63,32.78,1.52,38.35,-10.0000,-18.9511,90.00,29.3,-10.0000
11:18:21,1,0.29,114.9,0.880,1.21,0.8187,-4.63,32.82,-999.00,-999.00,-999.00,0,-4.63,32.82,1.63,38.40,-10.0000,-18.9940,90.00,29.3,-10.0000
11:18:31,1,0.77,115.1,1.370,0.30,0.8187,-4.63,32.80,-999.00,-999.00,-999.00,0,-4.63,32.80,1.66,38.41,-9.9000,-18.9511,90.00,29.3,-9.9000
11:18:42,1,0.77,115.1,1.380,1.53,0.8187,-4.63,32.83,-999.00,-999.00,-999.00,0,-4.63,32.83,1.76,38.46,-10.0000,-18.9940,90.00,29.3,-10.0000
11:18:52,1,0.84,115.1,1.590,1.22,0.8188,-4.63,32.83,-999.00,-999.00,-999.00,0,-4.63,32.83,1.80,38.47,-10.0000,-18.9940,90.00,29.3,-10.0000
11:19:02,1,0.77,115.1,1.370,0.30,0.8188,-4.63,32.85,-999.00,-999.00,-999.00,0,-4.63,32.85,1.90,38.50,-10.0000,-18.9940,90.00,29.3,-10.0000
11:19:12,1,0.29,115.1,0.880,1.22,0.8188,-4.63,32.88,-999.00,-999.00,-999.00,0,-4.63,32.88,1.99,38.55,-10.0000,-18.9511,90.00,29.3,-10.0000
11:19:23,1,0.81,115.1,1.460,0.30,0.8188,-4.63,32.88,-999.00,-999.00,-999.00,0,-4.63,32.88,2.04,38.54,-10.0000,-18.9940,90.00,29.3,-10.0000
11:19:33,1,0.77,115.2,1.370,1.22,0.8188,-4.63,32.87,-999.00,-999.00,-999.00,0,-4.63,32.87,2.10,38.55,-10.0000,-18.9940,90.00,29.3,-10.0000
11:19:43,1,0.29,115.1,1.590,1.22,0.8189,-4.63,32.88,-999.00,-999.00,-999.00,0,-4.63,32.88,2.17,38.58,-10.0000,-18.9940,90.00,29.3,-10.0000
11:19:53,1,0.77,115.1,1.380,0.30,0.8189,-4.63,32.94,-999.00,-999.00,-999.00,0,-4.63,32.94,2.26,38.60,-10.0000,-18.9940,90.00,29.3,-10.0000
11:20:03,1,0.29,115.1,0.880,1.53,0.8189,-4.63,32.97,-999.00,-999.00,-999.00,0,-4.63,32.97,2.29,38.62,-10.0000,-18.9940,90.00,29.3,-10.0000
11:20:13,1,0.83,115.1,1.480,1.22,0.8190,-4.63,32.98,-999.00,-999.00,-999.00,0,-4.63,32.98,2.37,38.66,-10.0000,-18.9940,90.00,29.3,-10.0000
11:20:23,1,0.77,115.2,1.120,0.29,0.8190,-4.63,32.98,-999.00,-999.00,-999.00,0,-4.63,32.98,2.41,38.67,-9.9000,-18.9511,90.00,29.3,-9.9000
11:20:34,1,0.73,115.2,1.370,1.21,0.8190,-4.63,32.99,-999.00,-999.00,-999.00,0,-4.63,32.99,2.50,38.69,-9.9000,-18.9940,90.00,29.3,-9.9000
11:20:44,1,0.77,115.2,1.370,0.29,0.8190,-4.63,33.02,-999.00,-999.00,-999.00,0,-4.63,33.02,2.57,38.73,-10.0000,-18.9940,90.00,29.3,-10.0000
11:20:54,1,0.29,115.2,0.880,0.29,0.8191,-4.63,33.04,-999.00,-999.00,-999.00,0,-4.63,33.04,2.65,38.75,-9.9000,-18.9940,90.00,29.3,-9.9000
11:21:04,1,0.83,115.1,1.490,1.22,0.8191,-4.63,33.06,-999.00,-999.00,-999.00,0,-4.63,33.06,2.69,38.76,-10.0000,-18.9940,90.00,29.4,-10.0000
11:21:15,1,0.77,115.1,1.370,0.30,0.8191,-4.63,33.06,-999.00,-999.00,-999.00,0,-4.63,33.06,2.78,38.77,-10.0000,-18.9940,90.00,29.4,-10.0000
11:21:25,1,0.29,115.1,1.590,1.53,0.8191,-4.63,33.07,-999.00,-999.00,-999.00,0,-4.63,33.07,2.81,38.79,-10.0000,-18.9940,90.00,29.4,-10.0000
