0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FC6,FF1,FF2,FF3,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
1:23:25,2,0.58,115.0,10.710,7.12,0.1273,16.1650,35.4667,90.13,-999.00,-999.00,0,0.85,1.08,18.66,16.16,15.82,17.60,14.06,14.69,37.03,34.28,35.09,90.30,90.15,90.33,90.32,90.10,90.03
1:24:15,2,0.58,115.0,10.780,7.13,0.1283,16.0117,35.3867,90.13,-999.00,-999.00,0,0.93,1.23,18.40,16.07,15.71,17.35,13.94,14.60,36.94,34.23,34.99,90.24,90.14,90.33,90.32,90.11,90.03
1:25:06,2,0.58,115.0,10.690,7.11,0.1293,15.8417,35.2667,90.13,-999.00,-999.00,0,0.59,0.87,18.15,15.91,15.55,17.09,13.86,14.49,36.78,34.14,34.88,90.24,90.14,90.33,90.32,90.11,90.03
1:25:56,2,0.58,115.0,10.660,7.10,0.1303,15.6983,35.1467,90.11,-999.00,-999.00,0,0.72,1.01,17.89,15.83,15.42,16.87,13.77,14.41,36.66,34.04,34.74,90.24,90.11,90.31,90.29,90.11,90.03
1:26:46,2,0.58,114.9,10.690,7.13,0.1313,15.5217,35.0433,90.10,-999.00,-999.00,0,0.79,1.17,17.63,15.69,15.26,16.63,13.62,14.30,36.56,33.94,34.63,90.24,90.08,90.31,90.31,90.11,90.03
1:27:36,2,0.58,114.9,10.660,7.10,0.1323,15.3633,34.9600,90.11,-999.00,-999.00,0,0.90,1.35,17.45,15.53,15.10,16.41,13.52,14.17,36.45,33.90,34.53,90.24,90.11,90.31,90.26,90.11,90.03
1:28:26,2,0.58,114.9,10.620,7.08,0.1333,15.2117,34.8333,90.08,-999.00,-999.00,0,1.03,1.50,17.21,15.42,14.99,16.20,13.41,14.04,36.32,33.78,34.40,90.24,90.08,90.31,90.24,90.09,90.03
1:29:16,2,0.58,115.0,10.670,7.12,0.1343,15.0467,34.7167,90.13,-999.00,-999.00,0,1.14,1.66,16.97,15.29,14.83,15.97,13.27,13.95,36.18,33.70,34.27,90.27,90.12,90.32,90.30,90.13,90.08
1:30:06,2,0.58,115.0,10.620,7.08,0.1353,14.8817,34.5833,90.10,-999.00,-999.00,0,0.73,1.00,16.76,15.17,14.69,15.75,13.14,13.78,36.04,33.58,34.13,90.22,90.08,90.31,90.26,90.12,90.01
1:30:57,2,0.58,114.9,10.600,7.07,0.1363,14.7133,34.4667,90.13,-999.00,-999.00,0,0.84,1.17,16.56,15.01,14.52,15.52,13.02,13.65,35.90,33.49,34.01,90.24,90.12,90.32,90.25,90.14,90.03
1:31:47,2,0.58,114.9,10.590,7.03,0.1373,14.5683,34.3267,90.11,-999.00,-999.00,0,0.98,1.31,16.37,14.88,14.40,15.34,12.90,13.52,35.74,33.37,33.87,90.25,90.09,90.32,90.25,90.14,90.03
1:32:37,2,0.58,114.9,10.600,7.06,0.1382,14.3900,34.2067,90.11,-999.00,-999.00,0,1.10,1.49,16.17,14.71,14.20,15.12,12.76,13.38,35.60,33.27,33.75,90.24,90.08,90.32,90.31,90.14,90.03
1:33:27,2,0.58,114.9,10.610,7.05,0.1392,14.2700,34.0767,90.11,-999.00,-999.00,0,1.23,1.61,15.99,14.61,14.11,14.97,12.67,13.27,35.46,33.16,33.61,90.26,90.10,90.30,90.25,90.13,90.02
1:34:17,2,0.58,115.0,10.510,7.02,0.1402,14.0967,33.9833,90.10,-999.00,-999.00,0,1.33,1.78,15.81,14.45,13.96,14.73,12.51,13.12,35.36,33.09,33.50,90.25,90.08,90.31,90.25,90.13,90.04
1:35:08,2,0.58,114.9,10.550,7.04,0.1412,13.9550,33.8333,90.14,-999.00,-999.00,0,0.74,0.94,15.64,14.33,13.81,14.55,12.42,12.98,35.19,32.97,33.34,90.30,90.09,90.32,90.28,90.19,90.09
1:35:58,2,0.58,114.9,10.580,7.02,0.1422,13.7983,33.6933,90.14,-999.00,-999.00,0,0.89,1.10,15.46,14.18,13.67,14.37,12.25,12.86,35.04,32.84,33.20,90.30,90.08,90.33,90.31,90.19,90.09
1:36:49,2,0.58,115.0,10.500,7.00,0.1432,13.6583,33.5467,90.14,-999.00,-999.00,0,1.04,1.24,15.30,14.04,13.55,14.21,12.14,12.71,34.87,32.71,33.06,90.30,90.09,90.33,90.26,90.19,90.09
1:37:39,2,0.58,114.9,10.510,7.01,0.1442,13.5083,33.4200,90.13,-999.00,-999.00,0,1.17,1.39,15.13,13.94,13.42,14.02,11.99,12.55,34.73,32.61,32.92,90.30,90.08,90.33,90.26,90.17,90.09
1:38:29,2,0.58,114.9,10.420,6.95,0.1451,13.3583,33.3400,90.18,-999.00,-999.00,0,1.25,1.54,14.98,13.77,13.29,13.83,11.85,12.43,34.64,32.55,32.83,90.31,90.14,90.34,90.27,90.21,90.10
1:39:20,2,0.58,114.9,10.360,6.92,0.1461,13.2267,33.1800,90.17,-999.00,-999.00,0,1.42,1.68,14.83,13.63,13.15,13.68,11.75,12.32,34.49,32.40,32.65,90.32,90.14,90.33,90.26,90.20,90.09
1:40:10,2,0.58,115.0,10.410,6.94,0.1470,13.0767,33.0200,90.17,-999.00,-999.00,0,0.79,0.91,14.65,13.50,13.07,13.50,11.58,12.16,34.33,32.25,32.48,90.33,90.14,90.39,90.26,90.20,90.11
1:41:00,2,0.58,115.0,10.380,6.89,0.1480,12.9417,32.9233,90.19,-999.00,-999.00,0,0.91,1.05,14.49,13.38,12.93,13.36,11.46,12.03,34.23,32.17,32.37,90.34,90.15,90.40,90.27,90.24,90.13
1:41:50,2,0.58,114.9,10.340,6.89,0.1490,12.8467,32.7600,90.18,-999.00,-999.00,0,1.08,1.15,14.38,13.27,12.88,13.22,11.37,11.96,34.03,32.02,32.23,90.34,90.15,90.40,90.33,90.21,90.13
1:42:40,2,0.58,114.9,10.340,7.00,0.1500,12.7100,32.6333,90.17,-999.00,-999.00,0,1.20,1.28,14.24,13.17,12.77,13.03,11.24,11.81,33.91,31.92,32.07,90.33,90.14,90.39,90.31,90.20,90.12
1:43:31,2,0.58,114.9,10.170,6.77,0.1509,12.5800,32.5867,90.20,-999.00,-999.00,0,1.25,1.41,14.06,13.04,12.71,12.90,11.10,11.67,33.83,31.88,32.05,90.37,90.16,90.41,90.34,90.23,90.15
1:44:21,2,0.58,114.9,9.990,6.66,0.1519,12.3883,32.5733,90.19,-999.00,-999.00,0,1.26,1.61,13.84,12.85,12.57,12.70,10.89,11.48,33.82,31.86,32.04,90.36,90.17,90.40,90.35,90.22,90.14
1:45:11,2,0.58,115.0,9.950,6.66,0.1528,12.2000,32.5667,90.21,-999.00,-999.00,0,0.50,0.90,13.63,12.67,12.49,12.45,10.68,11.28,33.80,31.86,32.04,90.42,90.17,90.43,90.37,90.25,90.17
1:46:01,2,0.58,115.1,9.760,6.62,0.1537,12.0017,32.5533,90.24,-999.00,-999.00,0,0.51,1.10,13.41,12.46,12.35,12.23,10.47,11.09,33.76,31.86,32.04,90.44,90.22,90.45,90.40,90.26,90.17
1:46:51,2,0.58,115.1,9.750,6.56,0.1546,11.8117,32.5533,90.24,-999.00,-999.00,0,0.51,1.29,13.18,12.29,12.22,12.01,10.25,10.92,33.76,31.86,32.04,90.43,90.20,90.42,90.45,90.27,90.17
1:47:42,2,0.58,115.1,9.740,6.55,0.1555,11.6100,32.5633,90.22,-999.00,-999.00,0,0.50,1.49,12.93,12.08,12.09,11.79,10.05,10.72,33.76,31.86,32.07,90.42,90.18,90.42,90.46,90.26,90.17
1:48:32,2,0.58,115.1,9.630,6.47,0.1565,11.4017,32.5767,90.20,-999.00,-999.00,0,0.49,1.67,12.67,11.86,11.98,11.56,9.81,10.53,33.77,31.89,32.07,90.35,90.14,90.36,90.41,90.26,90.13
1:49:22,2,0.58,115.1,9.660,6.50,0.1574,11.2250,32.5867,90.21,-999.00,-999.00,0,0.48,1.88,12.45,11.72,11.82,11.34,9.63,10.39,33.79,31.89,32.08,90.35,90.15,90.36,90.47,90.26,90.14
1:50:12,2,0.59,115.0,9.630,6.48,0.1583,11.0317,32.6300,90.24,-999.00,-999.00,0,0.06,1.21,12.22,11.55,11.67,11.09,9.40,10.26,33.83,31.93,32.13,90.38,90.15,90.39,90.49,90.33,90.17
1:51:03,2,0.58,115.0,9.570,6.42,0.1592,10.8217,32.6567,90.22,-999.00,-999.00,0,0.09,1.42,11.98,11.34,11.49,10.85,9.18,10.09,33.83,31.96,32.18,90.34,90.14,90.33,90.52,90.31,90.16
1:51:53,2,0.58,115.0,9.560,6.42,0.1601,10.6100,32.6733,90.22,-999.00,-999.00,0,0.11,1.63,11.73,11.18,11.30,10.60,8.93,9.92,33.84,32.00,32.18,90.34,90.15,90.33,90.56,90.29,90.16
1:52:43,2,0.58,115.0,9.540,6.42,0.1610,10.4067,32.7100,90.21,-999.00,-999.00,0,0.14,1.84,11.47,11.02,11.15,10.36,8.69,9.75,33.88,32.02,32.23,90.33,90.14,90.33,90.57,90.27,90.11
1:53:33,2,0.58,115.0,9.530,6.36,0.1619,10.1783,32.7367,90.21,-999.00,-999.00,0,0.17,2.07,11.20,10.87,10.91,10.09,8.43,9.57,33.92,32.03,32.26,90.31,90.14,90.31,90.57,90.27,90.11
1:54:23,2,0.58,115.0,9.470,6.36,0.1628,9.9600,32.7833,90.21,-999.00,-999.00,0,0.22,2.29,10.95,10.70,10.70,9.83,8.20,9.38,33.96,32.09,32.30,90.30,90.14,90.31,90.61,90.27,90.11
1:55:14,2,0.59,115.1,9.520,6.34,0.1636,9.7950,32.8333,90.20,-999.00,-999.00,0,0.22,1.28,10.76,10.58,10.54,9.64,8.02,9.23,33.99,32.15,32.36,90.30,90.14,90.26,90.62,90.26,90.09
1:56:04,2,0.58,115.1,9.390,6.31,0.1646,9.5767,32.8800,90.19,-999.00,-999.00,0,0.27,1.49,10.51,10.45,10.31,9.40,7.75,9.04,34.05,32.20,32.39,90.27,90.12,90.25,90.62,90.26,90.09
1:56:54,2,0.58,115.1,9.390,6.31,0.1655,9.3300,32.9633,90.19,-999.00,-999.00,0,0.34,1.74,10.23,10.23,10.07,9.14,7.50,8.81,34.14,32.27,32.48,90.24,90.13,90.25,90.62,90.25,90.06
1:57:44,2,0.58,115.1,9.400,6.32,0.1663,9.1467,32.9800,90.17,-999.00,-999.00,0,0.36,1.93,10.02,10.12,9.85,8.96,7.29,8.64,34.15,32.30,32.49,90.23,90.08,90.20,90.62,90.26,90.04
1:58:34,2,0.58,115.1,9.540,6.27,0.1672,8.9283,33.0600,90.19,-999.00,-999.00,0,0.44,2.14,9.78,9.92,9.63,8.72,7.07,8.45,34.23,32.36,32.59,90.22,90.10,90.21,90.63,90.29,90.05
1:59:25,2,0.58,115.0,9.370,6.26,0.1681,8.7233,33.1267,90.17,-999.00,-999.00,0,0.51,2.35,9.55,9.75,9.44,8.50,6.87,8.23,34.31,32.41,32.66,90.22,90.07,90.18,90.58,90.26,90.04
2:00:15,2,0.58,115.0,9.330,6.25,0.1689,8.5133,33.1833,90.16,-999.00,-999.00,0,0.35,1.31,9.32,9.59,9.20,8.28,6.68,8.01,34.36,32.47,32.72,90.16,90.06,90.17,90.57,90.26,90.03
2:01:05,2,0.58,115.0,9.300,6.21,0.1698,8.3000,33.2633,90.17,-999.00,-999.00,0,0.43,1.52,9.10,9.40,8.96,8.06,6.46,7.82,34.45,32.53,32.81,90.18,90.07,90.18,90.59,90.26,90.04
2:01:56,2,0.58,115.0,9.270,6.19,0.1707,8.0767,33.3267,90.16,-999.00,-999.00,0,0.49,1.74,8.85,9.22,8.70,7.86,6.24,7.59,34.50,32.61,32.87,90.16,90.06,90.16,90.58,90.26,90.05
2:02:46,2,0.58,115.0,9.220,6.15,0.1716,7.8650,33.3933,90.17,-999.00,-999.00,0,0.56,1.96,8.63,9.02,8.48,7.63,6.05,7.38,34.58,32.63,32.97,90.12,90.07,90.13,90.58,90.26,90.05
2:03:36,2,0.58,115.0,9.230,6.17,0.1724,7.6617,33.4767,90.18,-999.00,-999.00,0,0.64,2.16,8.42,8.83,8.29,7.42,5.87,7.14,34.67,32.73,33.03,90.15,90.08,90.16,90.57,90.27,90.03
2:04:27,2,0.58,115.0,9.240,6.14,0.1733,7.4300,33.5433,90.13,-999.00,-999.00,0,0.71,2.39,8.17,8.63,7.99,7.20,5.67,6.92,34.72,32.80,33.11,90.11,90.04,90.10,90.53,90.21,90.01
2:05:17,2,0.58,115.0,9.200,6.16,0.1741,7.2450,33.6367,90.15,-999.00,-999.00,0,0.46,1.33,7.98,8.44,7.79,7.01,5.52,6.73,34.83,32.88,33.20,90.10,90.06,90.11,90.56,90.24,90.03
2:06:07,2,0.58,115.0,9.140,6.12,0.1750,7.0333,33.6967,90.15,-999.00,-999.00,0,0.52,1.54,7.77,8.25,7.55,6.79,5.34,6.50,34.86,32.95,33.28,90.11,90.06,90.11,90.55,90.25,90.03
2:06:57,2,0.58,115.0,9.140,6.11,0.1758,6.8283,33.8000,90.15,-999.00,-999.00,0,0.62,1.74,7.56,8.04,7.33,6.60,5.15,6.29,34.99,33.02,33.39,90.09,90.06,90.10,90.55,90.25,90.03
2:07:48,2,0.58,115.0,9.110,6.10,0.1767,6.5983,33.8900,90.15,-999.00,-999.00,0,0.68,1.95,7.32,7.81,7.05,6.38,4.97,6.06,35.08,33.09,33.50,90.08,90.06,90.09,90.56,90.25,90.03
2:08:38,2,0.58,115.0,9.060,6.05,0.1776,6.3933,33.9667,90.15,-999.00,-999.00,0,0.79,2.16,7.10,7.62,6.83,6.19,4.78,5.84,35.16,33.16,33.58,90.07,90.04,90.09,90.57,90.25,90.02
2:09:28,2,0.58,115.0,9.090,6.07,0.1784,6.2117,34.0533,90.15,-999.00,-999.00,0,0.87,2.36,6.95,7.42,6.61,6.00,4.64,5.65,35.24,33.24,33.68,90.07,90.06,90.08,90.61,90.25,90.02
2:10:18,2,0.58,115.0,9.010,6.03,0.1793,5.9767,34.1433,90.11,-999.00,-999.00,0,0.55,1.33,6.70,7.19,6.37,5.76,4.43,5.41,35.33,33.31,33.79,90.02,90.03,90.03,90.62,90.19,90.00
2:11:08,2,0.58,115.0,8.990,6.02,0.1801,5.7800,34.2367,90.10,-999.00,-999.00,0,0.64,1.52,6.52,6.98,6.14,5.58,4.26,5.20,35.45,33.38,33.88,90.02,90.00,90.03,90.62,90.20,90.00
2:11:59,2,0.58,115.0,8.980,6.01,0.1809,5.5750,34.3500,90.08,-999.00,-999.00,0,0.75,1.73,6.33,6.79,5.93,5.36,4.06,4.98,35.55,33.50,34.00,90.01,90.00,90.01,90.59,90.17,89.98
2:12:49,2,0.58,115.0,8.960,5.99,0.1818,5.3700,34.4400,90.10,-999.00,-999.00,0,0.84,1.93,6.11,6.58,5.69,5.18,3.89,4.77,35.63,33.57,34.12,90.00,90.00,90.00,90.62,90.19,90.00
2:13:39,2,0.58,115.0,8.950,5.98,0.1826,5.1650,34.5533,90.12,-999.00,-999.00,0,0.96,2.14,5.90,6.39,5.46,4.98,3.70,4.56,35.75,33.69,34.22,90.00,90.05,90.00,90.67,90.19,90.00
2:14:29,2,0.58,115.0,8.940,5.98,0.1835,4.9683,34.6667,90.10,-999.00,-999.00,0,1.07,2.34,5.70,6.19,5.27,4.79,3.50,4.36,35.87,33.78,34.35,90.00,90.04,90.00,90.62,90.15,90.00
2:15:20,2,0.58,114.8,9.000,5.95,0.1843,4.7467,34.7533,90.13,-999.00,-999.00,0,0.60,1.31,5.50,5.97,5.02,4.56,3.31,4.12,35.97,33.83,34.46,90.00,90.06,90.00,90.62,90.19,90.00
2:16:10,2,0.58,114.9,9.030,6.00,0.1852,4.5433,34.8800,90.13,-999.00,-999.00,0,0.73,1.50,5.28,5.76,4.80,4.40,3.13,3.89,36.10,33.95,34.59,90.00,90.06,90.01,90.62,90.20,90.01
2:17:00,2,0.58,114.9,8.970,5.93,0.1860,4.3483,34.9900,90.12,-999.00,-999.00,0,0.84,1.72,5.12,5.56,4.55,4.21,2.97,3.68,36.21,34.04,34.72,90.00,90.06,90.00,90.62,90.18,89.99
2:17:50,2,0.58,114.8,8.970,5.95,0.1868,4.1500,35.0833,90.15,-999.00,-999.00,0,0.94,1.92,4.92,5.36,4.35,4.02,2.77,3.48,36.31,34.11,34.83,90.01,90.10,90.02,90.60,90.21,90.02
2:18:41,2,0.58,114.8,8.950,5.93,0.1876,3.9567,35.2067,90.13,-999.00,-999.00,0,1.06,2.11,4.73,5.17,4.14,3.83,2.58,3.29,36.44,34.23,34.95,90.02,90.06,90.00,90.57,90.19,90.00
2:19:31,2,0.58,114.9,8.920,5.92,0.1885,3.7417,35.3067,90.16,-999.00,-999.00,0,1.16,2.33,4.53,4.93,3.90,3.63,2.39,3.07,36.54,34.31,35.07,90.06,90.08,90.06,90.63,90.24,90.03
2:20:22,2,0.58,114.9,8.930,5.93,0.1893,3.5500,35.4367,90.14,-999.00,-999.00,0,0.70,1.29,4.35,4.73,3.70,3.44,2.21,2.87,36.67,34.44,35.20,90.02,90.08,90.02,90.62,90.19,90.00
2:21:12,2,0.58,114.9,8.890,5.92,0.1901,3.3567,35.5333,90.14,-999.00,-999.00,0,0.80,1.48,4.16,4.54,3.50,3.25,2.01,2.68,36.76,34.50,35.34,90.05,90.08,90.02,90.62,90.19,90.00
2:22:02,2,0.58,114.9,8.860,5.88,0.1910,3.1683,35.6567,90.16,-999.00,-999.00,0,0.92,1.67,3.98,4.35,3.30,3.06,1.83,2.49,36.92,34.58,35.47,90.09,90.10,90.05,90.68,90.22,90.01
2:22:52,2,0.58,114.9,8.860,5.85,0.1918,2.9633,35.7767,90.13,-999.00,-999.00,0,1.04,1.87,3.78,4.11,3.10,2.86,1.63,2.30,37.04,34.71,35.58,90.08,90.08,90.03,90.68,90.18,90.00
2:23:42,2,0.58,114.8,8.830,5.86,0.1926,2.7683,35.8700,90.17,-999.00,-999.00,0,1.13,2.07,3.59,3.92,2.90,2.67,1.44,2.09,37.14,34.78,35.69,90.09,90.12,90.06,90.70,90.22,90.02
2:24:33,2,0.58,114.8,8.790,5.84,0.1934,2.5917,35.9800,90.18,-999.00,-999.00,0,1.24,2.24,3.42,3.73,2.71,2.52,1.28,1.89,37.26,34.86,35.82,90.09,90.14,90.06,90.73,90.22,90.02
2:25:23,2,0.58,114.8,8.720,5.78,0.1942,2.3967,36.0900,90.15,-999.00,-999.00,0,0.70,1.23,3.25,3.53,2.51,2.31,1.09,1.69,37.36,34.97,35.94,90.09,90.12,90.06,90.73,90.18,90.02
2:26:13,2,0.58,114.8,8.740,5.82,0.1950,2.2267,36.1967,90.17,-999.00,-999.00,0,0.81,1.40,3.06,3.35,2.33,2.18,0.94,1.50,37.49,35.04,36.06,90.08,90.14,90.03,90.76,90.19,90.00
2:27:03,2,0.58,114.8,8.720,5.79,0.1959,2.0383,36.3433,90.21,-999.00,-999.00,0,0.96,1.59,2.89,3.16,2.13,1.99,0.74,1.32,37.63,35.18,36.22,90.11,90.16,90.10,90.81,90.25,90.07
2:27:54,2,0.58,114.8,8.860,5.88,0.1967,1.8417,36.4733,90.22,-999.00,-999.00,0,1.08,1.78,2.69,2.96,1.91,1.80,0.56,1.13,37.77,35.30,36.35,90.15,90.17,90.09,90.83,90.27,90.08
2:28:44,2,0.58,114.8,9.070,6.02,0.1975,1.7067,36.4833,90.21,-999.00,-999.00,0,1.10,1.91,2.58,2.81,1.78,1.67,0.41,0.99,37.83,35.26,36.36,90.15,90.17,90.10,90.83,90.26,90.03
2:29:34,2,0.58,114.8,9.140,6.07,0.1984,1.6050,36.4433,90.19,-999.00,-999.00,0,1.06,2.02,2.50,2.68,1.70,1.55,0.30,0.90,37.83,35.20,36.30,90.13,90.15,90.10,90.82,90.23,90.04
2:30:24,2,0.58,114.8,9.150,6.13,0.1992,1.5050,36.4133,90.19,-999.00,-999.00,0,0.36,0.99,2.42,2.56,1.59,1.46,0.21,0.79,37.83,35.16,36.25,90.11,90.14,90.09,90.84,90.25,90.04
2:31:14,2,0.58,114.8,9.180,6.09,0.2001,1.4267,36.3467,90.21,-999.00,-999.00,0,0.30,1.06,2.38,2.48,1.54,1.36,0.11,0.69,37.77,35.05,36.22,90.14,90.16,90.11,90.85,90.27,90.07
2:32:04,2,0.58,114.8,9.230,6.15,0.2009,1.3633,36.2700,90.22,-999.00,-999.00,0,0.22,1.13,2.31,2.39,1.51,1.27,0.05,0.65,37.74,34.96,36.11,90.18,90.17,90.17,90.87,90.27,90.09
2:32:54,2,0.58,114.8,9.230,6.14,0.2018,1.3383,36.1633,90.22,-999.00,-999.00,0,0.11,1.15,2.32,2.37,1.51,1.23,-0.01,0.61,37.69,34.83,35.97,90.20,90.17,90.17,90.87,90.28,90.09
2:33:45,2,0.58,114.9,9.250,6.16,0.2026,1.3200,36.0733,90.24,-999.00,-999.00,0,0.02,1.17,2.31,2.31,1.53,1.21,-0.03,0.59,37.62,34.70,35.90,90.22,90.22,90.17,90.87,90.27,90.09
2:34:35,2,0.58,114.9,9.270,6.17,0.2035,1.2883,35.9433,90.24,-999.00,-999.00,0,0.11,1.20,2.31,2.30,1.52,1.14,-0.08,0.54,37.51,34.57,35.75,90.22,90.22,90.17,90.85,90.27,90.09
2:35:25,2,0.58,114.8,9.290,6.17,0.2044,1.2650,35.8200,90.24,-999.00,-999.00,0,0.62,0.29,2.31,2.27,1.52,1.10,-0.13,0.52,37.42,34.43,35.61,90.22,90.21,90.17,90.84,90.27,90.09
2:36:16,2,0.58,114.8,9.300,6.22,0.2052,1.2683,35.7200,90.22,-999.00,-999.00,0,0.72,0.29,2.32,2.23,1.59,1.08,-0.14,0.53,37.36,34.31,35.49,90.22,90.17,90.19,90.79,90.27,90.09
2:37:06,2,0.58,114.8,9.330,6.23,0.2061,1.2817,35.5833,90.24,-999.00,-999.00,0,0.86,0.27,2.37,2.23,1.64,1.08,-0.14,0.51,37.22,34.17,35.36,90.24,90.21,90.20,90.79,90.27,90.10
2:37:56,2,0.58,114.8,9.350,6.22,0.2070,1.3017,35.4400,90.22,-999.00,-999.00,0,1.00,0.25,2.42,2.23,1.70,1.08,-0.16,0.54,37.09,34.04,35.19,90.24,90.17,90.20,90.79,90.27,90.10
2:38:46,2,0.58,114.8,9.320,6.20,0.2078,1.3083,35.2867,90.22,-999.00,-999.00,0,1.15,0.25,2.46,2.23,1.72,1.06,-0.16,0.54,36.98,33.86,35.02,90.24,90.17,90.20,90.79,90.27,90.10
2:39:36,2,0.58,114.8,9.360,6.22,0.2087,1.3333,35.1400,90.21,-999.00,-999.00,0,1.30,0.22,2.50,2.24,1.78,1.07,-0.14,0.55,36.86,33.71,34.85,90.24,90.17,90.20,90.77,90.26,90.09
2:40:27,2,0.58,114.8,9.320,6.21,0.2096,1.3550,34.9733,90.21,-999.00,-999.00,0,0.92,0.09,2.51,2.29,1.83,1.08,-0.14,0.56,36.69,33.55,34.68,90.24,90.17,90.21,90.76,90.25,90.10
2:41:17,2,0.58,114.9,9.390,6.28,0.2104,1.3883,34.8000,90.21,-999.00,-999.00,0,1.09,0.13,2.58,2.30,1.91,1.07,-0.12,0.59,36.55,33.36,34.49,90.24,90.17,90.24,90.78,90.25,90.11
2:42:07,2,0.58,114.9,9.360,6.25,0.2114,1.4267,34.6433,90.21,-999.00,-999.00,0,1.25,0.17,2.63,2.31,1.97,1.08,-0.08,0.65,36.40,33.21,34.32,90.24,90.17,90.24,90.76,90.25,90.09
2:42:57,2,0.58,114.9,9.410,6.27,0.2122,1.4717,34.4633,90.20,-999.00,-999.00,0,1.43,0.21,2.69,2.37,2.07,1.08,-0.06,0.68,36.23,33.03,34.13,90.24,90.16,90.21,90.70,90.24,90.09
2:43:47,2,0.58,114.9,9.400,6.26,0.2131,1.5167,34.2900,90.22,-999.00,-999.00,0,1.60,0.25,2.75,2.42,2.13,1.11,-0.03,0.72,36.07,32.85,33.95,90.24,90.19,90.27,90.74,90.25,90.10
2:44:38,2,0.58,114.9,9.430,6.24,0.2140,1.5583,34.1167,90.19,-999.00,-999.00,0,1.77,0.30,2.81,2.42,2.22,1.13,-0.01,0.78,35.91,32.69,33.75,90.26,90.15,90.25,90.70,90.24,90.09
2:45:28,2,0.58,115.0,9.460,6.26,0.2148,1.6117,33.9233,90.18,-999.00,-999.00,0,1.11,0.28,2.88,2.50,2.32,1.16,0.01,0.80,35.72,32.50,33.55,90.25,90.16,90.26,90.69,90.21,90.10
2:46:18,2,0.58,115.0,9.500,6.30,0.2157,1.6467,33.7467,90.20,-999.00,-999.00,0,1.30,0.32,2.95,2.51,2.35,1.16,0.06,0.85,35.55,32.33,33.36,90.24,90.16,90.29,90.69,90.24,90.11
2:47:09,2,0.58,115.0,9.480,6.29,0.2166,1.7117,33.5567,90.19,-999.00,-999.00,0,1.49,0.39,3.02,2.58,2.43,1.22,0.11,0.91,35.38,32.15,33.14,90.29,90.16,90.28,90.65,90.22,90.14
2:47:59,2,0.58,114.9,9.510,6.29,0.2175,1.7783,33.3867,90.17,-999.00,-999.00,0,1.66,0.46,3.08,2.67,2.54,1.26,0.17,0.95,35.19,31.99,32.98,90.28,90.14,90.25,90.62,90.20,90.09
2:48:49,2,0.58,115.0,9.530,6.28,0.2184,1.8283,33.1967,90.18,-999.00,-999.00,0,1.85,0.50,3.14,2.70,2.60,1.28,0.22,1.03,35.00,31.81,32.78,90.28,90.15,90.29,90.63,90.22,90.14
2:49:39,2,0.58,115.0,9.310,6.16,0.2193,1.8783,33.1033,90.17,-999.00,-999.00,0,1.94,0.56,3.19,2.74,2.67,1.34,0.24,1.09,34.91,31.73,32.67,90.26,90.14,90.25,90.57,90.20,90.09
2:50:29,2,0.58,114.9,9.170,6.06,0.2201,1.8933,33.0567,90.17,-999.00,-999.00,0,0.97,0.32,3.19,2.75,2.71,1.35,0.25,1.11,34.85,31.67,32.65,90.26,90.15,90.26,90.55,90.18,90.10
2:51:20,2,0.58,115.0,9.100,6.02,0.2209,1.8983,33.0500,90.18,-999.00,-999.00,0,0.98,0.32,3.19,2.75,2.71,1.36,0.25,1.13,34.83,31.67,32.65,90.29,90.14,90.27,90.55,90.21,90.10
2:52:10,2,0.58,115.0,9.020,5.98,0.2218,1.8600,33.0367,90.13,-999.00,-999.00,0,0.99,0.28,3.14,2.70,2.66,1.35,0.22,1.09,34.79,31.67,32.65,90.28,90.10,90.27,90.54,90.17,90.10
2:53:00,2,0.57,115.0,9.020,5.96,0.2226,1.8467,33.0333,90.14,-999.00,-999.00,0,1.00,0.27,3.13,2.70,2.64,1.35,0.17,1.09,34.78,31.67,32.65,90.25,90.11,90.28,90.51,90.17,90.10
2:53:50,2,0.57,114.9,9.000,5.95,0.2234,1.7850,33.0367,90.15,-999.00,-999.00,0,0.99,0.21,3.06,2.66,2.55,1.30,0.11,1.03,34.79,31.67,32.65,90.25,90.14,90.31,90.54,90.16,90.09
2:54:40,2,0.58,114.9,8.980,5.93,0.2243,1.7267,33.0367,90.11,-999.00,-999.00,0,0.99,0.15,2.99,2.59,2.47,1.27,0.06,0.98,34.76,31.70,32.65,90.24,90.10,90.27,90.50,90.13,90.05
