TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FC4,FC5,FC6,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
5:45:14,1,0.85,115.0,0,0,0.1500,1.26,-999.00,89.75,-999.00,-999.00,0,3.47,-0.99,0.15,4.01,-0.99,1.91,89.6400,89.9200,89.8800,89.7100,89.5800,89.5000
5:46:11,1,0.00,115.1,0,0,0.1500,1.23,-999.00,89.76,-999.00,-999.00,0,3.41,-1.00,0.10,3.98,-1.00,1.88,89.6600,89.9300,89.8800,89.7600,89.5800,89.5000
5:47:01,1,0.00,115.1,0,0,0.1500,1.22,-999.00,89.76,-999.00,-999.00,0,3.40,-1.00,0.10,3.96,-1.00,1.85,89.7000,89.9400,89.8800,89.7600,89.5800,89.5200
5:47:51,1,0.00,115.1,0,0,0.1500,1.19,-999.00,89.76,-999.00,-999.00,0,3.36,-0.99,0.05,3.93,-0.98,1.79,89.7000,89.9400,89.8800,89.7700,89.5800,89.5400
5:48:41,1,0.00,115.1,0,0,0.1500,1.20,-999.00,89.76,-999.00,-999.00,0,3.36,-0.98,0.04,3.93,-0.94,1.76,89.7000,89.9300,89.8800,89.7700,89.5800,89.5300
5:49:31,1,0.00,115.1,0,0,0.1500,1.19,-999.00,89.79,-999.00,-999.00,0,3.41,-0.98,0.01,3.93,-0.94,1.71,89.7000,89.9400,89.8800,89.7700,89.6300,89.5600
5:50:22,1,0.00,115.0,0,0,0.1500,1.20,-999.00,89.78,-999.00,-999.00,0,3.46,-0.99,0.01,3.93,-0.94,1.70,89.7000,89.9400,89.8800,89.7700,89.6200,89.5600
5:51:12,1,0.00,115.1,0,0,0.1500,1.18,-999.00,89.75,-999.00,-999.00,0,3.47,-1.00,-0.04,3.93,-0.94,1.68,89.7000,89.9200,89.8800,89.7700,89.5800,89.5300
5:52:02,1,0.00,115.1,0,0,0.1500,1.18,-999.00,89.75,-999.00,-999.00,0,3.47,-1.00,-0.04,3.91,-0.94,1.66,89.7000,89.9200,89.8800,89.7700,89.5800,89.5400
5:52:52,1,0.00,115.0,0,0,0.1500,1.20,-999.00,89.75,-999.00,-999.00,0,3.50,-0.97,-0.04,3.93,-0.92,1.67,89.7000,89.9200,89.8800,89.7700,89.5800,89.5100
5:53:42,1,0.00,115.1,0,0,0.1500,1.19,-999.00,89.75,-999.00,-999.00,0,3.53,-1.00,-0.06,3.93,-0.93,1.67,89.7000,89.9200,89.8800,89.7700,89.5800,89.5400
5:54:32,1,0.00,115.0,0,0,0.1500,1.19,-999.00,89.74,-999.00,-999.00,0,3.54,-0.98,-0.07,3.91,-0.92,1.66,89.7000,89.9100,89.9100,89.7600,89.5700,89.5300
5:55:22,1,0.00,115.0,0,0,0.1500,1.19,-999.00,89.73,-999.00,-999.00,0,3.57,-1.01,-0.10,3.91,-0.91,1.66,89.7000,89.9000,89.9000,89.7400,89.5600,89.5000
5:56:13,1,0.00,115.1,0,0,0.1500,1.19,-999.00,89.76,-999.00,-999.00,0,3.61,-1.02,-0.10,3.91,-0.91,1.66,89.7000,89.9400,89.9300,89.7700,89.5800,89.5100
5:57:03,1,0.00,115.1,0,0,0.1500,1.23,-999.00,89.74,-999.00,-999.00,0,3.65,-1.00,-0.04,3.95,-0.91,1.70,89.7200,89.9200,89.9100,89.7500,89.5700,89.5000
5:57:53,1,0.00,115.1,0,0,0.1500,1.23,-999.00,89.76,-999.00,-999.00,0,3.66,-1.00,-0.05,3.96,-0.92,1.70,89.7000,89.9400,89.9500,89.7700,89.5800,89.5200
5:58:43,1,0.00,115.1,0,0,0.1500,1.21,-999.00,89.74,-999.00,-999.00,0,3.69,-1.05,-0.09,3.94,-0.91,1.68,89.7000,89.9300,89.9700,89.7600,89.5500,89.5000
5:59:33,1,0.00,115.1,0,0,0.1500,1.25,-999.00,89.74,-999.00,-999.00,0,3.69,-1.00,-0.02,3.98,-0.91,1.76,89.7200,89.9400,89.9600,89.7500,89.5400,89.5000
6:00:24,1,0.00,115.1,0,0,0.1500,1.25,-999.00,89.75,-999.00,-999.00,0,3.71,-1.01,-0.03,3.97,-0.91,1.76,89.7000,89.9400,89.9900,89.7400,89.5500,89.5000
6:01:14,1,0.00,115.1,0,0,0.1500,1.28,-999.00,89.76,-999.00,-999.00,0,3.76,-1.00,0.01,4.02,-0.91,1.81,89.7000,89.9800,89.9900,89.7100,89.5500,89.5000
6:02:04,1,0.00,115.1,0,0,0.1500,1.30,-999.00,89.73,-999.00,-999.00,0,3.80,-1.00,0.03,4.04,-0.91,1.87,89.7000,89.9300,89.9700,89.6900,89.5300,89.4900
6:02:54,1,0.00,115.0,0,0,0.1500,1.32,-999.00,89.73,-999.00,-999.00,0,3.84,-1.00,0.04,4.04,-0.91,1.89,89.7000,89.9400,89.9600,89.6800,89.5200,89.4900
6:03:17,2,0.00,114.9,9.100,9.33,0.1502,1.32,-999.00,89.76,-999.00,-999.00,0,3.85,-1.00,0.05,4.06,-0.91,1.89,89.7000,89.9800,89.9900,89.6700,89.5300,89.4900
6:03:23,2,0.89,114.9,9.100,9.33,0.1503,1.32,-999.00,89.76,-999.00,-999.00,0,3.85,-1.00,0.05,4.06,-0.91,1.89,89.7000,89.9800,89.9900,89.6700,89.5300,89.4900
6:04:13,2,0.89,114.8,8.800,8.96,0.1516,1.32,-999.00,89.74,-999.00,-999.00,0,3.85,-1.01,0.07,4.06,-0.91,1.89,89.6700,89.9700,89.9800,89.6500,89.5200,89.4900
6:05:04,2,0.87,114.8,8.200,8.22,0.1528,1.34,-999.00,89.72,-999.00,-999.00,0,3.85,-1.01,0.09,4.06,-0.91,1.94,89.6700,89.9500,89.9900,89.6500,89.4900,89.4700
6:05:54,2,0.87,114.8,8.000,7.96,0.1539,1.32,-999.00,89.73,-999.00,-999.00,0,3.80,-1.03,0.08,4.05,-0.94,1.96,89.6400,89.9700,90.0000,89.6200,89.4800,89.4700
6:06:44,2,0.86,114.8,7.800,7.73,0.1550,1.31,-999.00,89.73,-999.00,-999.00,0,3.74,-1.04,0.11,4.04,-0.94,1.97,89.7000,89.9700,90.0000,89.6000,89.4900,89.4800
6:07:34,2,0.85,114.8,7.700,7.52,0.1561,1.34,-999.00,89.78,-999.00,-999.00,0,3.69,-0.99,0.18,4.05,-0.94,2.04,89.7000,90.0200,90.0100,89.6300,89.5400,89.4800
6:08:24,2,0.85,114.8,7.600,7.42,0.1571,1.33,-999.00,89.75,-999.00,-999.00,0,3.66,-1.00,0.20,4.06,-0.94,2.00,89.7000,90.0200,90.0600,89.5900,89.4900,89.4700
6:09:15,2,0.84,114.8,7.600,7.35,0.1581,1.30,-999.00,89.77,-999.00,-999.00,0,3.60,-1.01,0.18,4.02,-0.96,1.99,89.7000,90.0600,90.0500,89.5800,89.4900,89.4700
6:10:05,2,0.85,114.8,7.400,7.21,0.1591,1.29,-999.00,89.79,-999.00,-999.00,0,3.50,-1.00,0.18,4.04,-0.97,2.00,89.7000,90.0800,90.0300,89.5700,89.5000,89.4800
6:10:55,2,0.84,114.8,7.400,7.16,0.1602,1.28,-999.00,89.79,-999.00,-999.00,0,3.47,-0.99,0.15,4.04,-0.97,1.99,89.7000,90.0800,90.0700,89.5700,89.4900,89.4800
6:11:38,1,0.84,115.0,0,0,0.1611,1.24,-999.00,89.79,-999.00,-999.00,0,3.42,-1.00,0.15,3.98,-1.00,1.90,89.7200,90.0800,90.0600,89.5700,89.4900,89.4600
6:11:44,1,0.00,115.0,0,0,0.1611,1.24,-999.00,89.79,-999.00,-999.00,0,3.42,-1.00,0.15,3.98,-1.00,1.90,89.7200,90.0800,90.0600,89.5700,89.4900,89.4600
6:12:34,1,0.00,115.1,0,0,0.1611,1.24,-999.00,89.79,-999.00,-999.00,0,3.42,-0.98,0.14,3.98,-1.00,1.89,89.7100,90.1000,90.0400,89.5600,89.4800,89.4100
6:13:24,1,0.00,115.1,0,0,0.1611,1.23,-999.00,89.81,-999.00,-999.00,0,3.41,-0.98,0.10,3.98,-1.00,1.88,89.7300,90.1300,90.0700,89.5700,89.4800,89.4200
6:14:14,1,0.00,115.1,0,0,0.1611,1.20,-999.00,89.80,-999.00,-999.00,0,3.36,-0.99,0.05,3.93,-0.96,1.79,89.7300,90.1200,90.0500,89.5600,89.4800,89.4100
6:15:05,1,0.00,115.1,0,0,0.1611,1.20,-999.00,89.81,-999.00,-999.00,0,3.37,-0.98,0.04,3.93,-0.94,1.76,89.7300,90.1300,90.0200,89.5700,89.4800,89.4200
6:15:55,1,0.00,115.1,0,0,0.1611,1.18,-999.00,89.77,-999.00,-999.00,0,3.41,-0.98,0,3.91,-0.94,1.70,89.7200,90.1000,90.0400,89.5400,89.4500,89.4000
6:16:45,1,0.00,115.1,0,0,0.1611,1.20,-999.00,89.80,-999.00,-999.00,0,3.46,-0.97,0.01,3.93,-0.94,1.70,89.7100,90.1300,90.0600,89.5500,89.4700,89.4200
6:17:35,1,0.00,115.1,0,0,0.1611,1.19,-999.00,89.79,-999.00,-999.00,0,3.47,-0.98,-0.02,3.92,-0.94,1.68,89.7200,90.1200,90.0500,89.5600,89.4700,89.4200
6:18:25,1,0.00,115.1,0,0,0.1611,1.19,-999.00,89.75,-999.00,-999.00,0,3.49,-0.97,-0.04,3.93,-0.92,1.68,89.7200,90.0500,90.0000,89.5300,89.4400,89.3900
6:19:16,1,0.00,115.2,0,0,0.1611,1.19,-999.00,89.74,-999.00,-999.00,0,3.50,-0.98,-0.04,3.92,-0.91,1.67,89.7000,90.0400,89.9900,89.5100,89.4300,89.4000
6:20:06,1,0.00,115.1,0,0,0.1611,1.18,-999.00,89.75,-999.00,-999.00,0,3.54,-0.99,-0.09,3.88,-0.91,1.63,89.7000,90.0500,90.0000,89.5300,89.4500,89.4100
6:20:57,1,0.00,115.1,0,0,0.1611,1.18,-999.00,89.71,-999.00,-999.00,0,3.55,-0.99,-0.08,3.89,-0.91,1.64,89.7000,90.0000,89.9900,89.5100,89.4200,89.3900
6:21:47,1,0.00,115.0,0,0,0.1611,1.19,-999.00,89.71,-999.00,-999.00,0,3.59,-1.02,-0.08,3.90,-0.91,1.68,89.7000,90.0100,90.0000,89.5100,89.4200,89.3600
6:22:37,1,0.00,115.0,0,0,0.1611,1.21,-999.00,89.73,-999.00,-999.00,0,3.61,-0.98,-0.05,3.92,-0.91,1.69,89.7000,90.0100,90.0000,89.5200,89.4400,89.3800
6:23:27,1,0.00,115.1,0,0,0.1611,1.22,-999.00,89.72,-999.00,-999.00,0,3.64,-1.00,-0.06,3.95,-0.91,1.69,89.7000,90.0200,90.0100,89.5300,89.4200,89.4000
6:24:17,1,0.00,115.1,0,0,0.1611,1.23,-999.00,89.73,-999.00,-999.00,0,3.66,-1.00,-0.05,3.96,-0.91,1.71,89.6500,90.0100,90.0000,89.5300,89.4400,89.3900
6:25:08,1,0.00,115.1,0,0,0.1611,1.21,-999.00,89.71,-999.00,-999.00,0,3.69,-1.05,-0.09,3.93,-0.91,1.71,89.6900,90.0000,89.9900,89.5300,89.4300,89.4000
6:25:58,1,0.00,115.1,0,0,0.1611,1.24,-999.00,89.71,-999.00,-999.00,0,3.69,-1.02,-0.01,3.95,-0.91,1.74,89.6400,89.9900,90.0000,89.5000,89.4300,89.4100
6:26:48,1,0.00,115.1,0,0,0.1611,1.27,-999.00,89.71,-999.00,-999.00,0,3.74,-1.01,0.01,3.98,-0.91,1.80,89.6400,89.9900,90.0000,89.4800,89.4300,89.4000
6:27:38,1,0.00,115.1,0,0,0.1611,1.27,-999.00,89.71,-999.00,-999.00,0,3.74,-1.02,0,4.02,-0.91,1.80,89.6400,90.0000,90.0000,89.4900,89.4200,89.4000
6:28:29,1,0.00,115.0,0,0,0.1611,1.30,-999.00,89.70,-999.00,-999.00,0,3.80,-1.01,0.02,4.03,-0.91,1.86,89.6400,89.9700,90.0000,89.4800,89.4300,89.4000
6:29:19,1,0.00,115.0,0,0,0.1611,1.32,-999.00,89.68,-999.00,-999.00,0,3.85,-1.00,0.04,4.05,-0.91,1.89,89.6400,89.9700,90.0000,89.4800,89.4000,89.3700
6:29:52,2,0.00,114.9,9.100,9.36,0.1613,1.31,-999.00,89.68,-999.00,-999.00,0,3.85,-1.05,0.03,4.04,-0.91,1.88,89.6400,89.9700,90.0000,89.4700,89.3900,89.3600
6:30:49,2,0.89,114.8,8.800,8.97,0.1626,1.33,-999.00,89.67,-999.00,-999.00,0,3.88,-1.03,0.06,4.06,-0.92,1.91,89.6300,89.9600,90.0000,89.4600,89.3800,89.3700
6:31:40,2,0.88,114.8,8.200,8.25,0.1639,1.35,-999.00,89.69,-999.00,-999.00,0,3.86,-1.01,0.12,4.08,-0.91,1.97,89.6200,89.9900,90.0000,89.4800,89.4000,89.4100
6:32:30,2,0.86,114.8,8.000,7.94,0.1650,1.34,-999.00,89.71,-999.00,-999.00,0,3.81,-1.02,0.12,4.08,-0.92,1.98,89.6300,90.0000,90.0400,89.4900,89.4100,89.4000
6:33:20,2,0.86,114.9,7.800,7.73,0.1661,1.34,-999.00,89.72,-999.00,-999.00,0,3.74,-1.00,0.15,4.06,-0.94,2.04,89.6200,90.0100,90.0100,89.4900,89.4300,89.4100
6:34:10,2,0.85,114.9,7.700,7.56,0.1671,1.35,-999.00,89.71,-999.00,-999.00,0,3.69,-0.98,0.19,4.06,-0.94,2.06,89.6400,90.0100,90.0000,89.4800,89.4000,89.3800
6:35:01,2,0.86,114.9,7.600,7.48,0.1682,1.33,-999.00,89.71,-999.00,-999.00,0,3.66,-0.99,0.18,4.06,-0.94,2.03,89.6400,90.0200,90.0100,89.4900,89.4100,89.3900
6:35:51,2,0.85,114.9,7.500,7.36,0.1692,1.30,-999.00,89.71,-999.00,-999.00,0,3.56,-1.00,0.21,4.04,-0.99,2.01,89.6400,90.0200,89.9900,89.4700,89.4100,89.3900
6:36:41,2,0.84,114.9,7.500,7.28,0.1702,1.30,-999.00,89.70,-999.00,-999.00,0,3.50,-1.00,0.21,4.04,-0.97,2.00,89.6400,90.0100,89.9900,89.4700,89.3900,89.3700
6:37:31,2,0.85,114.9,7.400,7.20,0.1712,1.28,-999.00,89.71,-999.00,-999.00,0,3.47,-0.98,0.19,4.04,-1.00,1.97,89.6400,90.0100,89.9900,89.4800,89.4000,89.3800
6:38:21,2,0.84,114.9,7.400,7.17,0.1722,1.27,-999.00,89.74,-999.00,-999.00,0,3.47,-0.98,0.14,4.02,-0.96,1.94,89.6900,90.0600,90.0000,89.4900,89.4100,89.3900
6:38:49,1,0.84,115.0,0,0,0.1729,1.26,-999.00,89.76,-999.00,-999.00,0,3.45,-0.98,0.14,4.02,-0.97,1.90,89.6900,90.0700,89.9900,89.4900,89.4600,89.3900
6:39:45,1,0.00,115.2,0,0,0.1729,1.23,-999.00,89.77,-999.00,-999.00,0,3.41,-0.97,0.10,3.98,-1.00,1.88,89.7000,90.0800,89.9900,89.4900,89.4600,89.3900
6:40:35,1,0.00,115.3,0,0,0.1729,1.23,-999.00,89.73,-999.00,-999.00,0,3.41,-0.99,0.09,3.97,-0.97,1.84,89.7000,90.0200,89.9900,89.4900,89.4400,89.3900
6:41:26,1,0.00,115.3,0,0,0.1729,1.22,-999.00,89.74,-999.00,-999.00,0,3.36,-0.97,0.09,3.95,-0.94,1.81,89.7000,90.0200,89.9900,89.4900,89.4600,89.3900
6:42:16,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.72,-999.00,-999.00,0,3.36,-0.98,0.02,3.89,-0.94,1.72,89.7000,90.0200,89.9900,89.4900,89.4200,89.3900
6:43:06,1,0.00,115.2,0,0,0.1729,1.19,-999.00,89.72,-999.00,-999.00,0,3.41,-0.97,0.01,3.92,-0.94,1.70,89.7000,90.0200,89.9700,89.4900,89.4200,89.3900
6:43:57,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.71,-999.00,-999.00,0,3.41,-0.97,-0.03,3.93,-0.93,1.68,89.7000,90.0000,89.9400,89.4900,89.4200,89.3900
6:44:47,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.70,-999.00,-999.00,0,3.45,-0.97,-0.04,3.91,-0.92,1.67,89.7000,89.9800,89.9300,89.4700,89.4100,89.3800
6:45:37,1,0.00,115.2,0,0,0.1729,1.19,-999.00,89.71,-999.00,-999.00,0,3.47,-0.97,-0.04,3.93,-0.91,1.63,89.7000,90.0000,89.9300,89.4900,89.4300,89.3900
6:46:27,1,0.00,115.2,0,0,0.1729,1.17,-999.00,89.71,-999.00,-999.00,0,3.49,-0.97,-0.09,3.88,-0.92,1.63,89.7000,90.0000,89.9300,89.4800,89.4100,89.3900
6:47:18,1,0.00,115.3,0,0,0.1729,1.17,-999.00,89.71,-999.00,-999.00,0,3.48,-0.99,-0.10,3.90,-0.92,1.63,89.7000,90.0000,89.9400,89.4600,89.4100,89.3900
6:48:09,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.71,-999.00,-999.00,0,3.50,-0.98,-0.10,3.93,-0.91,1.63,89.7000,90.0000,89.9300,89.4600,89.4100,89.3900
6:48:59,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.70,-999.00,-999.00,0,3.55,-1.00,-0.10,3.93,-0.91,1.63,89.7000,89.9800,89.9300,89.4500,89.4100,89.3900
6:49:49,1,0.00,115.2,0,0,0.1729,1.18,-999.00,89.69,-999.00,-999.00,0,3.55,-1.00,-0.10,3.93,-0.91,1.63,89.6800,89.9800,89.9100,89.4000,89.4000,89.3800
6:50:39,1,0.00,115.1,0,0,0.1729,1.20,-999.00,89.71,-999.00,-999.00,0,3.61,-1.00,-0.12,3.93,-0.92,1.67,89.7000,90.0000,89.9300,89.4100,89.4100,89.3900
6:51:29,1,0.00,115.2,0,0,0.1729,1.21,-999.00,89.71,-999.00,-999.00,0,3.64,-1.00,-0.10,3.93,-0.91,1.67,89.7000,90.0000,89.9600,89.4100,89.4100,89.4100
6:52:19,1,0.00,115.2,0,0,0.1729,1.22,-999.00,89.71,-999.00,-999.00,0,3.66,-1.00,-0.08,3.94,-0.91,1.68,89.6900,90.0000,89.9700,89.4100,89.4100,89.4200
6:53:10,1,0.00,115.2,0,0,0.1729,1.24,-999.00,89.72,-999.00,-999.00,0,3.68,-1.00,-0.04,3.98,-0.91,1.73,89.7000,90.0000,89.9800,89.4100,89.4400,89.4200
6:54:00,1,0.00,115.1,0,0,0.1729,1.25,-999.00,89.71,-999.00,-999.00,0,3.69,-1.00,-0.04,3.98,-0.91,1.76,89.6600,90.0000,89.9400,89.4100,89.4100,89.4200
6:54:50,1,0.00,115.2,0,0,0.1729,1.26,-999.00,89.70,-999.00,-999.00,0,3.74,-1.00,-0.04,4.00,-0.91,1.79,89.6400,89.9800,89.9400,89.4100,89.4100,89.4200
6:55:40,1,0.00,115.2,0,0,0.1729,1.29,-999.00,89.71,-999.00,-999.00,0,3.78,-1.00,0,4.03,-0.91,1.81,89.6400,90.0000,89.9900,89.4100,89.4100,89.4200
6:56:31,1,0.00,115.1,0,0,0.1729,1.30,-999.00,89.69,-999.00,-999.00,0,3.80,-1.00,0.01,4.04,-0.91,1.84,89.6400,89.9900,89.9800,89.4000,89.4000,89.4200
6:57:21,1,0.00,115.1,0,0,0.1729,1.31,-999.00,89.71,-999.00,-999.00,0,3.85,-1.00,0.04,4.04,-0.91,1.87,89.6400,90.0000,89.9900,89.3800,89.4100,89.4200
6:57:36,2,0.00,115.0,9.100,9.33,0.1731,1.32,-999.00,89.69,-999.00,-999.00,0,3.85,-1.00,0.04,4.04,-0.91,1.88,89.6400,89.9800,89.9700,89.3900,89.4000,89.4100
6:57:43,2,0.89,115.0,9.100,9.33,0.1731,1.32,-999.00,89.69,-999.00,-999.00,0,3.85,-1.00,0.04,4.04,-0.91,1.88,89.6400,89.9800,89.9700,89.3900,89.4000,89.4100
6:58:34,2,0.89,114.8,8.800,8.97,0.1744,1.32,-999.00,89.71,-999.00,-999.00,0,3.85,-1.00,0.06,4.06,-0.91,1.89,89.6400,90.0000,89.9900,89.4100,89.4100,89.4200
6:59:24,2,0.88,114.9,8.200,8.26,0.1757,1.34,-999.00,89.71,-999.00,-999.00,0,3.85,-1.00,0.10,4.06,-0.93,1.94,89.6400,90.0000,89.9900,89.3700,89.4100,89.4200
7:00:15,2,0.86,114.9,8.000,7.91,0.1768,1.33,-999.00,89.71,-999.00,-999.00,0,3.80,-1.00,0.10,4.06,-0.93,1.95,89.6400,90.0000,90.0000,89.4000,89.4100,89.4200
7:01:05,2,0.86,114.9,7.800,7.74,0.1779,1.33,-999.00,89.71,-999.00,-999.00,0,3.73,-1.00,0.14,4.06,-0.94,1.99,89.6400,90.0200,90.0100,89.3600,89.4100,89.4200
7:01:55,2,0.86,114.9,7.700,7.58,0.1789,1.32,-999.00,89.75,-999.00,-999.00,0,3.68,-1.00,0.15,4.05,-0.95,2.00,89.6500,90.0600,90.0100,89.3900,89.4500,89.4200
7:02:45,2,0.86,114.9,7.600,7.47,0.1800,1.31,-999.00,89.78,-999.00,-999.00,0,3.61,-1.00,0.15,4.05,-0.97,2.00,89.7000,90.0800,90.0600,89.3800,89.4700,89.4200
7:03:35,2,0.85,114.9,7.500,7.36,0.1810,1.29,-999.00,89.80,-999.00,-999.00,0,3.55,-1.00,0.15,4.04,-0.96,1.99,89.7000,90.1300,90.0700,89.4100,89.4700,89.4400
7:04:25,2,0.84,114.9,7.500,7.28,0.1820,1.27,-999.00,89.80,-999.00,-999.00,0,3.50,-1.00,0.15,3.99,-0.98,1.96,89.7000,90.1300,90.0700,89.4100,89.4700,89.4300
7:05:16,2,0.84,114.9,7.500,7.25,0.1830,1.27,-999.00,89.79,-999.00,-999.00,0,3.47,-0.98,0.15,4.01,-0.96,1.95,89.7100,90.1400,90.0400,89.3800,89.4500,89.4500
7:06:06,2,0.84,114.9,7.400,7.13,0.1840,1.26,-999.00,89.84,-999.00,-999.00,0,3.47,-0.99,0.15,3.98,-0.96,1.90,89.7300,90.2000,90.0800,89.4400,89.4800,89.4600
7:06:31,1,0.84,115.2,0,0,0.1846,1.24,-999.00,89.82,-999.00,-999.00,0,3.42,-0.98,0.11,3.98,-1.00,1.89,89.7300,90.1900,90.0800,89.3800,89.4500,89.4300
7:07:29,1,0.00,115.2,0,0,0.1846,1.23,-999.00,89.86,-999.00,-999.00,0,3.41,-0.97,0.10,3.98,-1.00,1.86,89.7300,90.2300,90.1300,89.4500,89.4900,89.4800
7:08:19,1,0.00,115.2,0,0,0.1846,1.20,-999.00,89.87,-999.00,-999.00,0,3.36,-0.97,0.05,3.93,-0.98,1.81,89.7400,90.2400,90.1500,89.4600,89.5000,89.4800
7:09:09,1,0.00,115.2,0,0,0.1846,1.18,-999.00,89.89,-999.00,-999.00,0,3.36,-0.98,0.04,3.93,-0.96,1.72,89.7700,90.2400,90.1500,89.4400,89.5400,89.4800
7:10:00,1,0.00,115.2,0,0,0.1846,1.18,-999.00,89.89,-999.00,-999.00,0,3.36,-0.99,0.01,3.93,-0.94,1.71,89.7800,90.2400,90.1500,89.4600,89.5400,89.4800
7:10:50,1,0.00,115.3,0,0,0.1846,1.18,-999.00,89.88,-999.00,-999.00,0,3.39,-0.97,-0.02,3.92,-0.94,1.68,89.7800,90.2400,90.1500,89.4500,89.5300,89.4900
7:11:40,1,0.00,115.3,0,0,0.1846,1.16,-999.00,89.88,-999.00,-999.00,0,3.41,-0.98,-0.04,3.87,-0.94,1.63,89.7800,90.2400,90.1500,89.4600,89.5300,89.5000
7:12:30,1,0.00,115.2,0,0,0.1846,1.17,-999.00,89.86,-999.00,-999.00,0,3.44,-0.98,-0.06,3.90,-0.94,1.63,89.7800,90.2300,90.1500,89.4400,89.4900,89.4800
7:13:21,1,0.00,115.2,0,0,0.1846,1.15,-999.00,89.88,-999.00,-999.00,0,3.47,-0.99,-0.10,3.87,-0.94,1.62,89.7800,90.2400,90.1500,89.4600,89.5100,89.4900
7:14:11,1,0.00,115.2,0,0,0.1846,1.15,-999.00,89.86,-999.00,-999.00,0,3.47,-0.98,-0.10,3.87,-0.93,1.59,89.7800,90.2300,90.0900,89.4300,89.4900,89.4800
7:15:01,1,0.00,115.2,0,0,0.1846,1.17,-999.00,89.85,-999.00,-999.00,0,3.49,-0.99,-0.10,3.90,-0.91,1.61,89.7800,90.2200,90.0900,89.4100,89.4900,89.4800
7:15:51,1,0.00,115.3,0,0,0.1846,1.17,-999.00,89.85,-999.00,-999.00,0,3.50,-1.00,-0.10,3.91,-0.91,1.62,89.7700,90.2100,90.0900,89.4100,89.4900,89.4700
7:16:42,1,0.00,115.3,0,0,0.1846,1.17,-999.00,89.82,-999.00,-999.00,0,3.55,-0.99,-0.10,3.88,-0.92,1.62,89.7600,90.1600,90.0900,89.4100,89.4900,89.4800
7:17:33,1,0.00,115.2,0,0,0.1846,1.18,-999.00,89.82,-999.00,-999.00,0,3.56,-0.99,-0.11,3.92,-0.91,1.63,89.7300,90.1600,90.0900,89.4100,89.4900,89.4800
7:18:23,1,0.00,115.2,0,0,0.1846,1.19,-999.00,89.82,-999.00,-999.00,0,3.61,-1.00,-0.12,3.93,-0.91,1.64,89.7300,90.1500,90.0800,89.4100,89.4800,89.4700
7:19:13,1,0.00,115.1,0,0,0.1846,1.20,-999.00,89.80,-999.00,-999.00,0,3.61,-1.00,-0.10,3.93,-0.91,1.67,89.7300,90.1300,90.0700,89.4100,89.4700,89.4300
7:20:03,1,0.00,115.2,0,0,0.1846,1.21,-999.00,89.79,-999.00,-999.00,0,3.66,-1.00,-0.10,3.95,-0.91,1.68,89.7000,90.1300,90.0700,89.4100,89.4600,89.4200
7:20:53,1,0.00,115.2,0,0,0.1846,1.22,-999.00,89.76,-999.00,-999.00,0,3.66,-1.00,-0.10,3.95,-0.91,1.70,89.7000,90.0800,90.0700,89.3700,89.4500,89.4200
7:21:43,1,0.00,115.2,0,0,0.1846,1.22,-999.00,89.76,-999.00,-999.00,0,3.69,-1.02,-0.07,3.96,-0.92,1.70,89.7000,90.0800,90.0700,89.3800,89.4500,89.4200
7:22:34,1,0.00,115.2,0,0,0.1846,1.25,-999.00,89.75,-999.00,-999.00,0,3.71,-1.00,-0.04,3.98,-0.92,1.76,89.6500,90.0800,90.0200,89.3500,89.4100,89.4200
7:23:24,1,0.00,115.2,0,0,0.1846,1.28,-999.00,89.74,-999.00,-999.00,0,3.77,-1.00,-0.01,4.01,-0.89,1.82,89.6500,90.0700,90.0500,89.3600,89.4200,89.4200
7:24:14,1,0.00,115.2,0,0,0.1846,1.30,-999.00,89.73,-999.00,-999.00,0,3.81,-0.99,0.02,4.04,-0.92,1.83,89.6700,90.0200,90.0400,89.3900,89.4400,89.4200
7:25:04,1,0.00,115.2,0,0,0.1846,1.31,-999.00,89.72,-999.00,-999.00,0,3.84,-1.01,0.02,4.04,-0.91,1.87,89.6400,90.0200,90.0200,89.3600,89.4200,89.4000
7:25:19,2,0.00,115.0,9.200,9.40,0.1848,1.31,-999.00,89.72,-999.00,-999.00,0,3.85,-1.02,0.04,4.04,-0.91,1.86,89.6600,90.0200,90.0300,89.3800,89.4300,89.4100
7:26:15,2,0.89,114.8,8.800,8.99,0.1862,1.34,-999.00,89.69,-999.00,-999.00,0,3.87,-0.98,0.09,4.08,-0.89,1.89,89.5900,90.0000,90.0000,89.3500,89.3900,89.4000
