TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FF 1 Upper,FF 2 Upper,FF 3 Upper,FF 1  Lower,FF 2 Lower,FF3 Lower,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
10:37:53,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.6683,89.89,-999.00,-999.00,0,0.09,999.00,41.63,38.60,34.73,38.51,31.54,35.00,89.6800,89.9000,89.9300,89.9200,89.8800,89.9300
10:38:43,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.7167,89.88,-999.00,-999.00,0,0.09,999.00,41.64,38.62,34.80,38.57,31.62,35.05,89.6800,89.8800,89.9300,89.9400,89.8800,89.9300
10:39:34,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.7533,89.88,-999.00,-999.00,0,0.04,999.00,41.66,38.62,34.82,38.60,31.72,35.10,89.6800,89.8800,89.9100,89.9100,89.8800,89.9100
10:40:24,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.7950,89.88,-999.00,-999.00,0,0.16,999.00,41.69,38.66,34.83,38.62,31.84,35.13,89.6800,89.8800,89.9100,89.9100,89.8800,89.9200
10:41:14,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.8483,89.88,-999.00,-999.00,0,0.20,999.00,41.73,38.68,34.92,38.62,31.96,35.18,89.6400,89.8800,89.9000,89.9100,89.8800,89.9100
10:42:04,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.8850,89.88,-999.00,-999.00,0,0.26,999.00,41.70,38.72,34.97,38.62,32.06,35.24,89.6800,89.8800,89.9200,89.9300,89.8900,89.9200
10:42:54,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,36.9450,89.85,-999.00,-999.00,0,0.29,999.00,41.76,38.74,35.04,38.65,32.17,35.31,89.6400,89.8500,89.9100,89.8800,89.8500,89.9200
10:43:44,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,36.9800,89.86,-999.00,-999.00,0,0.35,999.00,41.77,38.76,35.08,38.68,32.25,35.34,89.6300,89.8500,89.9000,89.8600,89.8800,89.9100
10:44:35,1,0.23,115.3,0.300,0.08,0.3059,-999.0000,37.0283,89.87,-999.00,-999.00,0,0.39,999.00,41.79,38.81,35.11,38.73,32.35,35.38,89.6300,89.8500,89.8900,89.8900,89.8900,89.9300
10:45:25,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,37.1033,89.83,-999.00,-999.00,0,0.28,999.00,41.83,38.86,35.21,38.78,32.53,35.41,89.6100,89.7900,89.8500,89.8600,89.8800,89.9100
10:46:15,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,37.1550,89.85,-999.00,-999.00,0,0.35,999.00,41.89,38.90,35.25,38.80,32.62,35.47,89.6300,89.8300,89.8700,89.8500,89.8600,89.8700
10:47:06,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,37.2400,89.81,-999.00,-999.00,0,0.40,999.00,41.91,38.99,35.37,38.84,32.78,35.55,89.6100,89.7900,89.8400,89.8500,89.8200,89.8500
10:47:56,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,37.3217,89.79,-999.00,-999.00,0,0.49,999.00,41.99,39.02,35.45,38.92,32.93,35.62,89.6200,89.7900,89.8300,89.8200,89.7900,89.8200
10:48:46,1,0.26,115.2,0.300,0.09,0.3059,-999.0000,37.3933,89.81,-999.00,-999.00,0,0.57,999.00,42.02,39.08,35.52,38.95,33.08,35.71,89.6100,89.7900,89.8400,89.7800,89.8200,89.8400
10:49:37,1,0.26,115.2,0.300,0.09,0.3060,-999.0000,37.4650,89.82,-999.00,-999.00,0,0.64,999.00,42.07,39.14,35.60,39.01,33.20,35.77,89.6100,89.8300,89.8700,89.7700,89.8000,89.8400
10:50:27,1,0.26,115.2,0.300,0.09,0.3060,-999.0000,37.5667,89.81,-999.00,-999.00,0,0.44,999.00,42.16,39.21,35.71,39.06,33.38,35.88,89.6000,89.7900,89.8400,89.7600,89.8200,89.8200
10:50:36,2,0.26,115.1,11.500,13.15,0.3064,-999.0000,37.5733,89.80,-999.00,-999.00,0,0.54,999.00,42.16,39.22,35.71,39.06,33.41,35.88,89.5700,89.7800,89.8400,89.7300,89.8200,89.8100
10:50:43,2,0.99,115.1,11.500,13.15,0.3066,-999.0000,37.5733,89.80,-999.00,-999.00,0,0.55,999.00,42.16,39.22,35.71,39.06,33.41,35.88,89.5700,89.7800,89.8400,89.7300,89.8200,89.8100
10:51:33,2,0.99,115.0,9.000,10.22,0.3081,-999.0000,37.6517,89.81,-999.00,-999.00,0,0.55,999.00,42.20,39.26,35.76,39.17,33.54,35.98,89.6100,89.8000,89.8400,89.8500,89.8200,89.8500
10:52:24,2,0.98,115.0,8.700,9.85,0.3095,-999.0000,37.6900,89.84,-999.00,-999.00,0,0.62,999.00,42.24,39.28,35.83,39.17,33.59,36.03,89.6300,89.8400,89.8900,89.9700,89.8400,89.8800
10:53:14,2,0.98,115.0,8.300,9.31,0.3108,-999.0000,37.7100,89.82,-999.00,-999.00,0,0.66,999.00,42.24,39.30,35.85,39.17,33.63,36.07,89.6200,89.8300,89.8500,89.9400,89.8200,89.8500
10:54:04,2,0.98,115.0,7.900,8.93,0.3121,-999.0000,37.7067,89.81,-999.00,-999.00,0,0.68,999.00,42.25,39.30,35.85,39.19,33.59,36.06,89.6000,89.8000,89.8500,89.9300,89.8200,89.8400
10:54:54,2,0.98,115.0,7.600,8.60,0.3133,-999.0000,37.7083,89.81,-999.00,-999.00,0,0.68,999.00,42.28,39.33,35.86,39.20,33.51,36.07,89.6000,89.7900,89.9000,89.9400,89.8200,89.8600
10:55:45,2,0.98,115.0,7.500,8.41,0.3145,-999.0000,37.6867,89.82,-999.00,-999.00,0,0.24,999.00,42.27,39.32,35.88,39.24,33.40,36.01,89.6100,89.8000,89.8900,89.9200,89.8300,89.8700
10:56:35,2,0.98,115.1,7.300,8.23,0.3156,-999.0000,37.6250,89.85,-999.00,-999.00,0,0.22,999.00,42.24,39.28,35.79,39.18,33.27,35.99,89.6300,89.8400,89.8400,89.9400,89.8600,89.9100
10:57:25,2,0.98,115.0,7.200,8.08,0.3168,-999.0000,37.5850,89.83,-999.00,-999.00,0,0.16,999.00,42.24,39.28,35.76,39.18,33.14,35.91,89.6200,89.8500,89.8700,89.9400,89.8200,89.8800
10:58:15,2,0.98,115.1,7.100,7.97,0.3179,-999.0000,37.5533,89.83,-999.00,-999.00,0,0.12,999.00,42.25,39.28,35.71,39.18,33.02,35.88,89.6300,89.8500,89.9000,89.9400,89.8200,89.8500
10:59:06,2,0.97,115.1,7.100,7.92,0.3190,-999.0000,37.4800,89.82,-999.00,-999.00,0,0.09,999.00,42.22,39.24,35.61,39.15,32.84,35.82,89.6400,89.8500,89.8500,89.9200,89.8000,89.8600
10:59:56,2,0.97,115.1,7.000,7.85,0.3201,-999.0000,37.3717,89.85,-999.00,-999.00,0,0.01,999.00,42.18,39.17,35.47,39.08,32.61,35.72,89.6400,89.8800,89.9000,89.9100,89.8200,89.9100
11:00:46,2,0.98,115.1,6.900,7.78,0.3212,-999.0000,37.2867,89.89,-999.00,-999.00,0,0.34,999.00,42.15,39.13,35.38,39.05,32.40,35.61,89.7000,89.9100,89.9200,89.9300,89.8600,89.9100
11:01:25,1,0.98,115.0,0.600,0.29,0.3221,-999.0000,37.1700,89.90,-999.00,-999.00,0,0.42,999.00,42.06,39.05,35.24,38.96,32.19,35.52,89.6800,89.9200,89.9300,89.9100,89.8800,89.9100
11:01:32,1,0.42,115.0,0.600,0.29,0.3221,-999.0000,37.1700,89.90,-999.00,-999.00,0,0.54,999.00,42.06,39.05,35.24,38.96,32.19,35.52,89.6800,89.9200,89.9300,89.9100,89.8800,89.9100
11:02:22,1,0.42,115.2,0.600,0.29,0.3222,-999.0000,37.0950,89.87,-999.00,-999.00,0,0.54,999.00,42.05,39.02,35.16,38.93,32.00,35.41,89.7100,89.9000,89.9500,89.9300,89.8400,89.9200
11:03:12,1,0.42,115.2,0.600,0.29,0.3222,-999.0000,37.0033,89.90,-999.00,-999.00,0,0.61,999.00,41.99,38.96,35.04,38.87,31.82,35.34,89.7000,89.9300,89.9300,89.9200,89.8700,89.9300
11:04:02,1,0.43,115.2,0.600,0.30,0.3222,-999.0000,36.9383,89.91,-999.00,-999.00,0,0.70,999.00,41.97,38.92,34.97,38.80,31.70,35.27,89.7100,89.9400,89.9400,89.9200,89.8800,89.9400
11:04:53,1,0.42,115.2,0.600,0.29,0.3223,-999.0000,36.8617,89.90,-999.00,-999.00,0,0.77,999.00,41.89,38.86,34.88,38.77,31.58,35.19,89.7400,89.9300,89.9500,89.9400,89.8800,89.9300
11:05:43,1,0.43,115.2,0.600,0.30,0.3223,-999.0000,36.8233,89.91,-999.00,-999.00,0,0.85,999.00,41.88,38.80,34.83,38.75,31.51,35.17,89.7400,89.9300,89.9600,89.9300,89.8900,89.9700
11:06:33,1,0.26,115.2,0.300,0.09,0.3223,-999.0000,36.7700,89.90,-999.00,-999.00,0,0.55,999.00,41.83,38.75,34.79,38.68,31.45,35.12,89.6900,89.9200,89.9800,89.9400,89.8900,89.9900
11:07:23,1,0.23,115.2,0.300,0.08,0.3224,-999.0000,36.7417,89.90,-999.00,-999.00,0,0.60,999.00,41.77,38.74,34.76,38.63,31.44,35.11,89.7100,89.9000,89.9600,89.9600,89.8900,89.9600
11:08:13,1,0.26,115.2,0.300,0.09,0.3224,-999.0000,36.7033,89.91,-999.00,-999.00,0,0.63,999.00,41.72,38.69,34.73,38.60,31.40,35.08,89.7100,89.9300,89.9300,89.9400,89.8900,89.9900
11:09:03,1,0.26,115.2,0.300,0.09,0.3224,-999.0000,36.7200,89.88,-999.00,-999.00,0,0.67,999.00,41.75,38.72,34.75,38.62,31.37,35.11,89.6900,89.8800,89.9200,89.9400,89.8900,89.9600
11:09:54,1,0.26,115.1,0.300,0.09,0.3224,-999.0000,36.6817,89.90,-999.00,-999.00,0,0.65,999.00,41.69,38.67,34.73,38.57,31.38,35.05,89.7400,89.9300,89.9300,89.9400,89.8800,89.9300
11:10:44,1,0.26,115.1,0.300,0.09,0.3224,-999.0000,36.6983,89.88,-999.00,-999.00,0,0.69,999.00,41.69,38.67,34.75,38.61,31.42,35.05,89.7100,89.9000,89.9500,89.9300,89.8500,89.9500
11:11:34,1,0.26,115.1,0.300,0.09,0.3224,-999.0000,36.7217,89.90,-999.00,-999.00,0,0.13,999.00,41.72,38.68,34.77,38.60,31.49,35.07,89.7400,89.9300,89.9300,89.9100,89.8800,89.9300
11:12:24,1,0.26,115.1,0.300,0.09,0.3224,-999.0000,36.7467,89.91,-999.00,-999.00,0,0.10,999.00,41.74,38.67,34.80,38.62,31.57,35.08,89.7500,89.9400,89.9400,89.8900,89.8800,89.9500
11:13:14,1,0.26,115.1,0.300,0.09,0.3224,-999.0000,36.7317,89.91,-999.00,-999.00,0,0.08,999.00,41.69,38.67,34.80,38.58,31.59,35.06,89.7400,89.9300,89.9700,89.9100,89.8900,89.9500
11:14:05,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.7767,89.90,-999.00,-999.00,0,0.09,999.00,41.70,38.67,34.85,38.62,31.70,35.12,89.7600,89.9200,89.9600,89.9300,89.8900,89.9700
11:14:55,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.7883,89.89,-999.00,-999.00,0,0.05,999.00,41.69,38.69,34.88,38.62,31.73,35.12,89.7100,89.9000,89.9500,89.8800,89.8800,89.9400
11:15:46,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.8533,89.88,-999.00,-999.00,0,0.04,999.00,41.75,38.73,34.94,38.65,31.86,35.19,89.7400,89.8900,89.9300,89.9000,89.8800,89.9300
11:16:36,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.8900,89.91,-999.00,-999.00,0,0.16,999.00,41.76,38.72,34.97,38.67,31.98,35.24,89.7500,89.9300,89.9800,89.9100,89.8900,89.9400
11:17:26,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.9333,89.90,-999.00,-999.00,0,0.19,999.00,41.77,38.74,35.02,38.71,32.08,35.28,89.7400,89.9000,89.9500,89.9200,89.8900,89.9400
11:18:17,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,36.9817,89.88,-999.00,-999.00,0,0.23,999.00,41.82,38.75,35.07,38.72,32.20,35.33,89.6900,89.8800,89.9800,89.9100,89.8900,89.9900
11:19:07,1,0.26,115.1,0.300,0.09,0.3225,-999.0000,37.0167,89.88,-999.00,-999.00,0,0.28,999.00,41.83,38.75,35.09,38.74,32.31,35.38,89.6900,89.8800,89.9600,89.8900,89.8900,89.9400
11:19:57,1,0.26,115.2,0.300,0.09,0.3225,-999.0000,37.0850,89.90,-999.00,-999.00,0,0.32,999.00,41.83,38.86,35.17,38.76,32.44,35.45,89.6900,89.9100,89.9300,89.9100,89.8900,89.9900
11:20:47,1,0.26,115.2,0.300,0.09,0.3226,-999.0000,37.1467,89.90,-999.00,-999.00,0,0.39,999.00,41.88,38.91,35.24,38.80,32.53,35.52,89.7100,89.9000,89.9500,89.8900,89.8900,89.9400
11:21:37,1,0.26,115.2,0.300,0.09,0.3226,-999.0000,37.1950,89.90,-999.00,-999.00,0,0.29,999.00,41.91,38.94,35.30,38.84,32.63,35.55,89.6800,89.9200,89.9300,89.9100,89.8800,89.9300
11:22:28,1,0.26,115.2,0.300,0.09,0.3226,-999.0000,37.2983,89.88,-999.00,-999.00,0,0.34,999.00,42.00,39.01,35.42,38.92,32.80,35.64,89.6600,89.8800,89.9300,89.8500,89.8800,89.9100
11:23:18,1,0.26,115.2,0.300,0.09,0.3226,-999.0000,37.3467,89.89,-999.00,-999.00,0,0.44,999.00,42.02,39.02,35.49,38.93,32.94,35.68,89.6700,89.9000,89.9500,89.8500,89.8700,89.9300
11:24:08,1,0.26,115.1,0.300,0.09,0.3226,-999.0000,37.4150,89.88,-999.00,-999.00,0,0.49,999.00,42.04,39.11,35.55,38.98,33.07,35.74,89.6800,89.8800,89.9300,89.8300,89.8800,89.9300
11:24:59,1,0.26,115.1,0.300,0.09,0.3226,-999.0000,37.5083,89.90,-999.00,-999.00,0,0.56,999.00,42.10,39.16,35.67,39.05,33.22,35.85,89.6700,89.9000,89.9600,89.8300,89.8900,89.9200
11:25:49,1,0.01,115.0,11.700,0.09,0.3232,-999.0000,37.6050,89.89,-999.00,-999.00,0,0.65,999.00,42.19,39.26,35.76,39.12,33.38,35.92,89.6900,89.9000,89.9300,89.8300,89.8800,89.9300
11:26:39,2,0.98,114.9,9.000,10.17,0.3247,-999.0000,37.6617,89.90,-999.00,-999.00,0,0.46,999.00,42.21,39.29,35.82,39.14,33.52,35.99,89.7100,89.9000,89.9600,89.8900,89.8900,89.9300
11:27:30,2,0.98,114.7,8.800,9.87,0.3261,-999.0000,37.6800,89.89,-999.00,-999.00,0,0.51,999.00,42.24,39.30,35.85,39.17,33.53,35.99,89.6900,89.8900,89.9700,89.9800,89.8900,89.9300
11:28:20,2,0.98,114.8,8.300,9.30,0.3274,-999.0000,37.7233,89.88,-999.00,-999.00,0,0.53,999.00,42.28,39.34,35.88,39.22,33.57,36.05,89.7100,89.8900,89.9500,90.0600,89.8800,89.9600
11:29:10,2,0.98,114.8,7.900,8.91,0.3287,-999.0000,37.7133,89.90,-999.00,-999.00,0,0.58,999.00,42.28,39.33,35.89,39.21,33.52,36.05,89.7100,89.9000,89.9800,90.1300,89.8900,89.9800
11:30:00,2,0.98,114.9,7.600,8.59,0.3299,-999.0000,37.6983,89.90,-999.00,-999.00,0,0.57,999.00,42.29,39.35,35.86,39.21,33.47,36.01,89.6900,89.9100,89.9500,90.2100,89.8900,89.9300
11:30:50,2,0.97,114.8,7.500,8.38,0.3311,-999.0000,37.6850,89.90,-999.00,-999.00,0,0.55,999.00,42.32,39.30,35.83,39.26,33.39,36.01,89.7400,89.9200,89.9800,90.2900,89.8900,89.9900
11:31:41,2,0.98,114.8,7.300,8.19,0.3323,-999.0000,37.6500,89.91,-999.00,-999.00,0,0.08,999.00,42.29,39.30,35.80,39.23,33.28,36.00,89.7400,89.9300,89.9300,90.3700,89.8900,89.9800
11:32:31,2,0.98,114.8,7.200,8.07,0.3334,-999.0000,37.6083,89.90,-999.00,-999.00,0,0.05,999.00,42.27,39.30,35.75,39.20,33.14,35.99,89.7000,89.9000,89.9600,90.4500,89.9000,89.9700
11:33:21,2,0.98,114.8,7.100,7.95,0.3345,-999.0000,37.5183,89.90,-999.00,-999.00,0,0.00,999.00,42.21,39.27,35.65,39.14,32.95,35.89,89.6900,89.8900,89.9800,90.4400,89.9000,89.9900
11:34:11,2,0.97,114.8,7.100,7.89,0.3356,-999.0000,37.4717,89.92,-999.00,-999.00,0,0.09,999.00,42.24,39.26,35.57,39.13,32.78,35.85,89.7200,89.9100,89.9800,90.4500,89.9300,90.0000
11:35:02,2,0.97,114.8,7.000,7.83,0.3367,-999.0000,37.3517,89.94,-999.00,-999.00,0,0.13,999.00,42.17,39.16,35.44,39.06,32.54,35.74,89.7400,89.9300,89.9700,90.4300,89.9500,90.0000
11:35:52,2,0.97,114.8,7.000,7.77,0.3378,-999.0000,37.2450,89.94,-999.00,-999.00,0,0.25,999.00,42.11,39.09,35.32,38.99,32.32,35.64,89.7500,89.9600,89.9700,90.4100,89.9300,90.0100
11:36:42,2,1.10,115.0,0.600,7.75,0.3388,-999.0000,37.1633,89.93,-999.00,-999.00,0,0.44,999.00,42.08,39.05,35.22,38.98,32.13,35.52,89.7400,89.9500,89.9900,90.4100,89.9000,89.9900
11:36:45,1,1.10,115.1,0.600,0.29,0.3388,-999.0000,37.1467,89.93,-999.00,-999.00,0,0.52,999.00,42.06,39.03,35.21,38.96,32.10,35.52,89.7100,89.9500,89.9600,90.3800,89.9000,89.9900
11:37:36,1,0.42,115.2,0.600,0.29,0.3389,-999.0000,37.0567,89.94,-999.00,-999.00,0,0.54,999.00,42.05,39.01,35.10,38.90,31.88,35.40,89.7400,89.9900,89.9800,90.3700,89.9000,89.9900
11:38:26,1,0.43,115.3,0.600,0.30,0.3389,-999.0000,36.9483,89.96,-999.00,-999.00,0,0.63,999.00,41.97,38.94,34.97,38.82,31.70,35.29,89.7600,90.0000,90.0400,90.3500,89.9200,90.0200
11:39:16,1,0.43,115.2,0.600,0.30,0.3390,-999.0000,36.8617,89.94,-999.00,-999.00,0,0.74,999.00,41.91,38.86,34.89,38.77,31.54,35.20,89.7600,89.9900,89.9800,90.3500,89.9000,89.9900
11:40:06,1,0.43,115.2,0.600,0.30,0.3390,-999.0000,36.8250,89.96,-999.00,-999.00,0,0.82,999.00,41.88,38.86,34.83,38.73,31.46,35.19,89.7500,89.9900,90.0000,90.3200,89.9200,90.0100
11:40:56,1,0.43,115.2,0.600,0.30,0.3391,-999.0000,36.7483,89.96,-999.00,-999.00,0,0.86,999.00,41.81,38.76,34.76,38.67,31.38,35.11,89.7600,89.9800,90.0000,90.2900,89.9500,90.0100
11:41:47,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.7233,89.99,-999.00,-999.00,0,0.50,999.00,41.78,38.74,34.74,38.65,31.33,35.10,89.8100,90.0200,90.0300,90.3400,89.9600,90.0200
11:42:37,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.6817,89.98,-999.00,-999.00,0,0.52,999.00,41.75,38.72,34.69,38.62,31.26,35.05,89.7700,90.0100,90.0400,90.2900,89.9500,90.0200
11:43:27,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.6617,89.97,-999.00,-999.00,0,0.56,999.00,41.73,38.67,34.64,38.61,31.29,35.03,89.7900,90.0000,90.0300,90.3200,89.9500,90.0500
11:44:17,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.6333,89.99,-999.00,-999.00,0,0.58,999.00,41.69,38.61,34.64,38.60,31.26,35.00,89.7700,90.0100,90.0400,90.2900,89.9600,90.0200
11:45:07,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.6383,89.97,-999.00,-999.00,0,0.61,999.00,41.69,38.62,34.65,38.57,31.29,35.01,89.7600,89.9900,90.0400,90.2600,89.9600,90.0200
11:45:58,1,0.26,115.3,0.300,0.09,0.3391,-999.0000,36.6200,89.99,-999.00,-999.00,0,0.61,999.00,41.64,38.59,34.64,38.52,31.33,35.00,89.7600,89.9900,90.0400,90.2900,89.9800,90.0200
11:46:48,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.6483,89.96,-999.00,-999.00,0,0.13,999.00,41.64,38.60,34.69,38.56,31.37,35.03,89.7500,89.9500,90.0400,90.2700,89.9600,90.0200
11:47:38,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.6433,89.96,-999.00,-999.00,0,0.10,999.00,41.64,38.60,34.69,38.51,31.40,35.02,89.7500,89.9500,89.9800,90.2500,89.9700,90.0100
11:48:28,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.6533,89.95,-999.00,-999.00,0,0.10,999.00,41.64,38.58,34.70,38.52,31.45,35.03,89.7500,89.9400,89.9800,90.2600,89.9600,90.0200
11:49:18,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.7000,89.94,-999.00,-999.00,0,0.09,999.00,41.64,38.60,34.77,38.57,31.57,35.05,89.7500,89.9300,89.9800,90.2500,89.9600,90.0200
11:50:09,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.7367,89.92,-999.00,-999.00,0,0.05,999.00,41.67,38.64,34.81,38.60,31.62,35.08,89.7500,89.9300,89.9800,90.2600,89.9000,89.9900
11:50:59,1,0.26,115.3,0.300,0.09,0.3392,-999.0000,36.7617,89.92,-999.00,-999.00,0,0.01,999.00,41.67,38.64,34.82,38.60,31.72,35.12,89.7500,89.9300,89.9800,90.2100,89.9000,89.9700
11:51:50,1,0.26,115.2,0.300,0.09,0.3392,-999.0000,36.8033,89.90,-999.00,-999.00,0,0.14,999.00,41.69,38.67,34.88,38.62,31.83,35.13,89.7500,89.9100,89.9600,90.1900,89.8900,89.9600
11:52:40,1,0.26,115.2,0.300,0.09,0.3392,-999.0000,36.8383,89.92,-999.00,-999.00,0,0.18,999.00,41.69,38.68,34.94,38.62,31.92,35.18,89.7500,89.9300,89.9800,90.1500,89.9000,89.9900
11:53:30,1,0.26,115.2,0.300,0.09,0.3393,-999.0000,36.9050,89.96,-999.00,-999.00,0,0.22,999.00,41.75,38.74,35.00,38.65,32.06,35.23,89.7600,89.9700,89.9700,90.1500,89.9400,89.9800
11:54:20,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,36.9517,89.92,-999.00,-999.00,0,0.28,999.00,41.77,38.75,35.06,38.67,32.18,35.28,89.7500,89.9300,89.9800,90.1500,89.9000,89.9900
11:55:10,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.0367,89.91,-999.00,-999.00,0,0.33,999.00,41.83,38.82,35.13,38.76,32.31,35.37,89.7100,89.9200,89.9300,90.1300,89.9000,89.9300
11:56:01,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.0833,89.92,-999.00,-999.00,0,0.42,999.00,41.83,38.86,35.19,38.77,32.44,35.41,89.7400,89.9300,89.9800,90.1300,89.9100,89.9900
11:56:51,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.1567,89.92,-999.00,-999.00,0,0.32,999.00,41.88,38.92,35.27,38.82,32.56,35.49,89.7400,89.9300,89.9800,90.1000,89.9000,89.9400
11:57:41,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.2350,89.93,-999.00,-999.00,0,0.40,999.00,41.94,38.98,35.35,38.87,32.72,35.55,89.7400,89.9200,89.9800,90.1300,89.9500,89.9800
11:58:31,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.2933,89.91,-999.00,-999.00,0,0.47,999.00,41.99,39.00,35.38,38.91,32.86,35.62,89.7400,89.9300,89.9800,90.0700,89.8900,89.9500
11:59:21,1,0.26,115.1,0.300,0.09,0.3393,-999.0000,37.3717,89.89,-999.00,-999.00,0,0.53,999.00,42.05,39.02,35.48,38.98,32.99,35.71,89.6900,89.8800,89.9400,90.0500,89.9000,89.9300
12:00:11,1,0.26,115.1,0.300,0.09,0.3394,-999.0000,37.4150,89.90,-999.00,-999.00,0,0.61,999.00,42.05,39.07,35.52,38.98,33.13,35.74,89.6800,89.8800,89.9800,90.0500,89.9100,89.9900
12:01:02,1,0.26,115.1,0.300,0.09,0.3394,-999.0000,37.5067,89.88,-999.00,-999.00,0,0.65,999.00,42.10,39.15,35.64,39.04,33.27,35.84,89.6500,89.8500,89.9300,90.0500,89.9000,89.9300
12:01:52,1,0.26,115.1,0.300,0.09,0.3394,-999.0000,37.5800,89.88,-999.00,-999.00,0,0.42,999.00,42.16,39.22,35.71,39.06,33.42,35.91,89.6500,89.8500,89.9300,90.0100,89.9100,89.9500
12:01:57,2,0.26,114.8,11.500,13.17,0.3399,-999.0000,37.5883,89.88,-999.00,-999.00,0,0.50,999.00,42.16,39.22,35.72,39.06,33.45,35.92,89.6500,89.8500,89.9300,90.0500,89.9100,89.9600
12:02:04,2,1.00,114.8,11.500,13.17,0.3399,-999.0000,37.5883,89.88,-999.00,-999.00,0,0.50,999.00,42.16,39.22,35.72,39.06,33.45,35.92,89.6500,89.8500,89.9300,90.0500,89.9100,89.9600
12:02:54,2,0.98,114.8,9.000,10.13,0.3415,-999.0000,37.6650,89.88,-999.00,-999.00,0,0.50,999.00,42.21,39.27,35.83,39.13,33.55,36.00,89.6700,89.8500,89.9300,90.0500,89.9000,89.9500
12:03:45,2,0.98,114.7,8.700,9.80,0.3429,-999.0000,37.7033,89.88,-999.00,-999.00,0,0.58,999.00,42.24,39.32,35.85,39.17,33.59,36.05,89.6500,89.8500,89.9100,90.1200,89.9000,89.9300
12:04:36,2,0.98,114.8,8.300,9.33,0.3442,-999.0000,37.7467,89.88,-999.00,-999.00,0,0.62,999.00,42.28,39.34,35.94,39.21,33.64,36.07,89.6800,89.8800,89.9300,90.1500,89.8900,89.9300
12:05:26,2,0.99,114.9,7.900,8.95,0.3455,-999.0000,37.7500,89.86,-999.00,-999.00,0,0.66,999.00,42.32,39.35,35.92,39.23,33.61,36.07,89.6600,89.8500,89.9100,90.2100,89.8800,89.9200
12:06:16,2,0.98,114.9,7.600,8.60,0.3467,-999.0000,37.7267,89.88,-999.00,-999.00,0,0.67,999.00,42.31,39.35,35.91,39.23,33.55,36.01,89.7000,89.8800,89.9400,90.2700,89.8900,89.9300
12:07:06,2,0.98,115.0,7.500,8.42,0.3479,-999.0000,37.7350,89.88,-999.00,-999.00,0,0.22,999.00,42.32,39.40,35.90,39.29,33.46,36.04,89.6800,89.8800,89.9300,90.3500,89.8900,89.9300
12:07:57,2,0.98,114.9,7.300,8.23,0.3490,-999.0000,37.6867,89.88,-999.00,-999.00,0,0.23,999.00,42.32,39.36,35.85,39.26,33.34,35.99,89.7000,89.8800,89.9200,90.4200,89.8800,89.9200
12:08:47,2,0.98,114.9,7.200,8.07,0.3503,-999.0000,37.6600,89.89,-999.00,-999.00,0,0.18,999.00,42.32,39.37,35.84,39.25,33.21,35.97,89.7400,89.8900,89.9300,90.4600,89.8900,89.9300
